"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"25",2,5,3,0,0,0,-0.013570632,0,0.93,0,178,3,2,"0","0.016574586","0",0.491712707,0.5,0.986149584487535,0
"26",2,8,4,0,0,0,-0.015372114,0,0.85,0,181,4,2,"0","0.021621622","0",0.489189189,0.5,0.983695652173913,0
"27",1.5,1.5,2,0,0,0,-0.014184397,0,0.81,0,139,2,2,"0","0.014184397","0",0.4929078015,0.5,0.985815602836879,0
"28",1,7,4,0,0,0,-0.021591676,0,0.94,0,128,4,2,"0","0.03030303","0",0.484848485,0.5,0.977099236641221,0
"29",1,4,3,0,0,0,-0.013570632,0,0.96,0,178,3,2,"0","0.016574586","0",0.491712707,0.5,0.986149584487535,0
"30",1.5,3.5,3,0,0,0,-0.016720164,0,0.94,0,144,3,2,"0","0.020408163","0",0.4897959185,0.5,0.982935153583618,0
"31",1.5,7.5,4,0,0,0,-0.015890291,0,0.79,0,175,4,2,"0","0.022346369","0",0.4888268155,0.5,0.98314606741573,0
"32",0.5,0.5,2,0.5,0.5,0.5,0.49,0.5,0.76,1,99,1,1,"0.5","0.01","0.5",0.745,0.5,0.99,0.664429530201342
"33",1.5,1.5,2,0,0,0,-0.020408163,0,0.9,0,96,2,2,"0","0.020408163","0",0.4897959185,0.5,0.979591836734694,0
"34",1.5,1.5,2,0,0,0,-0.013986014,0,0.81,0,141,2,2,"0","0.013986014","0",0.493006993,0.5,0.986013986013986,0
"35",0.5,2.5,1,0,0,0,-0.011179641,0,0.82,0,125,1,2,"0","0.007936508","0",0.496031746,0.5,0.988142292490119,0
"36",1.5,3.5,3,0,0,0,-0.020498002,0,0.95,0,117,3,2,"0","0.025","0",0.4875,0.5,0.97907949790795,0
"37",1.5,4.5,3,0,0,0,-0.01683508,0,1,0,143,3,2,"0","0.020547945","0",0.4897260275,0.5,0.982817869415808,0
"38",0,0,2,1,1,1,1,1,0.85,2,99,0,0,"1","0","1",1,0.5,1,1
"39",2,2,2,0,0,0,-0.018348624,0,0.78,0,107,2,2,"0","0.018348624","0",0.490825688,0.5,0.981651376146789,0
"40",0.5,4.5,4,0.333333333,0.25,0.5,0.341112786,0.5,0.79,1,140,3,1,"0.5","0.020979021","0.25",0.7395104895,0.375,0.985915492957746,0.498220640197059
"41",0,2,1,0.666666667,1,0.5,0.704295212,0.5,0.83,1,125,0,1,"0.5","0","1",0.75,0.75,0.99601593625498,0.798722044967668
"42",1.5,4.5,3,0,0,0,-0.016606806,0,0.81,0,145,3,2,"0","0.02027027","0",0.489864865,0.5,0.983050847457627,0
"43",1.5,1.5,2,0,0,0,-0.015151515,0,0.75,0,130,2,2,"0","0.015151515","0",0.4924242425,0.5,0.984848484848485,0
"44",4,4,0,0,0,0,-1,0,0.92,0,0,0,0,"0","0","0",0.5,0.5,0,0
"45",1,3,3,0,0,0,-0.018211945,0,0.9,0,132,3,2,"0","0.022222222","0",0.488888889,0.5,0.981412639405204,0
"46",0.5,6.5,4,0.333333333,0.25,0.5,0.343514805,0.5,0.8,1,174,3,1,"0.5","0.016949153","0.25",0.7415254235,0.375,0.988636363636364,0.498567334870699
"47",6,6,0,0,0,0,-1,0,0.8,0,0,0,0,"0","0","0",0.5,0.5,0,0
"48",0.5,2.5,1,0,0,0,-0.014213381,0,0.78,0,98,1,2,"0","0.01010101","0",0.494949495,0.5,0.984924623115578,0
"49",2,2,2,0,0,0,-0.012195122,0,0.77,0,162,2,2,"0","0.012195122","0",0.493902439,0.5,0.98780487804878,0
"50",1,4,1,0,0,0,-0.009213167,0,0.76,0,152,1,2,"0","0.006535948","0",0.496732026,0.5,0.990228013029316,0
"51",1.5,1.5,2,0,0,0,-0.015748031,0,0.8,0,125,2,2,"0","0.015748031","0",0.4921259845,0.5,0.984251968503937,0
"52",0.5,6.5,4,0.333333333,0.25,0.5,0.343037045,0.5,0.78,1,166,3,1,"0.5","0.017751479","0.25",0.7411242605,0.375,0.988095238095238,0.498498498125747
"53",2,2,2,0,0,0,-0.014492754,0,0.83,0,136,2,2,"0","0.014492754","0",0.492753623,0.5,0.985507246376812,0
"54",1,3,3,0,0,0,-0.020498002,0,0.88,0,117,3,2,"0","0.025","0",0.4875,0.5,0.97907949790795,0
"55",0.5,0.5,2,0.5,0.5,0.5,0.492481203,0.5,0.87,1,132,1,1,"0.5","0.007518797","0.5",0.7462406015,0.5,0.992481203007519,0.664987405541562
"56",1,1,2,0,0,0,-0.016666667,0,0.98,0,118,2,2,"0","0.016666667","0",0.4916666665,0.5,0.983333333333333,0
"57",1,3,3,0,0,0,-0.019062321,0,0.94,0,126,3,2,"0","0.023255814","0",0.488372093,0.5,0.980544747081712,0
"58",1.5,1.5,2,0,0,0,-0.016260163,0,0.87,0,121,2,2,"0","0.016260163","0",0.4918699185,0.5,0.983739837398374,0
"59",1.5,1.5,2,0,0,0,-0.014814815,0,0.81,0,133,2,2,"0","0.014814815","0",0.4925925925,0.5,0.985185185185185,0
"60",2,2,2,0,0,0,-0.015267176,0,0.81,0,129,2,2,"0","0.015267176","0",0.492366412,0.5,0.984732824427481,0
"61",0.5,2.5,1,0,0,0,-0.010210995,0,0.87,0,137,1,2,"0","0.007246377","0",0.4963768115,0.5,0.989169675090253,0
"62",1,5,4,0,0,0,-0.018248297,0,0.93,0,152,4,2,"0","0.025641026","0",0.487179487,0.5,0.980645161290323,0
"63",0.5,2.5,1,0,0,0,-0.009213167,0,0.85,0,152,1,2,"0","0.006535948","0",0.496732026,0.5,0.990228013029316,0
"64",1,4,3,0,0,0,-0.018770174,0,1,0,128,3,2,"0","0.022900763","0",0.4885496185,0.5,0.980842911877395,0
"65",0.5,2.5,1,0,0,0,-0.010673386,0,0.8,0,131,1,2,"0","0.007575758","0",0.496212121,0.5,0.988679245283019,0
"66",1,3,3,0,0,0,-0.015957673,0,0.77,0,151,3,2,"0","0.019480519","0",0.4902597405,0.5,0.98371335504886,0
"67",1.5,4.5,3,0,0,0,-0.013799997,0,0.79,0,175,3,2,"0","0.016853933","0",0.4915730335,0.5,0.985915492957746,0
"68",1,3,3,0.4,0.333333333,0.5,0.396774631,0.5,0.8,1,123,2,1,"0.5","0.016","0.333333333",0.742,0.4166666665,0.987951807228916,0.569444444444444
"69",0.5,2.5,1,0,0,0,-0.012139284,0,0.78,0,115,1,2,"0","0.00862069","0",0.495689655,0.5,0.987124463519313,0
"70",1,3,1,0,0,0,-0.009334794,0,0.8,0,150,1,2,"0","0.006622517","0",0.4966887415,0.5,0.99009900990099,0
"71",4,4,0,0,0,0,-1,0,0.78,0,0,0,0,"0","0","0",0.5,0.5,0,0
"72",2,2,2,0,0,0,-0.015037594,0,0.78,0,131,2,2,"0","0.015037594","0",0.492481203,0.5,0.984962406015038,0
"73",2,5,3,0,0,0,-0.013421912,0,0.9,0,180,3,2,"0","0.016393443","0",0.4918032785,0.5,0.986301369863014,0
"74",1,1,2,0.5,0.5,0.5,0.493288591,0.5,0.84,1,148,1,1,"0.5","0.006711409","0.5",0.7466442955,0.5,0.993288590604027,0.665168539325843
"75",1.5,7.5,4,0,0,0,-0.017142297,0,0.97,0,162,4,2,"0","0.024096386","0",0.487951807,0.5,0.981818181818182,0
"76",0.5,2.5,1,0,0,0,-0.008756782,0,0.77,0,160,1,2,"0","0.00621118","0",0.49689441,0.5,0.990712074303405,0
"77",0.5,9.5,5,0.285714286,0.2,0.5,0.30396843,0.5,0.83,1,165,4,1,"0.5","0.023668639","0.2",0.7381656805,0.35,0.985074626865672,0.442953020477591
"78",0.5,2.5,1,0,0,0,-0.009523378,0,0.83,0,147,1,2,"0","0.006756757","0",0.4966216215,0.5,0.98989898989899,0
"79",1,9,6,0,0,0,-0.027716361,0,0.88,0,121,6,2,"0","0.047244094","0",0.476377953,0.5,0.968,0
"80",0.5,2.5,1,0,0,0,-0.014213381,0,0.9,0,98,1,2,"0","0.01010101","0",0.494949495,0.5,0.984924623115578,0
"81",1,10,5,0,0,0,-0.019952172,0,0.92,0,155,5,2,"0","0.03125","0",0.484375,0.5,0.977917981072555,0
"82",1.5,1.5,2,0,0,0,-0.015037594,0,0.86,0,131,2,2,"0","0.015037594","0",0.492481203,0.5,0.984962406015038,0
"83",1,3,3,0,0,0,-0.018486847,0,0.77,0,130,3,2,"0","0.022556391","0",0.4887218045,0.5,0.981132075471698,0
"84",0.5,3.5,1,0,0,0,-0.010920649,0,0.79,0,128,1,2,"0","0.007751938","0",0.496124031,0.5,0.988416988416988,0
"85",1,3,3,0,0,0,-0.019363707,0,0.77,0,124,3,2,"0","0.023622047","0",0.4881889765,0.5,0.980237154150198,0
"86",0.5,3.5,1,0,0,0,-0.008702894,0,0.79,0,161,1,2,"0","0.00617284","0",0.49691358,0.5,0.990769230769231,0
"87",1,4,1,0,0,0,-0.008649665,0,0.82,0,162,1,2,"0","0.006134969","0",0.4969325155,0.5,0.990825688073395,0
"88",0.5,2.5,1,0,0,0,-0.012460152,0,0.78,0,112,1,2,"0","0.008849558","0",0.495575221,0.5,0.986784140969163,0
"89",1.5,5.5,4,0,0,0,-0.020646003,0,0.81,0,134,4,2,"0","0.028985507","0",0.4855072465,0.5,0.978102189781022,0
"90",1,10,5,0,0,0,-0.022037982,0,0.97,0,140,5,2,"0","0.034482759","0",0.4827586205,0.5,0.975609756097561,0
"91",1,7,4,0.333333333,0.25,0.5,0.343737768,0.5,0.91,1,178,3,1,"0.5","0.016574586","0.25",0.741712707,0.375,0.988888888888889,0.498599439403008
"92",0.5,0.5,2,0.5,0.5,0.5,0.493630573,0.5,0.89,1,156,1,1,"0.5","0.006369427","0.5",0.7468152865,0.5,0.993630573248408,0.665245202558635
"93",2,2,2,0,0,0,-0.016666667,0,0.8,0,118,2,2,"0","0.016666667","0",0.4916666665,0.5,0.983333333333333,0
"94",2,2,2,0,0,0,-0.011494253,0,0.81,0,172,2,2,"0","0.011494253","0",0.4942528735,0.5,0.988505747126437,0
"95",0.5,3.5,1,0,0,0,-0.011544697,0,0.83,0,121,1,2,"0","0.008196721","0",0.4959016395,0.5,0.987755102040816,0
"96",0.5,3.5,3,0.4,0.333333333,0.5,0.398628536,0.5,0.84,1,147,2,1,"0.5","0.013422819","0.333333333",0.7432885905,0.4166666665,0.98989898989899,0.569767441860465
"97",1.5,4.5,3,0,0,0,-0.016951588,0,0.94,0,142,3,2,"0","0.020689655","0",0.4896551725,0.5,0.982698961937716,0
"98",0.5,3.5,1,0,0,0,-0.008246178,0,0.9,0,170,1,2,"0","0.005847953","0",0.4970760235,0.5,0.991253644314869,0
"99",0.5,0.5,2,0.5,0.5,0.5,0.491452991,0.5,0.92,1,116,1,1,"0.5","0.008547009","0.5",0.7457264955,0.5,0.991452991452991,0.664756446991404
"100",0.5,3.5,3,0.4,0.333333333,0.5,0.396774631,0.5,0.8,1,123,2,1,"0.5","0.016","0.333333333",0.742,0.4166666665,0.987951807228916,0.569444444444444
