"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"39",0.5,4.5,2,0,0,0,-0.21821789,0,0.03,0,10,2,4,0,0.166666667,0,0.4166666665,0.5,0.769230769230769,0
"40",0.25,4.25,6,0.6,0.5,0.75,0.447213595,0.75,0.03,3,9,3,1,0.75,0.25,0.5,0.75,0.375,0.818181818181818,0.692307692307692
"41",0,6,1,0.4,1,0.25,0.453742606,0.25,0.04,1,14,0,3,0.25,0,1,0.625,0.875,0.903225806451613,0.554455445544555
"42",0.25,4.25,2,0.333333333,0.5,0.25,0.236227796,0.25,0.04,1,13,1,3,0.25,0.071428571,0.5,0.5892857145,0.625,0.866666666666667,0.481481481133745
"43",0.5,2.5,3,0.285714286,0.333333333,0.25,0.106990123,0.25,0.03,1,11,2,3,0.25,0.153846154,0.333333333,0.548076923,0.5416666665,0.814814814814815,0.423076923390163
"44",1,3,5,0.222222222,0.2,0.25,-0.077849894,0.25,0.03,1,8,4,3,0.25,0.333333333,0.2,0.4583333335,0.475,0.695652173913043,0.336842105007867
"45",0,6,1,0.4,1,0.25,0.456435465,0.25,0.03,1,15,0,3,0.25,0,1,0.625,0.875,0.909090909090909,0.555555555555556
"46",0.25,4.25,2,0.333333333,0.5,0.25,0.243544094,0.25,0.05,1,14,1,3,0.25,0.066666667,0.5,0.5916666665,0.625,0.875,0.482758620340071
"47",0.5,4.5,2,0,0,0,-0.202547873,0,0.03,0,11,2,4,0,0.153846154,0,0.423076923,0.5,0.785714285714286,0
"48",0.25,4.25,2,0.333333333,0.5,0.25,0.260874597,0.25,0.04,1,17,1,3,0.25,0.055555556,0.5,0.597222222,0.625,0.894736842105263,0.485714285360408
"49",0.25,4.25,2,0.333333333,0.5,0.25,0.21821789,0.25,0.04,1,11,1,3,0.25,0.083333333,0.5,0.5833333335,0.625,0.846153846153846,0.478260869222117
"50",0,6,1,0.4,1,0.25,0.458831468,0.25,0.04,1,16,0,3,0.25,0,1,0.625,0.875,0.914285714285714,0.556521739130435
"51",0.25,4.25,2,0.333333333,0.5,0.25,0.227866358,0.25,0.03,1,12,1,3,0.25,0.076923077,0.5,0.5865384615,0.625,0.857142857142857,0.4799999996544
"52",1,1,4,0.25,0.25,0.25,0,0.25,0.03,1,9,3,3,0.25,0.25,0.25,0.5,0.5,0.75,0.375
"53",0.25,4.25,2,0.333333333,0.5,0.25,0.255739079,0.25,0.03,1,16,1,3,0.25,0.058823529,0.5,0.5955882355,0.625,0.888888888888889,0.484848484495868
"54",0.25,2.25,3,0.571428571,0.666666667,0.5,0.470756542,0.5,0.03,2,12,1,2,0.5,0.076923077,0.666666667,0.7115384615,0.5833333335,0.888888888888889,0.695652173595463
"55",0.25,2.25,3,0.571428571,0.666666667,0.5,0.503496546,0.5,0.03,2,18,1,2,0.5,0.052631579,0.666666667,0.7236842105,0.5833333335,0.923076923076923,0.705882352614187
"56",0.5,3.5,3,0.285714286,0.333333333,0.25,0.092450033,0.25,0.03,1,10,2,3,0.25,0.166666667,0.333333333,0.5416666665,0.5416666665,0.8,0.421052631889197
"57",1.25,1.25,4,0.25,0.25,0.25,0,0.25,0.04,1,9,3,3,0.25,0.25,0.25,0.5,0.5,0.75,0.375
"58",0,6,2,0.666666667,1,0.5,0.654653671,0.5,0.04,2,12,0,2,0.5,0,1,0.75,0.75,0.923076923076923,0.774193548611863
"59",0.25,6.25,2,0.333333333,0.5,0.25,0.21821789,0.25,0.03,1,11,1,3,0.25,0.083333333,0.5,0.5833333335,0.625,0.846153846153846,0.478260869222117
"60",0.25,6.25,2,0.333333333,0.5,0.25,0.227866358,0.25,0.03,1,12,1,3,0.25,0.076923077,0.5,0.5865384615,0.625,0.857142857142857,0.4799999996544
"61",1,1,4,0.25,0.25,0.25,0.073529412,0.25,0.03,1,14,3,3,0.25,0.176470588,0.25,0.536764706,0.5,0.823529411764706,0.383561643835616
"62",0.25,6.25,1,0,0,0,-0.138675049,0,0.03,0,12,1,4,0,0.076923077,0,0.4615384615,0.5,0.827586206896552,0
"63",0.5,4.5,6,0.4,0.333333333,0.5,0.188982237,0.5,0.05,2,10,4,2,0.5,0.285714286,0.333333333,0.607142857,0.4166666665,0.769230769230769,0.526315789473684
"64",0.25,9.25,1,0,0,0,-0.121716124,0,0.04,0,14,1,4,0,0.066666667,0,0.4666666665,0.5,0.848484848484849,0
"65",1.5,1.5,4,0.25,0.25,0.25,0.0625,0.25,0.05,1,13,3,3,0.25,0.1875,0.25,0.53125,0.5,0.8125,0.382352941176471
"66",0.5,2.5,3,0.285714286,0.333333333,0.25,0.092450033,0.25,0.03,1,10,2,3,0.25,0.166666667,0.333333333,0.5416666665,0.5416666665,0.8,0.421052631889197
"67",0,0,4,1,1,1,1,1,0.04,4,12,0,0,1,0,1,1,0.5,1,1
"68",0.75,2.75,3,0.285714286,0.333333333,0.25,0.119522861,0.25,0.07,1,12,2,3,0.25,0.142857143,0.333333333,0.5535714285,0.5416666665,0.827586206896552,0.424778761377712
"69",0.5,2.5,3,0.285714286,0.333333333,0.25,0.106990123,0.25,0.04,1,11,2,3,0.25,0.153846154,0.333333333,0.548076923,0.5416666665,0.814814814814815,0.423076923390163
"70",0.25,4.25,2,0.333333333,0.5,0.25,0.227866358,0.25,0.06,1,12,1,3,0.25,0.076923077,0.5,0.5865384615,0.625,0.857142857142857,0.4799999996544
"71",0,4,2,0.666666667,1,0.5,0.654653671,0.5,0.06,2,12,0,2,0.5,0,1,0.75,0.75,0.923076923076923,0.774193548611863
"72",0.5,4.5,2,0,0,0,-0.202547873,0,0.06,0,11,2,4,0,0.153846154,0,0.423076923,0.5,0.785714285714286,0
"73",0.25,2.25,3,0.571428571,0.666666667,0.5,0.470756542,0.5,0.04,2,12,1,2,0.5,0.076923077,0.666666667,0.7115384615,0.5833333335,0.888888888888889,0.695652173595463
"74",0.5,2.5,3,0.285714286,0.333333333,0.25,0.106990123,0.25,0.05,1,11,2,3,0.25,0.153846154,0.333333333,0.548076923,0.5416666665,0.814814814814815,0.423076923390163
"75",0.5,0.5,4,0.5,0.5,0.5,0.333333333,0.5,0.05,2,10,2,2,0.5,0.166666667,0.5,0.6666666665,0.5,0.833333333333333,0.625
"76",0.25,0.25,4,0.75,0.75,0.75,0.666666667,0.75,0.03,3,11,1,1,0.75,0.083333333,0.75,0.8333333335,0.5,0.916666666666667,0.825
"77",0.5,2.5,3,0.285714286,0.333333333,0.25,0.119522861,0.25,0.03,1,12,2,3,0.25,0.142857143,0.333333333,0.5535714285,0.5416666665,0.827586206896552,0.424778761377712
"78",0.25,2.25,3,0.571428571,0.666666667,0.5,0.478091444,0.5,0.03,2,13,1,2,0.5,0.071428571,0.666666667,0.7142857145,0.5833333335,0.896551724137931,0.697986576861493
"79",0.25,2.25,3,0.571428571,0.666666667,0.5,0.462250164,0.5,0.03,2,11,1,2,0.5,0.083333333,0.666666667,0.7083333335,0.5833333335,0.88,0.692913385511687
"80",0,2,3,0.857142857,1,0.75,0.83452296,0.75,0.03,3,13,0,1,0.75,0,1,0.875,0.625,0.962962962962963,0.906976744106071
"81",1.5,3.5,5,0,0,0,-0.358057437,0,0.05,0,8,5,4,0,0.384615385,0,0.3076923075,0.5,0.64,0
"82",0.25,6.25,1,0,0,0,-0.149071198,0,0.04,0,11,1,4,0,0.083333333,0,0.4583333335,0.5,0.814814814814815,0
"83",0.25,4.25,2,0.333333333,0.5,0.25,0.255739079,0.25,0.04,1,16,1,3,0.25,0.058823529,0.5,0.5955882355,0.625,0.888888888888889,0.484848484495868
"84",1,1,4,0.25,0.25,0.25,0,0.25,0.03,1,9,3,3,0.25,0.25,0.25,0.5,0.5,0.75,0.375
"85",0.25,2.25,3,0.571428571,0.666666667,0.5,0.462250164,0.5,0.03,2,11,1,2,0.5,0.083333333,0.666666667,0.7083333335,0.5833333335,0.88,0.692913385511687
"86",0.25,2.25,3,0.571428571,0.666666667,0.5,0.462250164,0.5,0.03,2,11,1,2,0.5,0.083333333,0.666666667,0.7083333335,0.5833333335,0.88,0.692913385511687
"87",0.5,6.5,2,0,0,0,-0.188982237,0,0.03,0,12,2,4,0,0.142857143,0,0.4285714285,0.5,0.8,0
"88",0.25,0.25,4,0.75,0.75,0.75,0.666666667,0.75,0.03,3,11,1,1,0.75,0.083333333,0.75,0.8333333335,0.5,0.916666666666667,0.825
"89",0,2,3,0.857142857,1,0.75,0.832050294,0.75,0.05,3,12,0,1,0.75,0,1,0.875,0.625,0.96,0.905660377278747
"90",0.25,4.25,2,0.333333333,0.5,0.25,0.21821789,0.25,0.03,1,11,1,3,0.25,0.083333333,0.5,0.5833333335,0.625,0.846153846153846,0.478260869222117
"91",0.25,2.25,3,0.571428571,0.666666667,0.5,0.478091444,0.5,0.03,2,13,1,2,0.5,0.071428571,0.666666667,0.7142857145,0.5833333335,0.896551724137931,0.697986576861493
"92",0.25,6.25,1,0,0,0,-0.108465229,0,0.03,0,16,1,4,0,0.058823529,0,0.4705882355,0.5,0.864864864864865,0
"93",0.25,4.25,2,0.333333333,0.5,0.25,0.227866358,0.25,0.05,1,12,1,3,0.25,0.076923077,0.5,0.5865384615,0.625,0.857142857142857,0.4799999996544
"94",0.25,4.25,2,0.333333333,0.5,0.25,0.260874597,0.25,0.04,1,17,1,3,0.25,0.055555556,0.5,0.597222222,0.625,0.894736842105263,0.485714285360408
"95",0.25,4.25,2,0.333333333,0.5,0.25,0.21821789,0.25,0.03,1,11,1,3,0.25,0.083333333,0.5,0.5833333335,0.625,0.846153846153846,0.478260869222117
"96",0.25,4.25,2,0.333333333,0.5,0.25,0.21821789,0.25,0.03,1,11,1,3,0.25,0.083333333,0.5,0.5833333335,0.625,0.846153846153846,0.478260869222117
"97",0,4,2,0.666666667,1,0.5,0.658280589,0.5,0.03,2,13,0,2,0.5,0,1,0.75,0.75,0.928571428571429,0.77611940321096
"98",0.25,6.25,1,0,0,0,-0.138675049,0,0.05,0,12,1,4,0,0.076923077,0,0.4615384615,0.5,0.827586206896552,0
"99",0.25,3.25,3,0.571428571,0.666666667,0.5,0.470756542,0.5,0.05,2,12,1,2,0.5,0.076923077,0.666666667,0.7115384615,0.5833333335,0.888888888888889,0.695652173595463
"100",0.75,0.75,4,0.5,0.5,0.5,0.333333333,0.5,0.05,2,10,2,2,0.5,0.166666667,0.5,0.6666666665,0.5,0.833333333333333,0.625
