"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",1,9,6,0,0,0,-0.193649167,0,0.13,0,14,6,2,"0","0.3","0",0.35,0.5,0.777777777777778,0
"2",1,3,3,0,0,0,-0.119522861,0,0.14,0,18,3,2,"0","0.142857143","0",0.4285714285,0.5,0.878048780487805,0
"3",0.5,0.5,2,0.5,0.5,0.5,0.444444444,0.5,0.1,1,17,1,1,"0.5","0.055555556","0.5",0.722222222,0.5,0.944444444444444,0.653846153846154
"4",0,2,1,0.666666667,1,0.5,0.690065559,0.5,0.09,1,20,0,1,"0.5","0","1",0.75,0.75,0.975609756097561,0.792079208156063
"5",1,3,3,0,0,0,-0.125656172,0,0.08,0,17,3,2,"0","0.15","0",0.425,0.5,0.871794871794872,0
"6",0,2,1,0.666666667,1,0.5,0.690065559,0.5,0.11,1,20,0,1,"0.5","0","1",0.75,0.75,0.975609756097561,0.792079208156063
"7",0.5,2.5,1,0,0,0,-0.076471911,0,0.08,0,17,1,2,"0","0.055555556","0",0.472222222,0.5,0.918918918918919,0
"8",0.5,4.5,4,0.333333333,0.25,0.5,0.260874597,0.5,0.09,1,17,3,1,"0.5","0.15","0.25",0.675,0.375,0.894736842105263,0.485714285360408
"9",0.5,6.5,5,0.285714286,0.2,0.5,0.229227953,0.5,0.09,1,21,4,1,"0.5","0.16","0.2",0.67,0.35,0.893617021276596,0.43298969104974
"10",2,2,0,0,0,0,-1,0,0.09,0,0,0,0,"0","0","0",0.5,0.5,0,0
"11",1.5,3.5,3,0,0,0,-0.113960576,0,0.09,0,19,3,2,"0","0.136363636","0",0.431818182,0.5,0.883720930232558,0
"12",0,2,1,0.666666667,1,0.5,0.690065559,0.5,0.11,1,20,0,1,"0.5","0","1",0.75,0.75,0.975609756097561,0.792079208156063
"13",1,1,2,0,0,0,-0.1,0,0.08,0,18,2,2,"0","0.1","0",0.45,0.5,0.9,0
"14",2,2,0,0,0,0,-1,0,0.11,0,0,0,0,"0","0","0",0.5,0.5,0,0
"15",2,2,2,0,0,0,-0.105263158,0,0.1,0,17,2,2,"0","0.105263158","0",0.447368421,0.5,0.894736842105263,0
"16",0,1,1,0.666666667,1,0.5,0.691564075,0.5,0.1,1,22,0,1,"0.5","0","1",0.75,0.75,0.977777777777778,0.792792793028488
"17",0.5,2.5,3,0.4,0.333333333,0.5,0.35,0.5,0.11,1,23,2,1,"0.5","0.08","0.333333333",0.71,0.4166666665,0.938775510204082,0.560975609756098
"18",0.5,1.5,3,0.4,0.333333333,0.5,0.335083127,0.5,0.11,1,18,2,1,"0.5","0.1","0.333333333",0.7,0.4166666665,0.923076923076923,0.558139534883721
"19",0,2,1,0.666666667,1,0.5,0.692820323,0.5,0.13,1,24,0,1,"0.5","0","1",0.75,0.75,0.979591836734694,0.793388429988116
"20",0.5,4.5,4,0.333333333,0.25,0.5,0.276955855,0.5,0.1,1,21,3,1,"0.5","0.125","0.25",0.6875,0.375,0.91304347826087,0.488372092665495
"21",1,5,4,0,0,0,-0.149071198,0,0.09,0,16,4,2,"0","0.2","0",0.4,0.5,0.842105263157895,0
"22",0,0,2,1,1,1,1,1,0.1,2,19,0,0,"1","0","1",1,0.5,1,1
"23",1,5,4,0,0,0,-0.134839972,0,0.09,0,18,4,2,"0","0.181818182","0",0.409090909,0.5,0.857142857142857,0
"24",0.5,6.5,5,0.285714286,0.2,0.5,0.229227953,0.5,0.11,1,21,4,1,"0.5","0.16","0.2",0.67,0.35,0.893617021276596,0.43298969104974
"25",1,3,3,0,0,0,-0.108893101,0,0.16,0,20,3,2,"0","0.130434783","0",0.4347826085,0.5,0.888888888888889,0
"26",0.5,6.5,5,0.285714286,0.2,0.5,0.199505969,0.5,0.14,1,15,4,1,"0.5","0.210526316","0.2",0.644736842,0.35,0.857142857142857,0.428571428892857
"27",0.5,2.5,1,0,0,0,-0.076471911,0,0.16,0,17,1,2,"0","0.055555556","0",0.472222222,0.5,0.918918918918919,0
"28",0,2,1,0.666666667,1,0.5,0.688247202,0.5,0.19,1,18,0,1,"0.5","0","1",0.75,0.75,0.972972972972973,0.791208791443546
"29",0.5,6.5,5,0.285714286,0.2,0.5,0.205798302,0.5,0.14,1,16,4,1,"0.5","0.2","0.2",0.65,0.35,0.864864864864865,0.42953020166515
"30",1.5,9.5,6,0,0,0,-0.183339699,0,0.12,0,15,6,2,"0","0.285714286","0",0.357142857,0.5,0.789473684210526,0
"31",2,2,2,0,0,0,-0.111111111,0,0.09,0,16,2,2,"0","0.111111111","0",0.4444444445,0.5,0.888888888888889,0
"32",0,2,1,0.666666667,1,0.5,0.69084928,0.5,0.1,1,21,0,1,"0.5","0","1",0.75,0.75,0.976744186046512,0.792452830424172
"33",0.5,2.5,1,0,0,0,-0.062869461,0,0.09,0,21,1,2,"0","0.045454545","0",0.4772727275,0.5,0.933333333333333,0
"34",0.5,0.5,2,0.5,0.5,0.5,0.458333333,0.5,0.08,1,23,1,1,"0.5","0.041666667","0.5",0.7291666665,0.5,0.958333333333333,0.657142857142857
"35",0,2,1,0.666666667,1,0.5,0.693375245,0.5,0.09,1,25,0,1,"0.5","0","1",0.75,0.75,0.980392156862745,0.793650793886999
"36",0.5,1.5,1,0,0,0,-0.076471911,0,0.1,0,17,1,2,"0","0.055555556","0",0.472222222,0.5,0.918918918918919,0
"37",0,2,1,0.666666667,1,0.5,0.693375245,0.5,0.11,1,25,0,1,"0.5","0","1",0.75,0.75,0.980392156862745,0.793650793886999
"38",0.5,8.5,6,0.25,0.166666667,0.5,0.161374306,0.5,0.08,1,15,5,1,"0.5","0.25","0.166666667",0.625,0.3333333335,0.833333333333333,0.384615384615385
"39",0,2,1,0.666666667,1,0.5,0.69084928,0.5,0.09,1,21,0,1,"0.5","0","1",0.75,0.75,0.976744186046512,0.792452830424172
"40",1.5,2.5,3,0,0,0,-0.140028008,0,0.08,0,15,3,2,"0","0.166666667","0",0.4166666665,0.5,0.857142857142857,0
"41",2,2,0,0,0,0,-1,0,0.07,0,0,0,0,"0","0","0",0.5,0.5,0,0
"42",0.5,0.5,2,0.5,0.5,0.5,0.444444444,0.5,0.1,1,17,1,1,"0.5","0.055555556","0.5",0.722222222,0.5,0.944444444444444,0.653846153846154
"43",4,4,0,0,0,0,-1,0,0.16,0,0,0,0,"0","0","0",0.5,0.5,0,0
"44",2,2,0,0,0,0,-1,0,0.12,0,0,0,0,"0","0","0",0.5,0.5,0,0
"45",0.5,6.5,5,0.285714286,0.2,0.5,0.205798302,0.5,0.09,1,16,4,1,"0.5","0.2","0.2",0.65,0.35,0.864864864864865,0.42953020166515
"46",2,2,2,0,0,0,-0.111111111,0,0.16,0,16,2,2,"0","0.111111111","0",0.4444444445,0.5,0.888888888888889,0
"47",4,4,0,0,0,0,-1,0,0.13,0,0,0,0,"0","0","0",0.5,0.5,0,0
"48",1.5,3.5,4,0,0,0,-0.157377895,0,0.13,0,15,4,2,"0","0.210526316","0",0.394736842,0.5,0.833333333333333,0
"49",1,5,4,0,0,0,-0.149071198,0,0.11,0,16,4,2,"0","0.2","0",0.4,0.5,0.842105263157895,0
"50",0.5,2.5,1,0,0,0,-0.05143445,0,0.13,0,26,1,2,"0","0.037037037","0",0.4814814815,0.5,0.945454545454545,0
"51",0,0,2,1,1,1,1,1,0.12,2,22,0,0,"1","0","1",1,0.5,1,1
"52",1.5,7.5,5,0,0,0,-0.19245009,0,0.11,0,13,5,2,"0","0.277777778","0",0.361111111,0.5,0.787878787878788,0
"53",1,7,5,0,0,0,-0.19245009,0,0.1,0,13,5,2,"0","0.277777778","0",0.361111111,0.5,0.787878787878788,0
"54",0,2,1,0.666666667,1,0.5,0.688247202,0.5,0.09,1,18,0,1,"0.5","0","1",0.75,0.75,0.972972972972973,0.791208791443546
"55",1.5,2.5,3,0,0,0,-0.140028008,0,0.08,0,15,3,2,"0","0.166666667","0",0.4166666665,0.5,0.857142857142857,0
"56",0.5,4.5,4,0.333333333,0.25,0.5,0.25,0.5,0.09,1,15,3,1,"0.5","0.166666667","0.25",0.6666666665,0.375,0.882352941176471,0.483870967390739
"57",0,1,1,0.666666667,1,0.5,0.689202438,0.5,0.11,1,19,0,1,"0.5","0","1",0.75,0.75,0.974358974358974,0.791666666901693
"58",4,4,0,0,0,0,-1,0,0.1,0,0,0,0,"0","0","0",0.5,0.5,0,0
"59",0,2,1,0.666666667,1,0.5,0.689202438,0.5,0.1,1,19,0,1,"0.5","0","1",0.75,0.75,0.974358974358974,0.791666666901693
"60",0.5,4.5,4,0.333333333,0.25,0.5,0.255739079,0.5,0.09,1,16,3,1,"0.5","0.157894737","0.25",0.6710526315,0.375,0.888888888888889,0.484848484495868
"61",1,3,3,0,0,0,-0.104257207,0,0.11,0,21,3,2,"0","0.125","0",0.4375,0.5,0.893617021276596,0
"62",1,3,4,0,0,0,-0.166666667,0,0.11,0,14,4,2,"0","0.222222222","0",0.388888889,0.5,0.823529411764706,0
"63",1.5,1.5,2,0,0,0,-0.1,0,0.1,0,18,2,2,"0","0.1","0",0.45,0.5,0.9,0
"64",0.5,2.5,4,0.333333333,0.25,0.5,0.25,0.5,0.11,1,15,3,1,"0.5","0.166666667","0.25",0.6666666665,0.375,0.882352941176471,0.483870967390739
"65",0,1,1,0.666666667,1,0.5,0.69084928,0.5,0.1,1,21,0,1,"0.5","0","1",0.75,0.75,0.976744186046512,0.792452830424172
"66",1.5,5.5,4,0,0,0,-0.157377895,0,0.11,0,15,4,2,"0","0.210526316","0",0.394736842,0.5,0.833333333333333,0
"67",0,2,1,0.666666667,1,0.5,0.688247202,0.5,0.15,1,18,0,1,"0.5","0","1",0.75,0.75,0.972972972972973,0.791208791443546
"68",0.5,4.5,4,0.333333333,0.25,0.5,0.265497122,0.5,0.11,1,18,3,1,"0.5","0.142857143","0.25",0.6785714285,0.375,0.9,0.486486486131483
"69",1,7,5,0,0,0,-0.19245009,0,0.11,0,13,5,2,"0","0.277777778","0",0.361111111,0.5,0.787878787878788,0
"70",0.5,2.5,1,0,0,0,-0.049629167,0,0.11,0,27,1,2,"0","0.035714286","0",0.482142857,0.5,0.947368421052632,0
"71",0.5,6.5,5,0.285714286,0.2,0.5,0.221162934,0.5,0.09,1,19,4,1,"0.5","0.173913043","0.2",0.6630434785,0.35,0.883720930232558,0.431818182144499
"72",1.5,1.5,2,0,0,0,-0.090909091,0,0.11,0,20,2,2,"0","0.090909091","0",0.4545454545,0.5,0.909090909090909,0
"73",0.5,0.5,2,0.5,0.5,0.5,0.454545455,0.5,0.1,1,21,1,1,"0.5","0.045454545","0.5",0.7272727275,0.5,0.954545454545455,0.65625
"74",1,3,3,0,0,0,-0.125656172,0,0.11,0,17,3,2,"0","0.15","0",0.425,0.5,0.871794871794872,0
"75",0.5,2.5,1,0,0,0,-0.05547002,0,0.11,0,24,1,2,"0","0.04","0",0.48,0.5,0.941176470588235,0
"76",1.5,7.5,5,0,0,0,-0.154672056,0,0.1,0,17,5,2,"0","0.227272727","0",0.3863636365,0.5,0.829268292682927,0
