"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0,4,1,0.5,1,0.333333333,0.551677284,0.333333333,0.1,1,21,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.954545454545454,0.65625
"2",0.666666667,2.666666667,4,0.285714286,0.25,0.333333333,0.174594976,0.333333333,0.08,1,19,3,2,"0.333333333","0.136363636","0.25",0.5984848485,0.4583333335,0.883720930232558,0.431818182144499
"3",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.507092553,0.666666667,0.1,2,19,2,1,"0.666666667","0.095238095","0.5",0.785714286,0.4166666665,0.926829268292683,0.706976743858042
"4",0.666666667,6.666666667,6,0.222222222,0.166666667,0.333333333,0.043033148,0.333333333,0.1,1,13,5,2,"0.333333333","0.277777778","0.166666667",0.5277777775,0.416666667,0.787878787878788,0.346666666396267
"5",0,2,2,0.8,1,0.666666667,0.793492048,0.666666667,0.09,2,17,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.971428571428571,0.87741935483871
"6",0.333333333,4.333333333,5,0.5,0.4,0.666666667,0.410791918,0.666666667,0.1,2,15,3,1,"0.666666667","0.166666667","0.4",0.75,0.3666666665,0.882352941176471,0.638297872340426
"7",0.333333333,4.333333333,1,0,0,0,-0.082572282,0,0.1,0,19,1,3,"0","0.05","0",0.475,0.5,0.904761904761905,0
"8",0,4,1,0.5,1,0.333333333,0.547722558,0.333333333,0.09,1,18,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.947368421052632,0.654545454545455
"9",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.354391792,0.333333333,0.1,1,25,1,2,"0.333333333","0.038461538","0.5",0.6474358975,0.5833333335,0.943396226415094,0.561797752808989
"10",0.333333333,4.333333333,1,0,0,0,-0.091287093,0,0.11,0,17,1,3,"0","0.055555556","0",0.472222222,0.5,0.894736842105263,0
"11",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.331133089,0.333333333,0.1,1,17,1,2,"0.333333333","0.055555556","0.5",0.6388888885,0.5833333335,0.918918918918919,0.557377049180328
"12",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.341881729,0.333333333,0.09,1,20,1,2,"0.333333333","0.047619048","0.5",0.6428571425,0.5833333335,0.930232558139535,0.559440559440559
"13",0,2,2,0.8,1,0.666666667,0.794719414,0.666666667,0.1,2,18,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"14",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.09,1,16,1,2,"0.333333333","0.058823529","0.5",0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"15",0.333333333,4.333333333,1,0,0,0,-0.066666667,0,0.11,0,24,1,3,"0","0.04","0",0.48,0.5,0.923076923076923,0
"16",0.333333333,4.333333333,1,0,0,0,-0.082572282,0,0.09,0,19,1,3,"0","0.05","0",0.475,0.5,0.904761904761905,0
"17",0,4,1,0.5,1,0.333333333,0.547722558,0.333333333,0.11,1,18,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.947368421052632,0.654545454545455
"18",1,3,4,0.285714286,0.25,0.333333333,0.196116135,0.333333333,0.16,1,24,3,2,"0.333333333","0.111111111","0.25",0.611111111,0.4583333335,0.905660377358491,0.434389140601708
"19",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.12,2,20,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
"20",1,9,7,0,0,0,-0.191607116,0,0.11,0,19,7,3,"0","0.269230769","0",0.3653846155,0.5,0.791666666666667,0
"21",0.666666667,2.666666667,4,0.285714286,0.25,0.333333333,0.156097635,0.333333333,0.13,1,16,3,2,"0.333333333","0.157894737","0.25",0.587719298,0.4583333335,0.864864864864865,0.42953020166515
"22",1.333333333,3.333333333,4,0,0,0,-0.161164593,0,0.15,0,18,4,3,"0","0.181818182","0",0.409090909,0.5,0.837209302325581,0
"23",1.333333333,1.333333333,3,0.333333333,0.333333333,0.333333333,0.242424242,0.333333333,0.14,1,20,2,2,"0.333333333","0.090909091","0.333333333",0.621212121,0.5,0.909090909090909,0.48780487769185
"24",1.666666667,3.666666667,4,0,0,0,-0.169030851,0,0.14,0,17,4,3,"0","0.19047619","0",0.404761905,0.5,0.829268292682927,0
"25",0.333333333,3.333333333,2,0.4,0.5,0.333333333,0.335083127,0.333333333,0.13,1,18,1,2,"0.333333333","0.052631579","0.5",0.640350877,0.5833333335,0.923076923076923,0.558139534883721
"26",1,1,3,0.333333333,0.333333333,0.333333333,0.233333333,0.333333333,0.14,1,18,2,2,"0.333333333","0.1","0.333333333",0.6166666665,0.5,0.9,0.486486486131483
"27",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.11,1,15,2,2,"0.333333333","0.117647059","0.333333333",0.607843137,0.5,0.882352941176471,0.483870967390739
"28",0.333333333,4.333333333,5,0.5,0.4,0.666666667,0.416630545,0.666666667,0.14,2,16,3,1,"0.666666667","0.157894737","0.4",0.754385965,0.3666666665,0.888888888888889,0.64
"29",0,2,2,0.8,1,0.666666667,0.794719414,0.666666667,0.18,2,18,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"30",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.341881729,0.333333333,0.14,1,20,1,2,"0.333333333","0.047619048","0.5",0.6428571425,0.5833333335,0.930232558139535,0.559440559440559
"31",0.333333333,2.333333333,1,0,0,0,-0.069337525,0,0.12,0,23,1,3,"0","0.041666667","0",0.4791666665,0.5,0.92,0
"32",1.333333333,7.333333333,5,0.25,0.2,0.333333333,0.123091491,0.333333333,0.12,1,18,4,2,"0.333333333","0.181818182","0.2",0.5757575755,0.4333333335,0.857142857142857,0.387096774193548
"33",1,11,8,0,0,0,-0.229415734,0,0.12,0,16,8,3,"0","0.333333333","0",0.3333333335,0.5,0.744186046511628,0
"34",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.11,1,16,1,2,"0.333333333","0.058823529","0.5",0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"35",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.09,1,15,2,2,"0.333333333","0.117647059","0.333333333",0.607843137,0.5,0.882352941176471,0.483870967390739
"36",0.333333333,4.333333333,1,0,0,0,-0.096373885,0,0.08,0,16,1,3,"0","0.058823529","0",0.4705882355,0.5,0.888888888888889,0
"37",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.352281938,0.333333333,0.09,1,24,1,2,"0.333333333","0.04","0.5",0.6466666665,0.5833333335,0.941176470588235,0.56140350877193
"38",1.666666667,7.666666667,6,0,0,0,-0.197814142,0,0.11,0,17,6,3,"0","0.260869565","0",0.3695652175,0.5,0.790697674418605,0
"39",1.333333333,5.333333333,5,0,0,0,-0.228217732,0,0.11,0,13,5,3,"0","0.277777778","0",0.361111111,0.5,0.764705882352941,0
"40",1,3,4,0,0,0,-0.177704663,0,0.11,0,16,4,3,"0","0.2","0",0.4,0.5,0.82051282051282,0
"41",1,3,4,0.285714286,0.25,0.333333333,0.179664451,0.333333333,0.1,1,20,3,2,"0.333333333","0.130434783","0.25",0.601449275,0.4583333335,0.888888888888889,0.432432432759679
"42",1,3,2,0,0,0,-0.140028008,0,0.11,0,15,2,3,"0","0.117647059","0",0.4411764705,0.5,0.857142857142857,0
"43",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.331133089,0.333333333,0.11,1,17,1,2,"0.333333333","0.055555556","0.5",0.6388888885,0.5833333335,0.918918918918919,0.557377049180328
"44",1,3,2,0,0,0,-0.113960576,0,0.09,0,19,2,3,"0","0.095238095","0",0.4523809525,0.5,0.883720930232558,0
"45",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.11,2,23,1,1,"0.666666667","0.041666667","0.666666667",0.8125,0.5,0.958333333333333,0.786324786556651
"46",0.666666667,2.666666667,2,0,0,0,-0.07100716,0,0.11,0,32,2,3,"0","0.058823529","0",0.4705882355,0.5,0.927536231884058,0
"47",2,2,3,0,0,0,-0.142857143,0,0.09,0,18,3,3,"0","0.142857143","0",0.4285714285,0.5,0.857142857142857,0
"48",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.09,2,20,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
"49",0,4,1,0.5,1,0.333333333,0.547722558,0.333333333,0.14,1,18,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.947368421052632,0.654545454545455
"50",1,5,5,0,0,0,-0.193891684,0,0.11,0,16,5,3,"0","0.238095238","0",0.380952381,0.5,0.8,0
"51",6,6,0,0,0,0,-1,0,0.09,0,0,0,0,"0","0","0",0.5,0.5,0,0
"52",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.331133089,0.333333333,0.21,1,17,1,2,"0.333333333","0.055555556","0.5",0.6388888885,0.5833333335,0.918918918918919,0.557377049180328
"53",1.333333333,1.333333333,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.12,1,15,2,2,"0.333333333","0.117647059","0.333333333",0.607843137,0.5,0.882352941176471,0.483870967390739
"54",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.17,1,16,1,2,"0.333333333","0.058823529","0.5",0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"55",1.666666667,5.666666667,5,0,0,0,-0.155043418,0,0.09,0,21,5,3,"0","0.192307692","0",0.403846154,0.5,0.84,0
"56",0,2,2,0.8,1,0.666666667,0.793492048,0.666666667,0.09,2,17,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.971428571428571,0.87741935483871
"57",0.333333333,4.333333333,1,0,0,0,-0.069337525,0,0.1,0,23,1,3,"0","0.041666667","0",0.4791666665,0.5,0.92,0
"58",2.333333333,4.333333333,4,0,0,0,-0.210042013,0,0.09,0,13,4,3,"0","0.235294118","0",0.382352941,0.5,0.787878787878788,0
"59",0,2,2,0.8,1,0.666666667,0.794719414,0.666666667,0.09,2,18,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"60",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.616666667,0.666666667,0.11,2,19,1,1,"0.666666667","0.05","0.666666667",0.8083333335,0.5,0.95,0.78350515486938
"61",0.666666667,2.666666667,2,0,0,0,-0.132453236,0,0.09,0,16,2,3,"0","0.111111111","0",0.4444444445,0.5,0.864864864864865,0
"62",0,4,1,0.5,1,0.333333333,0.553774924,0.333333333,0.09,1,23,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.958333333333333,0.657142857142857
"63",0,2,2,0.8,1,0.666666667,0.797724035,0.666666667,0.08,2,21,0,1,"0.666666667","0","1",0.8333333335,0.6666666665,0.976744186046512,0.879581151832461
"64",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.338648106,0.333333333,0.09,1,19,1,2,"0.333333333","0.05","0.5",0.6416666665,0.5833333335,0.926829268292683,0.558823529411765
"65",0.666666667,4.666666667,5,0.25,0.2,0.333333333,0.134839972,0.333333333,0.09,1,20,4,2,"0.333333333","0.166666667","0.2",0.583333333,0.4333333335,0.869565217391304,0.388349514563107
"66",0.666666667,2.666666667,4,0.285714286,0.25,0.333333333,0.140028008,0.333333333,0.11,1,14,3,2,"0.333333333","0.176470588","0.25",0.5784313725,0.4583333335,0.848484848484849,0.427480916350329
"67",0.666666667,2.666666667,2,0,0,0,-0.140028008,0,0.09,0,15,2,3,"0","0.117647059","0",0.4411764705,0.5,0.857142857142857,0
"68",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.338648106,0.333333333,0.11,1,19,1,2,"0.333333333","0.05","0.5",0.6416666665,0.5833333335,0.926829268292683,0.558823529411765
"69",0.333333333,4.333333333,5,0.5,0.4,0.666666667,0.416630545,0.666666667,0.07,2,16,3,1,"0.666666667","0.157894737","0.4",0.754385965,0.3666666665,0.888888888888889,0.64
"70",0,4,1,0.5,1,0.333333333,0.551677284,0.333333333,0.09,1,21,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.954545454545454,0.65625
"71",1.666666667,1.666666667,3,0,0,0,-0.157894737,0,0.08,0,16,3,3,"0","0.157894737","0",0.4210526315,0.5,0.842105263157895,0
"72",1.666666667,3.666666667,4,0,0,0,-0.177704663,0,0.15,0,16,4,3,"0","0.2","0",0.4,0.5,0.82051282051282,0
"73",0,4,1,0.5,1,0.333333333,0.549169647,0.333333333,0.13,1,19,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.95,0.655172413793103
"74",1.666666667,3.666666667,4,0,0,0,-0.141421356,0,0.09,0,21,4,3,"0","0.16","0",0.42,0.5,0.857142857142857,0
"75",0.333333333,4.333333333,1,0,0,0,-0.082572282,0,0.09,0,19,1,3,"0","0.05","0",0.475,0.5,0.904761904761905,0
"76",0.333333333,3.333333333,2,0.4,0.5,0.333333333,0.354391792,0.333333333,0.09,1,25,1,2,"0.333333333","0.038461538","0.5",0.6474358975,0.5833333335,0.943396226415094,0.561797752808989
"77",0.333333333,4.333333333,1,0,0,0,-0.064194074,0,0.18,0,25,1,3,"0","0.038461538","0",0.480769231,0.5,0.925925925925926,0
"78",0.666666667,4.666666667,5,0.25,0.2,0.333333333,0.100565994,0.333333333,0.11,1,15,4,2,"0.333333333","0.210526316","0.2",0.5614035085,0.4333333335,0.833333333333333,0.384615384615385
"79",1,3,2,0,0,0,-0.119522861,0,0.09,0,18,2,3,"0","0.1","0",0.45,0.5,0.878048780487805,0
"80",0,4,1,0.5,1,0.333333333,0.554700196,0.333333333,0.09,1,24,0,2,"0.333333333","0","1",0.6666666665,0.8333333335,0.96,0.657534246575343
"81",0.333333333,3.333333333,2,0.4,0.5,0.333333333,0.335083127,0.333333333,0.1,1,18,1,2,"0.333333333","0.052631579","0.5",0.640350877,0.5833333335,0.923076923076923,0.558139534883721
"82",0,0,3,1,1,1,1,1,0.09,3,17,0,0,"1","0","1",1,0.5,1,1
"83",6,6,0,0,0,0,-1,0,0.09,0,0,0,0,"0","0","0",0.5,0.5,0,0
