"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"50",0.4,9.4,2,0.285714286,0.5,0.2,0.30396843,0.2,1,1,165,1,4,"0.2","0.006024096","0.5",0.596987952,0.65,0.985074626865672,0.442953020477591
"51",0.8,6.8,3,0.25,0.333333333,0.2,0.242156496,0.2,0.99,1,174,2,4,"0.2","0.011363636","0.333333333",0.594318182,0.5666666665,0.983050847457627,0.398625429553265
"52",0.2,9.2,2,0.285714286,0.5,0.2,0.303745072,0.2,0.98,1,162,1,4,"0.2","0.006134969","0.5",0.5969325155,0.65,0.984802431610942,0.442925495900395
"53",0.8,3.8,4,0.222222222,0.25,0.2,0.199455358,0.2,0.97,1,140,3,4,"0.2","0.020979021","0.25",0.5895104895,0.525,0.975609756097561,0.36199094993141
"54",0.8,3.8,4,0,0,0,-0.025628391,0,1,0,170,4,5,"0","0.022988506","0",0.488505747,0.5,0.974212034383954,0
"55",0.4,6.4,3,0.25,0.333333333,0.2,0.242156496,0.2,1.13,1,174,2,4,"0.2","0.011363636","0.333333333",0.594318182,0.5666666665,0.983050847457627,0.398625429553265
"56",0.6,6.6,3,0.25,0.333333333,0.2,0.241973196,0.2,1.06,1,172,2,4,"0.2","0.011494253","0.333333333",0.5942528735,0.5666666665,0.982857142857143,0.398609501738123
"57",1.2,3.2,4,0,0,0,-0.025925535,0,0.96,0,168,4,5,"0","0.023255814","0",0.488372093,0.5,0.973913043478261,0
"58",1.6,1.6,5,0,0,0,-0.027322404,0,1.07,0,178,5,5,"0","0.027322404","0",0.486338798,0.5,0.972677595628415,0
"59",0.8,3.8,4,0.222222222,0.25,0.2,0.203631244,0.2,0.97,1,170,3,4,"0.2","0.01734104","0.25",0.59132948,0.525,0.979827089337176,0.362280234121317
"60",1.8,1.8,5,0,0,0,-0.029239766,0,1.14,0,166,5,5,"0","0.029239766","0",0.485380117,0.5,0.970760233918129,0
"61",1.6,1.6,5,0,0,0,-0.027932961,0,1.07,0,174,5,5,"0","0.027932961","0",0.4860335195,0.5,0.972067039106145,0
"62",1.2,3.2,4,0,0,0,-0.030526703,0,1.23,0,142,4,5,"0","0.02739726","0",0.48630137,0.5,0.969283276450512,0
"63",1.6,1.6,5,0,0,0,-0.02994012,0,1.38,0,162,5,5,"0","0.02994012","0",0.48502994,0.5,0.970059880239521,0
"64",0.6,4.6,3,0,0,0,-0.02390776,0,1.19,0,158,3,5,"0","0.01863354","0",0.49068323,0.5,0.975308641975309,0
"65",0.4,6.4,2,0,0,0,-0.018019334,0,1.07,0,172,2,5,"0","0.011494253","0",0.4942528735,0.5,0.98005698005698,0
"66",1.6,1.6,5,0,0,0,-0.027777778,0,1.14,0,175,5,5,"0","0.027777778","0",0.486111111,0.5,0.972222222222222,0
"67",0.8,6.8,3,0,0,0,-0.021637116,0,1.06,0,175,3,5,"0","0.016853933","0",0.4915730335,0.5,0.977653631284916,0
"68",0.6,9.6,2,0,0,0,-0.020602141,0,1.04,0,150,2,5,"0","0.013157895","0",0.4934210525,0.5,0.977198697068404,0
"69",0.8,6.8,3,0,0,0,-0.023331648,0,1,0,162,3,5,"0","0.018181818","0",0.490909091,0.5,0.975903614457831,0
"70",0.8,6.8,3,0,0,0,-0.021398025,0,1.07,0,177,3,5,"0","0.016666667","0",0.4916666665,0.5,0.977900552486188,0
"71",0.2,12.2,1,0,0,0,-0.012778366,0,1,0,172,1,5,"0","0.005780347","0",0.4971098265,0.5,0.982857142857143,0
"72",0.4,9.4,2,0,0,0,-0.017917234,0,0.98,0,173,2,5,"0","0.011428571","0",0.4942857145,0.5,0.980169971671388,0
"73",0.6,6.6,3,0.25,0.333333333,0.2,0.241593736,0.2,1.02,1,168,2,4,"0.2","0.011764706","0.333333333",0.594117647,0.5666666665,0.982456140350877,0.398576512455516
"74",0.2,9.2,2,0.285714286,0.5,0.2,0.303354156,0.2,1.05,1,157,1,4,"0.2","0.006329114","0.5",0.596835443,0.65,0.984326018808777,0.442877292303753
"75",0.4,9.4,2,0,0,0,-0.01876797,0,1.03,0,165,2,5,"0","0.011976048","0",0.494011976,0.5,0.979228486646884,0
"76",0.6,6.6,2,0,0,0,-0.020468781,0,1.02,0,151,2,5,"0","0.013071895","0",0.4934640525,0.5,0.977346278317152,0
"77",0.6,9.6,2,0,0,0,-0.018019334,0,1,0,172,2,5,"0","0.011494253","0",0.4942528735,0.5,0.98005698005698,0
"78",0.6,3.6,4,0.444444444,0.5,0.4,0.432618024,0.4,1.03,2,166,2,3,"0.4","0.011904762","0.5",0.694047619,0.55,0.985163204747775,0.61254612503914
"79",0.8,3.8,4,0.222222222,0.25,0.2,0.203970759,0.2,1.01,1,173,3,4,"0.2","0.017045455","0.25",0.5914772725,0.525,0.980169971671388,0.362303664626122
"80",0.4,6.4,3,0.25,0.333333333,0.2,0.241593736,0.2,1.12,1,168,2,4,"0.2","0.011764706","0.333333333",0.594117647,0.5666666665,0.982456140350877,0.398576512455516
"81",1.6,1.6,5,0,0,0,-0.030120482,0,0.99,0,161,5,5,"0","0.030120482","0",0.484939759,0.5,0.969879518072289,0
"82",0.2,12.2,1,0,0,0,-0.013552923,0,1.04,0,162,1,5,"0","0.006134969","0",0.4969325155,0.5,0.981818181818182,0
"83",0.4,9.4,2,0,0,0,-0.017328134,0,1.05,0,179,2,5,"0","0.011049724","0",0.494475138,0.5,0.980821917808219,0
"84",1.6,1.6,5,0,0,0,-0.028901734,0,1,0,168,5,5,"0","0.028901734","0",0.485549133,0.5,0.971098265895954,0
"85",1,4,4,0,0,0,-0.025337982,0,1.11,0,172,4,5,"0","0.022727273","0",0.4886363635,0.5,0.974504249291785,0
"86",0.8,6.8,3,0,0,0,-0.022131695,0,1.04,0,171,3,5,"0","0.017241379","0",0.4913793105,0.5,0.977142857142857,0
"87",0.8,6.8,3,0.25,0.333333333,0.2,0.24242381,0.2,1.07,1,177,2,4,"0.2","0.011173184","0.333333333",0.594413408,0.5666666665,0.983333333333333,0.398648648648649
"88",0.4,12.4,1,0,0,0,-0.012423367,0,1.04,0,177,1,5,"0","0.005617978","0",0.497191011,0.5,0.983333333333333,0
"89",0.4,9.4,2,0.285714286,0.5,0.2,0.30359159,0.2,1,1,160,1,4,"0.2","0.00621118","0.5",0.59689441,0.65,0.984615384615385,0.442906574737755
"90",1,7,3,0,0,0,-0.022917462,0,1.01,0,165,3,5,"0","0.017857143","0",0.4910714285,0.5,0.976331360946746,0
"91",0.6,6.6,3,0,0,0,-0.022005942,0,1.16,0,172,3,5,"0","0.017142857","0",0.4914285715,0.5,0.977272727272727,0
"92",0.8,6.8,3,0,0,0,-0.022387561,0,1.15,0,169,3,5,"0","0.01744186","0",0.49127907,0.5,0.976878612716763,0
"93",0.8,9.8,2,0,0,0,-0.017423612,0,0.98,0,178,2,5,"0","0.011111111","0",0.4944444445,0.5,0.980716253443526,0
"94",0.8,3.8,4,0.222222222,0.25,0.2,0.201319058,0.2,1.12,1,152,3,4,"0.2","0.019354839","0.25",0.5903225805,0.525,0.977491961414791,0.362120309413115
"95",0.6,9.6,2,0,0,0,-0.018547801,0,1.04,0,167,2,5,"0","0.01183432","0",0.49408284,0.5,0.979472140762463,0
"96",1,7,3,0,0,0,-0.021881611,0,1.03,0,173,3,5,"0","0.017045455","0",0.4914772725,0.5,0.977401129943503,0
"97",0,8,1,0.333333333,1,0.2,0.441479851,0.2,1.23,1,153,0,4,"0.2","0","1",0.6,0.9,0.987096774193548,0.498371335132325
"98",1.6,1.6,5,0,0,0,-0.035460993,0,1.08,0,136,5,5,"0","0.035460993","0",0.4822695035,0.5,0.964539007092199,0
"99",0.8,6.8,3,0,0,0,-0.022005942,0,1.02,0,172,3,5,"0","0.017142857","0",0.4914285715,0.5,0.977272727272727,0
"100",0.8,3.8,4,0.222222222,0.25,0.2,0.203631244,0.2,1.12,1,170,3,4,"0.2","0.01734104","0.25",0.59132948,0.525,0.979827089337176,0.362280234121317
