"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,8,0.7,0.875,0.583333333333333,0.704907376850241,0.583333333333333,14.6699999999998,7,275,1,5,0.583333333333333,0.0036231884057971,0.875,0.789855072463768,0.645833333333333,0.989208633093525,0.81984667802385
"2",NA,NA,6,0.444444444444444,0.666666666666667,0.333333333333333,0.458083268487639,0.333333333333333,15.3799999999999,4,313,2,8,0.333333333333333,0.00634920634920635,0.666666666666667,0.663492063492063,0.666666666666667,0.984276729559748,0.612374663731963
"3",NA,NA,9,0.571428571428572,0.666666666666667,0.5,0.561291701670656,0.5,16.1100000000001,6,265,3,6,0.5,0.0111940298507463,0.666666666666667,0.744402985074627,0.583333333333333,0.98330241187384,0.722809410160246
"4",NA,NA,11,0.608695652173913,0.636363636363636,0.583333333333333,0.59362697685329,0.583333333333333,14.75,7,282,4,5,0.583333333333333,0.013986013986014,0.636363636363636,0.78467365967366,0.526515151515151,0.984293193717277,0.752214918548157
"5",NA,NA,8,0.3,0.375,0.25,0.278475087075007,0.25,15.3799999999999,3,236,5,9,0.25,0.020746887966805,0.375,0.614626556016598,0.5625,0.97119341563786,0.458400776950469
"6",NA,NA,11,0.521739130434783,0.545454545454545,0.5,0.501103084309308,0.5,15.9300000000001,6,254,5,6,0.5,0.0193050193050193,0.545454545454545,0.74034749034749,0.522727272727273,0.978805394990366,0.680661009379187
"7",NA,NA,8,0.4,0.5,0.333333333333333,0.385933990029532,0.333333333333333,15.3600000000001,4,250,4,8,0.333333333333333,0.015748031496063,0.5,0.658792650918635,0.583333333333333,0.9765625,0.567536889897843
"8",NA,NA,6,0.555555555555556,0.833333333333333,0.416666666666667,0.576518457699885,0.416666666666667,15.95,5,245,1,7,0.416666666666667,0.0040650406504065,0.833333333333333,0.70630081300813,0.708333333333333,0.983935742971888,0.710144927536232
"9",NA,NA,7,0.631578947368421,0.857142857142857,0.5,0.644501738646788,0.5,16.4400000000001,6,286,1,6,0.5,0.00348432055749129,0.857142857142857,0.748257839721254,0.678571428571429,0.987910189982729,0.770543331836552
"10",NA,NA,7,0.526315789473684,0.714285714285714,0.416666666666667,0.530454837991148,0.416666666666667,16.0500000000002,5,259,2,7,0.416666666666667,0.00766283524904215,0.714285714285714,0.704501915708812,0.648809523809524,0.98292220113852,0.685547908946532
"11",NA,NA,9,0.571428571428572,0.666666666666667,0.5,0.564638781779243,0.5,16.27,6,336,3,6,0.5,0.00884955752212389,0.666666666666667,0.745575221238938,0.583333333333333,0.986784140969163,0.723747980613894
"12",NA,NA,8,0.4,0.5,0.333333333333333,0.390111785253364,0.333333333333333,15.98,4,309,4,8,0.333333333333333,0.012779552715655,0.5,0.660276890308839,0.583333333333333,0.980952380952381,0.568275862068966
"13",NA,NA,8,0.4,0.5,0.333333333333333,0.38933141071383,0.333333333333333,16.4200000000001,4,296,4,8,0.333333333333333,0.0133333333333333,0.5,0.66,0.583333333333333,0.980132450331126,0.568138195777351
"14",NA,NA,8,0.5,0.625,0.416666666666667,0.48818654371933,0.416666666666667,15.4499999999998,5,207,3,7,0.416666666666667,0.0142857142857143,0.625,0.701190476190476,0.604166666666667,0.976415094339623,0.661341853035144
"15",NA,NA,8,0.5,0.625,0.416666666666667,0.493188993106379,0.416666666666667,15.72,5,269,3,7,0.416666666666667,0.0110294117647059,0.625,0.70281862745098,0.604166666666667,0.981751824817518,0.66256157635468
"16",NA,NA,7,0.421052631578947,0.571428571428571,0.333333333333333,0.416500050260658,0.333333333333333,15.75,4,246,3,8,0.333333333333333,0.0120481927710843,0.571428571428571,0.660642570281124,0.619047619047619,0.978131212723658,0.588692790906371
"17",NA,NA,9,0.571428571428572,0.666666666666667,0.5,0.563183155960939,0.5,15.27,6,301,3,6,0.5,0.00986842105263158,0.666666666666667,0.745065789473684,0.583333333333333,0.985270049099836,0.723340342445179
"18",NA,NA,7,0.421052631578947,0.571428571428571,0.333333333333333,0.418748318203,0.333333333333333,15.55,4,278,3,8,0.333333333333333,0.0106761565836299,0.571428571428571,0.661328588374852,0.619047619047619,0.980599647266314,0.589139072847682
"19",NA,NA,11,0.434782608695652,0.454545454545455,0.416666666666667,0.416206613273604,0.416666666666667,15.3099999999999,5,335,6,7,0.416666666666667,0.0175953079178886,0.454545454545455,0.699535679374389,0.518939393939394,0.980966325036603,0.60251798561151
"20",NA,NA,5,0.352941176470588,0.6,0.25,0.369411714185216,0.25,15.76,3,243,2,9,0.25,0.00816326530612245,0.6,0.620918367346939,0.675,0.977867203219316,0.518676627534685
"21",NA,NA,5,0.588235294117647,1,0.416666666666667,0.636432620741341,0.416666666666667,15.3800000000001,5,244,0,7,0.416666666666667,0,1,0.708333333333333,0.791666666666667,0.985858585858586,0.736826211686547
"22",NA,NA,31,0.27906976744186,0.193548387096774,0.5,0.276329038769146,0.5,15.1400000000001,6,346,25,6,0.5,0.0673854447439353,0.193548387096774,0.716307277628032,0.346774193548387,0.957123098201936,0.432139883430474
"23",NA,NA,7,0.421052631578947,0.571428571428571,0.333333333333333,0.420933631449271,0.333333333333333,14.9400000000001,4,318,3,8,0.333333333333333,0.00934579439252336,0.571428571428571,0.661993769470405,0.619047619047619,0.982998454404946,0.589571263035921
"24",NA,NA,9,0.380952380952381,0.444444444444444,0.333333333333333,0.366142022628915,0.333333333333333,15.4300000000001,4,332,5,8,0.333333333333333,0.0148367952522255,0.444444444444444,0.659248269040554,0.555555555555556,0.980797636632201,0.548760330578512
"25",NA,NA,10,0.636363636363636,0.7,0.583333333333333,0.625430885952595,0.583333333333333,15.3099999999999,7,285,3,5,0.583333333333333,0.0104166666666667,0.7,0.786458333333333,0.558333333333333,0.986159169550173,0.773555641721597
"26",NA,NA,11,0.521739130434783,0.545454545454545,0.5,0.498750401848698,0.5,15.75,6,228,5,6,0.5,0.0214592274678112,0.545454545454545,0.739270386266094,0.522727272727273,0.97644539614561,0.680089485458613
"27",NA,NA,8,0.3,0.375,0.25,0.281875526281931,0.25,13.24,3,270,5,9,0.25,0.0181818181818182,0.375,0.615909090909091,0.5625,0.974729241877256,0.458793542905692
"28",NA,NA,5,0.352941176470588,0.6,0.25,0.370428050183849,0.25,13.6400000000001,3,258,2,9,0.25,0.00769230769230769,0.6,0.621153846153846,0.675,0.979127134724858,0.518853695324283
"29",NA,NA,9,0.571428571428572,0.666666666666667,0.5,0.56367531366851,0.5,14.4000000000001,6,312,3,6,0.5,0.00952380952380952,0.666666666666667,0.745238095238095,0.583333333333333,0.985781990521327,0.723478260869566
"30",NA,NA,6,0.444444444444444,0.666666666666667,0.333333333333333,0.45765142318414,0.333333333333333,14.1800000000001,4,303,2,8,0.333333333333333,0.00655737704918033,0.666666666666667,0.663387978142077,0.666666666666667,0.983766233766234,0.612275827229098
"31",NA,NA,8,0.6,0.75,0.5,0.600455761963058,0.5,13.3,6,304,2,6,0.5,0.0065359477124183,0.75,0.746732026143791,0.625,0.987012987012987,0.746317512274959
"32",NA,NA,8,0.8,1,0.666666666666667,0.808720245832239,0.666666666666667,14.48,8,207,0,4,0.666666666666667,0,1,0.833333333333333,0.666666666666667,0.990430622009569,0.885088188134687
"33",NA,NA,11,0.521739130434783,0.545454545454545,0.5,0.503226977827272,0.5,14.1500000000001,6,283,5,6,0.5,0.0173611111111111,0.545454545454545,0.741319444444444,0.522727272727273,0.980935875216638,0.681175408685187
"34",NA,NA,8,0.8,1,0.666666666666667,0.810579861081766,0.666666666666667,12.8099999999999,8,273,0,4,0.666666666666667,0,1,0.833333333333333,0.666666666666667,0.992727272727273,0.886004056795132
"35",NA,NA,8,0.5,0.625,0.416666666666667,0.495509955939625,0.416666666666667,12.8299999999999,5,312,3,7,0.416666666666667,0.00952380952380952,0.625,0.703571428571429,0.604166666666667,0.984227129337539,0.663124335812965
"36",NA,NA,11,0.608695652173913,0.636363636363636,0.583333333333333,0.59306119356721,0.583333333333333,14.03,7,272,4,5,0.583333333333333,0.0144927536231884,0.636363636363636,0.784420289855073,0.526515151515151,0.98372513562387,0.752048977979658
"37",NA,NA,9,0.380952380952381,0.444444444444444,0.333333333333333,0.362019511698683,0.333333333333333,13.6999999999998,4,271,5,8,0.333333333333333,0.0181159420289855,0.444444444444444,0.657608695652174,0.555555555555556,0.976576576576577,0.548097585640248
"38",NA,NA,7,0.210526315789474,0.285714285714286,0.166666666666667,0.193471045188077,0.166666666666667,14.04,2,279,5,10,0.166666666666667,0.0176056338028169,0.285714285714286,0.574530516431925,0.559523809523809,0.973821989528796,0.346207538389949
"39",NA,NA,9,0.761904761904762,0.888888888888889,0.666666666666667,0.759002224956226,0.666666666666667,13.6500000000001,8,211,1,4,0.666666666666667,0.00471698113207547,0.888888888888889,0.830974842767295,0.611111111111111,0.988290398126464,0.860456225309035
"40",NA,NA,9,0.476190476190476,0.555555555555556,0.416666666666667,0.463534543037229,0.416666666666667,14,5,298,4,7,0.416666666666667,0.0132450331125828,0.555555555555556,0.701710816777042,0.569444444444444,0.981878088962109,0.641342946303669
"41",NA,NA,10,0.636363636363636,0.7,0.583333333333333,0.623560368888615,0.583333333333333,14.04,7,250,3,5,0.583333333333333,0.0118577075098814,0.7,0.785737812911726,0.558333333333333,0.984251968503937,0.772968197879858
