"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",2,2,4,0,0,0,-0.022857143,0,1,0,171,4,4,"0","0.022857143","0",0.4885714285,0.5,0.977142857142857,0
"2",1.25,4.25,3,0,0,0,-0.019191772,0,0.88,0,177,3,4,"0","0.016666667","0",0.4916666665,0.5,0.980609418282548,0
"3",0,9,1,0.4,1,0.25,0.494727445,0.25,0.92,1,140,0,3,"0.25","0","1",0.625,0.875,0.989399293286219,0.569684638860631
"4",1.75,1.75,4,0,0,0,-0.02484472,0,0.96,0,157,4,4,"0","0.02484472","0",0.48757764,0.5,0.975155279503106,0
"5",1.25,3.25,3,0,0,0,-0.021449648,0,1.07,0,158,3,4,"0","0.01863354","0",0.49068323,0.5,0.978328173374613,0
"6",0.5,6.5,1,0,0,0,-0.013652593,0,1.01,0,144,1,4,"0","0.006896552","0",0.496551724,0.5,0.982935153583618,0
"7",1.5,4.5,3,0,0,0,-0.019626717,0,1.01,0,173,3,4,"0","0.017045455","0",0.4914772725,0.5,0.980169971671388,0
"8",0.75,4.75,2,0,0,0,-0.016936993,0,0.97,0,164,2,4,"0","0.012048193","0",0.4939759035,0.5,0.982035928143713,0
"9",8,8,0,0,0,0,-1,0,0.91,0,0,0,0,"0","0","0",0.5,0.5,0,0
"10",1.5,4.5,3,0,0,0,-0.021058466,0,0.98,0,161,3,4,"0","0.018292683","0",0.4908536585,0.5,0.978723404255319,0
"11",1.25,4.25,3,0,0,0,-0.019406808,0,0.97,0,175,3,4,"0","0.016853933","0",0.4915730335,0.5,0.980392156862745,0
"12",1,3,3,0,0,0,-0.019738551,0,0.98,0,172,3,4,"0","0.017142857","0",0.4914285715,0.5,0.98005698005698,0
"13",0.5,9.5,1,0,0,0,-0.012539739,0,0.98,0,157,1,4,"0","0.006329114","0",0.496835443,0.5,0.984326018808777,0
"14",0.75,6.75,2,0,0,0,-0.015713727,0,0.86,0,177,2,4,"0","0.011173184","0",0.494413408,0.5,0.983333333333333,0
"15",1.25,3.25,3,0,0,0,-0.022277296,0,0.97,0,152,3,4,"0","0.019354839","0",0.4903225805,0.5,0.977491961414791,0
"16",1.5,1.5,4,0,0,0,-0.022727273,0,0.96,0,172,4,4,"0","0.022727273","0",0.4886363635,0.5,0.977272727272727,0
"17",0.5,6.5,2,0,0,0,-0.016162705,0,0.92,0,172,2,4,"0","0.011494253","0",0.4942528735,0.5,0.982857142857143,0
"18",0.75,4.75,2,0,0,0,-0.020348923,0,0.93,0,136,2,4,"0","0.014492754","0",0.492753623,0.5,0.97841726618705,0
"19",2,2,4,0,0,0,-0.026143791,0,0.92,0,149,4,4,"0","0.026143791","0",0.4869281045,0.5,0.973856209150327,0
"20",1,7,2,0,0,0,-0.017039027,0,0.92,0,163,2,4,"0","0.012121212","0",0.493939394,0.5,0.981927710843373,0
