"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0.6,0.6,5,0.6,0.6,0.6,0.446153846,0.6,0.03,3,11,2,2,0.6,0.153846154,0.6,0.723076923,0.5,0.846153846153846,0.702127659574468
"2",1.4,4.4,6,0.181818182,0.166666667,0.2,-0.206583561,0.2,0.03,1,7,5,4,0.2,0.416666667,0.166666667,0.3916666665,0.4833333335,0.608695652173913,0.2800000002156
"3",0.2,9.2,2,0.285714286,0.5,0.2,0.152894157,0.2,0.05,1,10,1,4,0.2,0.090909091,0.5,0.5545454545,0.65,0.8,0.421052631889197
"4",0,4,3,0.75,1,0.6,0.721110255,0.6,0.05,3,13,0,2,0.6,0,1,0.8,0.7,0.928571428571429,0.829787234042553
"5",0,4,3,0.75,1,0.6,0.721110255,0.6,0.03,3,13,0,2,0.6,0,1,0.8,0.7,0.928571428571429,0.829787234042553
"6",0.2,6.2,2,0.285714286,0.5,0.2,0.152894157,0.2,0.03,1,10,1,4,0.2,0.090909091,0.5,0.5545454545,0.65,0.8,0.421052631889197
"7",0.2,8.2,1,0,0,0,-0.161374306,0,0.03,0,11,1,5,0,0.083333333,0,0.4583333335,0.5,0.785714285714286,0
"8",0,8,1,0.333333333,1,0.2,0.397359707,0.2,0.05,1,15,0,4,0.2,0,1,0.6,0.9,0.882352941176471,0.483870967390739
"9",0.2,4.2,3,0.5,0.666666667,0.4,0.388290137,0.4,0.03,2,12,1,3,0.4,0.076923077,0.666666667,0.6615384615,0.6333333335,0.857142857142857,0.631578947368421
"10",0.2,4.2,3,0.5,0.666666667,0.4,0.36705849,0.4,0.03,2,10,1,3,0.4,0.090909091,0.666666667,0.6545454545,0.6333333335,0.833333333333333,0.625
"11",0.6,3.6,4,0.222222222,0.25,0.2,-0.015430335,0.2,0.04,1,11,3,4,0.2,0.214285714,0.25,0.492857143,0.525,0.758620689655172,0.343749999734131
"12",0,9,2,0.571428571,1,0.4,0.565685425,0.4,0.03,2,12,0,3,0.4,0,1,0.7,0.8,0.888888888888889,0.695652173595463
"13",0.2,6.2,3,0.5,0.666666667,0.4,0.37848906,0.4,0.05,2,11,1,3,0.4,0.083333333,0.666666667,0.6583333335,0.6333333335,0.846153846153846,0.628571428571429
"14",0.4,3.4,6,0.545454545,0.5,0.6,0.365399074,0.6,0.03,3,11,3,2,0.6,0.214285714,0.5,0.692857143,0.45,0.814814814814815,0.65346534620846
"15",0,3,4,0.888888889,1,0.8,0.861891607,0.8,0.05,4,13,0,1,0.8,0,1,0.9,0.6,0.962962962962963,0.924444444504533
"16",0.2,2.2,4,0.666666667,0.75,0.6,0.563544513,0.6,0.05,3,12,1,2,0.6,0.076923077,0.75,0.7615384615,0.575,0.888888888888889,0.761904762122449
"17",0.4,4.4,7,0.5,0.428571429,0.6,0.24688536,0.6,0.03,3,8,4,2,0.6,0.333333333,0.428571429,0.6333333335,0.4142857145,0.727272727272727,0.592592592592593
"18",0.2,4.2,3,0.5,0.666666667,0.4,0.36705849,0.4,0.05,2,10,1,3,0.4,0.090909091,0.666666667,0.6545454545,0.6333333335,0.833333333333333,0.625
"19",0,2,4,0.888888889,1,0.8,0.859337849,0.8,0.03,4,12,0,1,0.8,0,1,0.9,0.6,0.96,0.923076923136834
"20",0.2,6.2,2,0.285714286,0.5,0.2,0.19245009,0.2,0.04,1,14,1,4,0.2,0.066666667,0.5,0.5666666665,0.65,0.848484848484849,0.427480916350329
"21",0.4,4.4,3,0.25,0.333333333,0.2,0.108866211,0.2,0.04,1,16,2,4,0.2,0.111111111,0.333333333,0.5444444445,0.5666666665,0.842105263157895,0.385542168674699
"22",0.2,6.2,2,0.285714286,0.5,0.2,0.175411604,0.2,0.03,1,12,1,4,0.2,0.076923077,0.5,0.5615384615,0.65,0.827586206896552,0.424778761377712
"23",0.4,3.4,4,0.444444444,0.5,0.4,0.265197418,0.4,0.04,2,11,2,3,0.4,0.153846154,0.5,0.623076923,0.55,0.814814814814815,0.575163398320646
