"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0,0.0499999999999545
1,1,0,0.0299999999999727
0.5,0.5,0.5,0.0499999999999545
0.5,0.5,0.5,0.0499999999999545
1.5,1.5,0.5,0.0499999999999545
1,1,0.5,0.0299999999999727
1.5,1.5,0,0.0399999999999636
0.5,0.5,0.5,0.0500000000000682
0.5,0.5,0.5,0.0500000000000682
1,1,0.5,0.0500000000000682
1.5,1.5,0.5,0.0600000000000591
0,0,1,0.0499999999999545
0.5,0.5,0.5,0.0499999999999545
1,1,0,0.0299999999999727
1.5,1.5,0,0.0399999999999636
0.5,0.5,0.5,0.0300000000000864
1.5,1.5,0.5,0.0500000000000682
0.5,0.5,0.5,0.0400000000000773
1.5,1.5,0.5,0.0500000000000682
1.5,1.5,0,0.0500000000000682
0.5,0.5,0.5,0.0299999999999727
0.5,0.5,0.5,0.0500000000000682
1,1,0.5,0.0299999999999727
0.5,0.5,0.5,0.0299999999999727
0,0,1,0.0399999999999636
0.5,0.5,0.5,0.0299999999999727
0.5,0.5,0.5,0.0499999999999545
0,0,1,0.0299999999999727
1,1,0,0.0499999999999545
1,1,0.5,0.0299999999999727
0.5,0.5,0.5,0.0399999999999636
1,1,0.5,0.0499999999999545
0.5,0.5,0.5,0.0499999999999545
0.5,0.5,0.5,0.0699999999999363
1.5,1.5,0,0.0499999999999545
1,1,0.5,0.0399999999999636
1,1,0.5,0.07000000000005
1.5,1.5,0.5,0.0500000000000682
0.5,0.5,0.5,0.0500000000000682
0.5,0.5,0.5,0.0500000000000682
0.5,0.5,0.5,0.0300000000000864
1,1,0.5,0.0300000000000864
0.5,0.5,0.5,0.0300000000000864
0,0,1,0.0400000000000773
1,1,0.5,0.0299999999999727
0.5,0.5,0.5,0.0499999999999545
1,1,0.5,0.0299999999999727
0,0,1,0.0299999999999727
1,1,0.5,0.0499999999999545
1.5,1.5,0.5,0.0499999999999545
0,0,1,0.0299999999999727
0.5,0.5,0.5,0.0299999999999727
1.5,1.5,0.5,0.0399999999999636
0.5,0.5,0.5,0.0599999999999454
0,0,1,0.0499999999999545
1,1,0.5,0.0399999999999636
1,1,0.5,0.0299999999999727
1,1,0,0.0299999999999727
1,1,0.5,0.0399999999999636
0.5,0.5,0.5,0.0499999999999545
1,1,0.5,0.0299999999999727
0.5,0.5,0.5,0.0399999999999636
0.5,0.5,0.5,0.0399999999999636
1,1,0.5,0.0300000000000864
1,1,0.5,0.0500000000000682
0.5,0.5,0.5,0.0300000000000864
1.5,1.5,0.5,0.0300000000000864
1.5,1.5,0,0.0300000000000864
0.5,0.5,0.5,0.0400000000000773
0,0,1,0.0900000000000318
0.5,0.5,0.5,0.0500000000000682
0,0,1,0.0500000000000682
0.5,0.5,0.5,0.0500000000000682
1.5,1.5,0.5,0.0300000000000864
0,0,1,0.0400000000000773
0,0,1,0.0500000000000682
0.5,0.5,0.5,0.0800000000000409
1.5,1.5,0,0.0400000000000773
1.5,1.5,0.5,0.0500000000000682
0,0,1,0.0300000000000864
0.5,0.5,0.5,0.0400000000000773
1,1,0,0.0299999999999727
0,0,1,0.0499999999999545
0.5,0.5,0.5,0.0499999999999545
1.5,1.5,0.5,0.0299999999999727
1,1,0.5,0.0299999999999727
1.5,1.5,0,0.0499999999999545
0.5,0.5,0.5,0.0499999999999545
1,1,0,0.0499999999999545
1.5,1.5,0.5,0.0399999999999636
1,1,0,0.0500000000000682
1,1,0,0.0500000000000682
0,0,1,0.0300000000000864
1,1,0.5,0.0300000000000864
0,0,1,0.0299999999999727
2,2,0.5,0.0499999999999545
0.5,0.5,0.5,0.0299999999999727
1,1,0.5,0.0299999999999727
0,0,1,0.0599999999999454
1,1,0,0.0499999999999545
