"","outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
"1",NA,NA,0,3.63999999999999
"2",NA,NA,0,6.75
"3",NA,NA,0,2.84000000000003
"4",NA,NA,0.166666666666667,2.83999999999997
"5",NA,NA,0,2.22999999999996
"6",NA,NA,0.0833333333333333,1.94999999999999
"7",NA,NA,0.0833333333333333,2.62
"8",NA,NA,0,2.36000000000001
"9",NA,NA,0.0833333333333333,5.35999999999996
"10",NA,NA,0.0833333333333333,2.42000000000002
"11",NA,NA,0,4.92000000000002
"12",NA,NA,0,4.67000000000002
"13",NA,NA,0,4.44
"14",NA,NA,0.0833333333333333,1.77000000000004
"15",NA,NA,0.0833333333333333,2.30000000000001
"16",NA,NA,0,1.94
"17",NA,NA,0.0833333333333333,3.98000000000002
"18",NA,NA,0,4.15999999999997
"19",NA,NA,0.0833333333333333,3.93000000000001
"20",NA,NA,0,3.33000000000004
"21",NA,NA,0,3.94
"22",NA,NA,0.0833333333333333,2.67000000000002
"23",NA,NA,0.0833333333333333,4.58999999999997
"24",NA,NA,0,4.5
"25",NA,NA,0.0833333333333333,3.94999999999999
"26",NA,NA,0.25,2.07999999999998
"27",NA,NA,0.166666666666667,2.22000000000003
"28",NA,NA,0,4.69
"29",NA,NA,0,4.99000000000001
"30",NA,NA,0,4.81
"31",NA,NA,0.0833333333333333,5.04999999999995
"32",NA,NA,0,1.54000000000002
"33",NA,NA,0,3.51999999999998
"34",NA,NA,0,3.46999999999997
"35",NA,NA,0,4.64000000000004
"36",NA,NA,0.0833333333333333,2.66000000000003
"37",NA,NA,0,4.05000000000001
"38",NA,NA,0.0833333333333333,3.72999999999996
"39",NA,NA,0,2.47000000000003
"40",NA,NA,0,2.81999999999999
"41",NA,NA,0.0833333333333333,2.28000000000003
"42",NA,NA,0,5.60999999999996
"43",NA,NA,0,1.94999999999999
"44",NA,NA,0,4.06
"45",NA,NA,0,1.85000000000002
"46",NA,NA,0.166666666666667,2.90999999999997
"47",NA,NA,0,3.34000000000003
"48",NA,NA,0,3.49000000000001
"49",NA,NA,0.166666666666667,2.19
"50",NA,NA,0.25,1.71000000000004
"51",NA,NA,0.166666666666667,1.93000000000001
"52",NA,NA,0.0833333333333333,1.78000000000003
"53",NA,NA,0,4.45000000000005
"54",NA,NA,0,2.53000000000003
"55",NA,NA,0.0833333333333333,2.13999999999999
"56",NA,NA,0,3.20999999999998
"57",NA,NA,0.0833333333333333,2.34000000000003
"58",NA,NA,0.0833333333333333,3.41000000000003
"59",NA,NA,0.166666666666667,3.63999999999999
"60",NA,NA,0,2.63999999999999
"61",NA,NA,0.166666666666667,1.73000000000002
"62",NA,NA,0,2.89000000000004
"63",NA,NA,0.0833333333333333,2.13
"64",NA,NA,0.0833333333333333,3.44
"65",NA,NA,0.0833333333333333,1.86000000000001
"66",NA,NA,0.0833333333333333,3.34999999999997
"67",NA,NA,0.166666666666667,3.08999999999997
"68",NA,NA,0.166666666666667,4.82000000000005
"69",NA,NA,0,3.49000000000001
"70",NA,NA,0,2.38999999999999
"71",NA,NA,0,3.11000000000001
"72",NA,NA,0,3.28999999999996
"73",NA,NA,0,2.75
"74",NA,NA,0,6.06000000000006
"75",NA,NA,0.0833333333333333,2.62
"76",NA,NA,0.0833333333333333,1.63999999999999
"77",NA,NA,0,5.09000000000003
"78",NA,NA,0,1.68999999999994
"79",NA,NA,0,2.00999999999999
"80",NA,NA,0.0833333333333333,3.53000000000009
"81",NA,NA,0,4.51999999999998
"82",NA,NA,0,1.92999999999995
"83",NA,NA,0.0833333333333333,2.91999999999996
"84",NA,NA,0,2.06000000000006
"85",NA,NA,0.0833333333333333,4.29999999999995
"86",NA,NA,0,3.01999999999998
"87",NA,NA,0,3.0100000000001
"88",NA,NA,0.166666666666667,2.3599999999999
"89",NA,NA,0.166666666666667,2.47000000000003
"90",NA,NA,0,2.75
"91",NA,NA,0.166666666666667,1.88
"92",NA,NA,0.166666666666667,1.68999999999994
"93",NA,NA,0.0833333333333333,3.07000000000005
"94",NA,NA,0.0833333333333333,2.58000000000004
"95",NA,NA,0,1.45000000000005
"96",NA,NA,0.0833333333333333,2.2299999999999
"97",NA,NA,0,2.72000000000003
"98",NA,NA,0,3.86000000000001
"99",NA,NA,0,2
"100",NA,NA,0,3.1099999999999
