"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1.6,1.6,0.2,0.0800000000000409
1.2,1.2,0,0.0599999999999454
1.4,1.4,0,0.1400000000001
1.4,1.4,0.2,0.0399999999999636
0.6,0.6,0.4,0.0699999999999363
1.2,1.2,0.4,0.0600000000000591
1.4,1.4,0.4,0.0499999999999545
1.2,1.2,0,0.0500000000000682
1.2,1.2,0,0.0799999999999272
1.6,1.6,0,0.0499999999999545
0.8,0.8,0.4,0.100000000000023
0.6,0.6,0.6,0.0800000000000409
1.4,1.4,0,0.0800000000000409
1.6,1.6,0.2,0.0599999999999454
1,1,0.4,0.0800000000000409
1,1,0.4,0.0699999999999363
1.6,1.6,0.2,0.0799999999999272
1,1,0,0.0599999999999454
0.6,0.6,0.4,0.100000000000023
1.4,1.4,0.2,0.0799999999999272
1.2,1.2,0,0.0600000000000591
0.6,0.6,0.4,0.0999999999999091
0.8,0.8,0.4,0.0599999999999454
0.8,0.8,0.4,0.07000000000005
0.8,0.8,0.4,0.0900000000000318
1,1,0.6,0.0599999999999454
1.2,1.2,0.2,0.120000000000005
1.2,1.2,0.2,0.07000000000005
1,1,0.2,0.0800000000000409
1.4,1.4,0,0.0600000000000591
0.8,0.8,0.4,0.129999999999995
1,1,0.4,0.0899999999999181
1.6,1.6,0.2,0.139999999999986
1.2,1.2,0.2,0.0699999999999363
1,1,0.2,0.0600000000000591
0.8,0.8,0.2,0.110000000000014
1,1,0.2,0.07000000000005
0.8,0.8,0.2,0.139999999999986
1,1,0.2,0.110000000000014
1,1,0.2,0.0999999999999091
1.2,1.2,0.2,0.0799999999999272
1,1,0.4,0.07000000000005
1,1,0.4,0.159999999999968
0.8,0.8,0.2,0.0900000000000318
1.4,1.4,0.4,0.149999999999977
1.2,1.2,0.2,0.0799999999999272
1,1,0.4,0.0600000000000591
1.2,1.2,0,0.129999999999995
1.2,1.2,0.2,0.100000000000023
1.4,1.4,0.4,0.170000000000073
1.2,1.2,0,0.169999999999959
0.8,0.8,0.6,0.139999999999986
1.2,1.2,0.2,0.0900000000000318
1,1,0.2,0.100000000000023
1.6,1.6,0.2,0.189999999999941
1,1,0.2,0.110000000000014
1.2,1.2,0.2,0.0500000000000682
1.6,1.6,0.2,0.0999999999999091
1,1,0.2,0.110000000000014
0.6,0.6,0.4,0.110000000000014
1.4,1.4,0,0.110000000000014
1,1,0.4,0.129999999999995
0.8,0.8,0.2,0.129999999999995
1.2,1.2,0.2,0.129999999999995
1,1,0.2,0.0900000000000318
0.8,0.8,0.6,0.289999999999964
1.6,1.6,0.2,0.100000000000023
1,1,0.2,0.110000000000014
1.4,1.4,0,0.170000000000073
1.2,1.2,0,0.110000000000014
1.4,1.4,0,0.110000000000014
1,1,0.2,0.0799999999999272
1.2,1.2,0.2,0.120000000000005
1.2,1.2,0,0.07000000000005
1.2,1.2,0.2,0.0500000000000682
1.4,1.4,0,0.0900000000000318
1.2,1.2,0.2,0.129999999999995
0.8,0.8,0.4,0.170000000000073
1,1,0.4,0.189999999999941
1.6,1.6,0.2,0.0699999999999363
1,1,0.2,0.259999999999991
1.2,1.2,0.2,0.0900000000000318
1,1,0,0.0800000000000409
1,1,0.4,0.110000000000014
0.8,0.8,0.2,0.129999999999995
0.6,0.6,0.4,0.0900000000000318
0.8,0.8,0.4,0.0800000000000409
1.4,1.4,0.4,0.100000000000023
1.4,1.4,0,0.129999999999995
0.8,0.8,0.6,0.159999999999968
1.4,1.4,0.4,0.17999999999995
1,1,0,0.0900000000001455
0.8,0.8,0.4,0.190000000000055
1,1,0.4,0.0800000000001546
1,1,0.2,0.0799999999999272
0.6,0.6,0.4,0.129999999999882
1.2,1.2,0.4,0.1099999999999
1.6,1.6,0,0.0599999999999454
1.6,1.6,0.2,0.0999999999999091
0.8,0.8,0.2,0.150000000000091
