"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0.666666666666667,0.0799999999999272
0.666666666666667,0.666666666666667,0.666666666666667,0.0800000000001546
2,2,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.0899999999999181
1,1,0,0.0399999999999636
0.666666666666667,0.666666666666667,0.666666666666667,0.0899999999999181
1,1,0,0.0799999999999272
1,1,0.666666666666667,0.0599999999999454
1.33333333333333,1.33333333333333,0.333333333333333,0.110000000000127
0.666666666666667,0.666666666666667,0.333333333333333,0.0599999999999454
1.33333333333333,1.33333333333333,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.1400000000001
0.333333333333333,0.333333333333333,0.666666666666667,0.0599999999999454
0.666666666666667,0.666666666666667,0.333333333333333,0.0599999999999454
1,1,0.333333333333333,0.150000000000091
0.666666666666667,0.666666666666667,0.333333333333333,0.0800000000001546
1,1,0,0.160000000000082
1,1,0.333333333333333,0.0899999999999181
1,1,0.666666666666667,0.1099999999999
1.33333333333333,1.33333333333333,0.666666666666667,0.0799999999999272
1,1,0,0.0800000000001546
0.666666666666667,0.666666666666667,0.666666666666667,0.110000000000127
0.666666666666667,0.666666666666667,0.666666666666667,0.0799999999999272
1.66666666666667,1.66666666666667,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.333333333333333,0.0800000000001546
0.666666666666667,0.666666666666667,0.666666666666667,0.1099999999999
1,1,0.666666666666667,0.0899999999999181
0.666666666666667,0.666666666666667,0.666666666666667,0.0800000000001546
1,1,0,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.0699999999999363
1,1,0.333333333333333,0.0800000000001546
1,1,0.666666666666667,0.0799999999999272
1,1,0.333333333333333,0.0799999999999272
0.666666666666667,0.666666666666667,0.333333333333333,0.0299999999999727
1.33333333333333,1.33333333333333,0,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.0599999999999454
0.333333333333333,0.333333333333333,0.666666666666667,0.130000000000109
0.333333333333333,0.333333333333333,0.666666666666667,0.0800000000001546
0.666666666666667,0.666666666666667,0.666666666666667,0.0999999999999091
0.666666666666667,0.666666666666667,0.333333333333333,0.0799999999999272
1,1,0.666666666666667,0.0800000000001546
1,1,0.333333333333333,0.0699999999999363
1,1,0,0.1099999999999
0.666666666666667,0.666666666666667,0.333333333333333,0.0600000000001728
0.333333333333333,0.333333333333333,0.666666666666667,0.120000000000118
0.333333333333333,0.333333333333333,0.666666666666667,0.119999999999891
0.666666666666667,0.666666666666667,0.666666666666667,0.0699999999999363
0.333333333333333,0.333333333333333,0.666666666666667,0.110000000000127
1,1,0,0.0700000000001637
1,1,0.333333333333333,0.0799999999999272
1,1,0,0.0599999999999454
0.666666666666667,0.666666666666667,0.333333333333333,0.110000000000127
0.333333333333333,0.333333333333333,0.666666666666667,0.0599999999999454
1.33333333333333,1.33333333333333,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.333333333333333,0.0800000000001546
0.333333333333333,0.333333333333333,0.666666666666667,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.0899999999999181
0.666666666666667,0.666666666666667,0.666666666666667,0.0700000000001637
1.66666666666667,1.66666666666667,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.333333333333333,0.0799999999999272
0.666666666666667,0.666666666666667,0.333333333333333,0.110000000000127
0.666666666666667,0.666666666666667,0.333333333333333,0.1400000000001
1.33333333333333,1.33333333333333,0.333333333333333,0.0799999999999272
0.666666666666667,0.666666666666667,0.333333333333333,0.0699999999999363
0.666666666666667,0.666666666666667,0.333333333333333,0.1400000000001
1.33333333333333,1.33333333333333,0,0.040000000000191
1,1,0.333333333333333,0.119999999999891
0.333333333333333,0.333333333333333,0.666666666666667,0.0799999999999272
1.66666666666667,1.66666666666667,0.333333333333333,0.0699999999999363
0.333333333333333,0.333333333333333,0.666666666666667,0.0900000000001455
0.666666666666667,0.666666666666667,0.333333333333333,0.0999999999999091
1,1,0.666666666666667,0.0799999999999272
1,1,0,0.0600000000001728
1,1,0.333333333333333,0.130000000000109
1.33333333333333,1.33333333333333,0,0.0899999999999181
1,1,0.666666666666667,0.0899999999999181
1,1,0.333333333333333,0.0999999999999091
0,0,1,0.0599999999999454
1.33333333333333,1.33333333333333,0.333333333333333,0.100000000000136
0.333333333333333,0.333333333333333,0.666666666666667,0.220000000000027
0.333333333333333,0.333333333333333,0.666666666666667,0.110000000000127
0.333333333333333,0.333333333333333,0.666666666666667,0.0599999999999454
1.33333333333333,1.33333333333333,0.333333333333333,0.129999999999882
0.666666666666667,0.666666666666667,0.333333333333333,0.0600000000001728
0.333333333333333,0.333333333333333,0.666666666666667,0.0699999999999363
1.33333333333333,1.33333333333333,0.333333333333333,0.0599999999999454
0.666666666666667,0.666666666666667,0.666666666666667,0.0800000000001546
0.666666666666667,0.666666666666667,0.333333333333333,0.0599999999999454
1,1,0,0.0699999999999363
0.666666666666667,0.666666666666667,0.333333333333333,0.0800000000001546
0.666666666666667,0.666666666666667,0.666666666666667,0.130000000000109
1,1,0,0.0799999999999272
1,1,0,0.0599999999999454
1,1,0.333333333333333,0.0900000000001455
2,2,0.333333333333333,0.0699999999999363
1,1,0.333333333333333,0.0599999999999454
0.333333333333333,0.333333333333333,0.666666666666667,0.0600000000001728
0.666666666666667,0.666666666666667,0.666666666666667,0.0599999999999454
0.333333333333333,0.333333333333333,0.666666666666667,0.0599999999999454
1,1,0.666666666666667,0.1400000000001
