"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0.2,2.57999999999993
1.2,1.2,0.2,2.68999999999994
1,1,0.2,4.15999999999997
1.2,1.2,0,2.75999999999999
1.4,1.4,0,1.44000000000005
1.4,1.4,0,2.19999999999993
1.4,1.4,0,2.42999999999995
1.2,1.2,0,1.88999999999999
1.4,1.4,0,2.96000000000004
1.6,1.6,0,3.28999999999996
1.4,1.4,0,1.5
1.8,1.8,0,1.99000000000001
1.6,1.6,0,1.18999999999994
1.6,1.6,0,2.90000000000009
1.4,1.4,0,4.44000000000005
1.6,1.6,0,1.68999999999994
1.4,1.4,0.2,2.90000000000009
1.4,1.4,0,1.71000000000004
1.4,1.4,0,1.27999999999997
1.2,1.2,0,1.38999999999999
1.2,1.2,0.2,1.36000000000001
1.8,1.8,0,1.33999999999992
1,1,0.2,3.41999999999996
1.4,1.4,0,1.72000000000003
1.6,1.6,0,5.46999999999991
0.8,0.8,0.4,2.23000000000002
1.4,1.4,0.2,6.0200000000001
1.4,1.4,0,1.75
1.4,1.4,0,1.63
1.6,1.6,0,1.15999999999997
1.6,1.6,0,1.5100000000001
1.4,1.4,0,3.04000000000008
1.6,1.6,0,1.37
1.2,1.2,0,2.86000000000001
1.4,1.4,0,2.21999999999991
1.4,1.4,0,2.42000000000007
1.4,1.4,0,4.34000000000003
1.6,1.6,0,3.06999999999994
1.2,1.2,0.2,1.31000000000006
1.4,1.4,0,1.38
1.8,1.8,0,1.83000000000004
1,1,0.2,1.95999999999992
1.4,1.4,0,1.99000000000001
1.4,1.4,0,5.3900000000001
1.4,1.4,0.2,2.31999999999994
1.2,1.2,0,1.86000000000001
1.4,1.4,0,2.32000000000005
1.4,1.4,0,3.41000000000008
1.2,1.2,0,3.65000000000009
1.4,1.4,0,2.69000000000005
1.4,1.4,0,3.58999999999992
1.2,1.2,0.2,4.13999999999987
1.6,1.6,0,1.27999999999997
1,1,0,1.64999999999986
1.2,1.2,0,4.37000000000012
1.6,1.6,0,1.92000000000007
1.2,1.2,0,3.75
1.2,1.2,0,2.24000000000001
1.2,1.2,0,1.81999999999994
1.4,1.4,0,1.61999999999989
1.2,1.2,0.2,2.17000000000007
1.8,1.8,0,2.11000000000013
1.6,1.6,0,2.92000000000007
1,1,0.2,1.61000000000013
1.6,1.6,0,2.22000000000003
1.4,1.4,0,2.36000000000013
1.4,1.4,0,3.06000000000017
1.8,1.8,0,2.67000000000007
1.6,1.6,0,1.50999999999999
1,1,0.2,2.16999999999985
1.4,1.4,0,2.91000000000008
1,1,0.2,3.17000000000007
1.8,1.8,0,3.86000000000013
1.4,1.4,0,2.77999999999997
1.6,1.6,0,1.43000000000006
1.4,1.4,0,1.25999999999999
1.4,1.4,0,2.06000000000017
1,1,0,1.75999999999999
1,1,0.2,2.1400000000001
2,2,0,4.87999999999988
1.2,1.2,0,2.88999999999987
1.6,1.6,0,4.28999999999996
1.2,1.2,0.4,4.34000000000015
1.2,1.2,0,4.39999999999986
0.8,0.8,0.2,2.55999999999995
1.2,1.2,0,2.55999999999995
1.8,1.8,0,7.3900000000001
1,1,0,1.97999999999979
1.8,1.8,0,1.55000000000018
1.4,1.4,0,1.44000000000005
1.6,1.6,0,1.89999999999986
1.2,1.2,0,1.3900000000001
1,1,0,3.25
1.8,1.8,0,2.47000000000003
1.2,1.2,0,2.55999999999995
1.4,1.4,0,4.73000000000002
1.6,1.6,0,1.3599999999999
1.4,1.4,0,2.07000000000016
1.6,1.6,0,3.11000000000013
1.4,1.4,0,1.3599999999999
