"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0,0,1,0.0799999999999272
0,0,1,0.1099999999999
1,1,0.5,0.0599999999999454
1,1,0,0.0800000000001546
1,1,0.5,0.0599999999999454
0,0,1,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
0,0,1,0.0800000000001546
1,1,0.5,0.0699999999999363
1.5,1.5,0.5,0.0700000000001637
0,0,1,0.0599999999999454
1,1,0.5,0.0599999999999454
1,1,0.5,0.0599999999999454
0.5,0.5,0.5,0.0899999999999181
1,1,0.5,0.0599999999999454
0,0,1,0.0799999999999272
1,1,0.5,0.0600000000001728
1,1,0.5,0.0799999999999272
0,0,1,0.110000000000127
0.5,0.5,0.5,0.0900000000001455
0,0,1,0.0999999999999091
0,0,1,0.110000000000127
0.5,0.5,0.5,0.0399999999999636
0.5,0.5,0.5,0.0799999999999272
1.5,1.5,0.5,0.0800000000001546
0.5,0.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.0500000000001819
1.5,1.5,0.5,0.0699999999999363
0.5,0.5,0.5,0.0700000000001637
1,1,0,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
0,0,1,0.0599999999999454
0.5,0.5,0.5,0.0799999999999272
1,1,0.5,0.0800000000001546
1,1,0.5,0.0399999999999636
0,0,1,0.0800000000001546
1.5,1.5,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
1,1,0.5,0.0399999999999636
1,1,0.5,0.0799999999999272
1,1,0.5,0.0700000000001637
0.5,0.5,0.5,0.0799999999999272
1,1,0.5,0.0800000000001546
1.5,1.5,0.5,0.0599999999999454
1,1,0.5,0.0499999999999545
0,0,1,0.110000000000127
1,1,0.5,0.0499999999999545
1,1,0.5,0.0600000000001728
1,1,0.5,0.0899999999999181
1.5,1.5,0.5,0.0599999999999454
0,0,1,0.0799999999999272
1,1,0.5,0.0599999999999454
0,0,1,0.0700000000001637
0,0,1,0.0499999999999545
0,0,1,0.0800000000001546
1,1,0.5,0.0399999999999636
0.5,0.5,0.5,0.0800000000001546
0,0,1,0.0599999999999454
1,1,0.5,0.0599999999999454
0,0,1,0.0799999999999272
1,1,0.5,0.0499999999999545
0,0,1,0.0700000000001637
1,1,0.5,0.0599999999999454
0,0,1,0.0600000000001728
0.5,0.5,0.5,0.0999999999999091
0,0,1,0.0599999999999454
0.5,0.5,0.5,0.0899999999999181
0.5,0.5,0.5,0.0999999999999091
0.5,0.5,0.5,0.0800000000001546
1.5,1.5,0.5,0.0799999999999272
1,1,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
1,1,0.5,0.0599999999999454
0.5,0.5,0.5,0.0800000000001546
0.5,0.5,0.5,0.0799999999999272
0.5,0.5,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.0999999999999091
1,1,0.5,0.0700000000001637
0,0,1,0.0799999999999272
1,1,0.5,0.0800000000001546
0.5,0.5,0.5,0.0599999999999454
1,1,0,0.0399999999999636
1.5,1.5,0.5,0.0799999999999272
1.5,1.5,0.5,0.0699999999999363
1.5,1.5,0.5,0.0700000000001637
1,1,0.5,0.0799999999999272
0,0,1,0.130000000000109
1,1,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
0,0,1,0.0800000000001546
1,1,0.5,0.0699999999999363
1,1,0,0.0599999999999454
1,1,0.5,0.0599999999999454
1,1,0.5,0.0699999999999363
1.5,1.5,0.5,0.0800000000001546
0,0,1,0.0899999999999181
1,1,0.5,0.0599999999999454
1.5,1.5,0.5,0.0599999999999454
