"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0.75,0.75,0.5,0.110000000000014
0.75,0.75,0.5,0.139999999999986
0.75,0.75,0.25,0.0300000000000864
0.75,0.75,0.5,0.0800000000000409
1,1,0.25,0.0799999999999272
1.5,1.5,0.25,0.0599999999999454
1,1,0.25,0.0800000000000409
0.75,0.75,0.5,0.0800000000000409
1,1,0.25,0.0900000000000318
1.25,1.25,0.5,0.0600000000000591
1.25,1.25,0.25,0.0300000000000864
1.25,1.25,0.25,0.07000000000005
1,1,0.5,0.0800000000000409
0.75,0.75,0.25,0.0799999999999272
1.25,1.25,0.25,0.07000000000005
1.5,1.5,0,0.0600000000000591
1.5,1.5,0.25,0.110000000000014
1.5,1.5,0.25,0.0799999999999272
1.5,1.5,0.25,0.129999999999995
0.75,0.75,0.5,0.0699999999999363
1.5,1.5,0.25,0.0800000000000409
0.25,0.25,0.75,0.0800000000000409
1.25,1.25,0.25,0.0800000000000409
0.5,0.5,0.5,0.120000000000005
1.5,1.5,0.25,0.0799999999999272
0.75,0.75,0.5,0.129999999999995
1.5,1.5,0.25,0.0599999999999454
0.75,0.75,0.25,0.07000000000005
1,1,0.5,0.0799999999999272
1.25,1.25,0.5,0.0800000000000409
0.5,0.5,0.5,0.0799999999999272
1.25,1.25,0.25,0.07000000000005
1.25,1.25,0.25,0.0799999999999272
1.5,1.5,0,0.0900000000000318
0.75,0.75,0.5,0.0900000000000318
0.75,0.75,0.5,0.0999999999999091
2.25,2.25,0.25,0.120000000000005
1.75,1.75,0.5,0.129999999999995
1,1,0.25,0.0599999999999454
1.25,1.25,0.25,0.07000000000005
0,0,1,0.0600000000000591
1,1,0.25,0.1400000000001
0.75,0.75,0.5,0.0799999999999272
0.75,0.75,0.5,0.120000000000005
0.25,0.25,0.75,0.110000000000014
0.75,0.75,0.5,0.0800000000000409
0.75,0.75,0.25,0.129999999999995
0.75,0.75,0.5,0.110000000000014
1,1,0.5,0.139999999999986
1,1,0.25,0.139999999999986
1.75,1.75,0.25,0.110000000000014
0.75,0.75,0.25,0.0800000000000409
0.75,0.75,0.5,0.100000000000023
1.5,1.5,0.25,0.0899999999999181
1,1,0.25,0.120000000000005
1.5,1.5,0.25,0.0800000000000409
1.25,1.25,0.25,0.0599999999999454
1.5,1.5,0.25,0.0800000000000409
0.75,0.75,0.5,0.159999999999968
0.75,0.75,0.5,0.100000000000023
0.5,0.5,0.75,0.100000000000023
0.5,0.5,0.5,0.0600000000000591
0.5,0.5,0.75,0.0799999999999272
0.75,0.75,0.25,0.139999999999986
1,1,0.25,0.139999999999873
1,1,0.25,0.0700000000001637
1.25,1.25,0.25,0.0899999999999181
1.25,1.25,0.25,0.0899999999999181
0.5,0.5,0.5,0.0800000000001546
1.25,1.25,0.25,0.130000000000109
0.5,0.5,0.5,0.0599999999999454
1,1,0.25,0.0599999999999454
0.75,0.75,0.75,0.0800000000001546
1,1,0.5,0.1099999999999
1.25,1.25,0.25,0.0899999999999181
1.25,1.25,0.25,0.0800000000001546
1,1,0.25,0.130000000000109
0.5,0.5,0.5,0.180000000000064
1,1,0.25,0.0899999999999181
0.75,0.75,0.25,0.190000000000055
1,1,0.25,0.1400000000001
1.25,1.25,0.25,0.0899999999999181
1,1,0.5,0.0899999999999181
0.75,0.75,0.5,0.0799999999999272
0.75,0.75,0.5,0.0700000000001637
1,1,0.25,0.100000000000136
0.5,0.5,0.5,0.169999999999845
0.5,0.5,0.5,0.0799999999999272
0.75,0.75,0.5,0.0699999999999363
1.25,1.25,0.5,0.120000000000118
0.75,0.75,0.5,0.149999999999864
1,1,0.5,0.110000000000127
1.25,1.25,0.25,0.180000000000064
0.75,0.75,0.5,0.269999999999982
1.5,1.5,0.25,0.0999999999999091
1.5,1.5,0,0.0799999999999272
0.75,0.75,0.25,0.0800000000001546
1,1,0.5,0.1099999999999
1.75,1.75,0.25,0.0799999999999272
1.25,1.25,0.25,0.0900000000001455
