"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0.2,1.56000000000006
1.2,1.2,0,2.36000000000001
1.2,1.2,0.2,1.5
1.2,1.2,0,1.4799999999999
1.2,1.2,0,1.25
1.2,1.2,0.2,2.21999999999991
1.4,1.4,0,1.38
1.2,1.2,0,1.52999999999997
1.4,1.4,0,2.02999999999997
1.6,1.6,0,1.5
1.4,1.4,0,1.42000000000007
1.8,1.8,0,1.32999999999993
1.4,1.4,0,2.24000000000001
1.4,1.4,0,1.52999999999997
1,1,0,1.69000000000005
1.8,1.8,0,2.15000000000009
1.2,1.2,0.2,1.65000000000009
1.4,1.4,0,1.48000000000002
1.4,1.4,0,1.50999999999999
1.2,1.2,0,1.58999999999992
1,1,0.2,1.5
1.6,1.6,0,2.28000000000009
1.4,1.4,0,2.37
1.4,1.4,0,1.5
1.6,1.6,0,2.57000000000005
0.6,0.6,0.4,2.63999999999999
1.4,1.4,0,1.75
1.4,1.4,0,2.12
1.4,1.4,0,1.95000000000005
1.4,1.4,0,3.86000000000001
1.6,1.6,0,1.94999999999993
1.4,1.4,0,3.36000000000001
1.2,1.2,0,3.47000000000003
1,1,0,2.45999999999992
1.4,1.4,0,2.27999999999997
1.2,1.2,0,1.62
1.4,1.4,0,2.56000000000006
1.4,1.4,0,1.61000000000001
1.4,1.4,0,1.52999999999997
1.4,1.4,0,1.95000000000005
1.8,1.8,0,2.34000000000003
1,1,0.2,1.61000000000001
1.6,1.6,0,1.35000000000002
1.4,1.4,0,2.61000000000001
1.4,1.4,0.2,1.86000000000001
1.2,1.2,0,1.69000000000005
1.2,1.2,0,2.41999999999996
1.2,1.2,0,2.52999999999997
1.4,1.4,0,2.55000000000007
1.4,1.4,0,2.36000000000001
1.4,1.4,0,1.82000000000005
1.4,1.4,0,2.26999999999998
1.6,1.6,0,1.94000000000005
1,1,0,2.07999999999993
1.6,1.6,0,1.97000000000003
1.6,1.6,0,1.75
1.2,1.2,0,2.64999999999998
1,1,0,1.94000000000005
1.2,1.2,0,1.75
1.6,1.6,0,1.79999999999995
1.2,1.2,0.2,1.88999999999999
1.6,1.6,0,2.90000000000009
1.2,1.2,0,2.47000000000003
1,1,0.4,1.64999999999998
1.6,1.6,0,2.34000000000003
1.4,1.4,0,2.30000000000007
1.4,1.4,0,1.92000000000007
1.6,1.6,0,1.36000000000001
1.4,1.4,0,3.29000000000008
1,1,0.2,2.14999999999998
1.4,1.4,0,3.05999999999995
1,1,0.2,1.77999999999997
1.6,1.6,0,2.6400000000001
1.2,1.2,0,3.07999999999993
1.6,1.6,0,2.68999999999994
1.2,1.2,0,1.47000000000003
1.4,1.4,0,1.86000000000001
1,1,0,1.86000000000001
1.2,1.2,0,3.12
1.6,1.6,0,3.09000000000003
1.2,1.2,0,1.81999999999994
1.4,1.4,0,2.70000000000005
1.4,1.4,0.4,3.04000000000008
1.2,1.2,0,1.88999999999999
0.8,0.8,0.2,2.04999999999995
1.2,1.2,0,1.84000000000003
1.4,1.4,0,2.96000000000004
1.2,1.2,0,2.13
1.8,1.8,0,1.70000000000005
1.2,1.2,0,1.97000000000003
1.4,1.4,0.2,1.92999999999995
1.4,1.4,0,3.01999999999998
1.2,1.2,0,2
1.6,1.6,0,2.37
1.2,1.2,0,2.83000000000004
1.4,1.4,0,2.06999999999994
1.4,1.4,0,1.61000000000001
1.4,1.4,0,2.09000000000003
1.2,1.2,0,2.12
1.4,1.4,0,2.05999999999995
