"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,13,0,0,0,-0.0439016354508092,0,5.12,0,272,13,12,0,0.0456140350877193,0,0.47719298245614,0.5,0.956063268892794,0
"2",NA,NA,12,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0491718426501035,0.0833333333333333,7.47000000000003,1,311,11,11,0.0833333333333333,0.0341614906832298,0.0833333333333333,0.524585921325052,0.5,0.96583850931677,0.153428712382832
"3",NA,NA,10,0,0,0,-0.0398346311888906,0,5.81999999999994,0,264,10,12,0,0.0364963503649635,0,0.481751824817518,0.5,0.96,0
"4",NA,NA,12,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.045662100456621,0.0833333333333333,4.89999999999998,1,281,11,11,0.0833333333333333,0.0376712328767123,0.0833333333333333,0.52283105022831,0.5,0.962328767123288,0.153384279475982
"5",NA,NA,12,0,0,0,-0.0487804878048781,0,3.52999999999997,0,234,12,12,0,0.0487804878048781,0,0.475609756097561,0.5,0.951219512195122,0
"6",NA,NA,9,0.0952380952380952,0.111111111111111,0.0833333333333333,0.0607555421798251,0.0833333333333333,3.70000000000005,1,255,8,11,0.0833333333333333,0.0304182509505703,0.111111111111111,0.526457541191381,0.513888888888889,0.964083175803403,0.173351461590755
"7",NA,NA,11,0.173913043478261,0.181818181818182,0.166666666666667,0.137234294282171,0.166666666666667,3.67000000000007,2,248,9,10,0.166666666666667,0.0350194552529183,0.181818181818182,0.565823605706874,0.507575757575758,0.963106796116505,0.294624294624295
"8",NA,NA,7,0.105263157894737,0.142857142857143,0.0833333333333333,0.0770471439503927,0.0833333333333333,4.61000000000001,1,245,6,11,0.0833333333333333,0.0239043824701195,0.142857142857143,0.529714475431607,0.529761904761905,0.96646942800789,0.189848895776831
"9",NA,NA,7,0.105263157894737,0.142857142857143,0.0833333333333333,0.0815104681353623,0.0833333333333333,6.23000000000002,1,286,6,11,0.0833333333333333,0.0205479452054795,0.142857142857143,0.531392694063927,0.529761904761905,0.971137521222411,0.189938568819525
"10",NA,NA,14,0.153846153846154,0.142857142857143,0.166666666666667,0.113877786345943,0.166666666666667,3.32000000000005,2,260,12,10,0.166666666666667,0.0441176470588235,0.142857142857143,0.561274509803922,0.488095238095238,0.959409594095941,0.265170831208567
"11",NA,NA,11,0.0869565217391304,0.0909090909090909,0.0833333333333333,0.0567699728796326,0.0833333333333333,6.52999999999997,1,336,10,11,0.0833333333333333,0.0289017341040462,0.0909090909090909,0.527215799614643,0.503787878787879,0.96969696969697,0.159600997506234
"12",NA,NA,13,0.08,0.0769230769230769,0.0833333333333333,0.0439913052527134,0.0833333333333333,6.90999999999997,1,307,12,11,0.0833333333333333,0.0376175548589342,0.0769230769230769,0.5228578892372,0.496794871794872,0.963893249607535,0.147738209817132
"13",NA,NA,9,0,0,0,-0.0341294940570381,0,7.38,0,294,9,12,0,0.0297029702970297,0,0.485148514851485,0.5,0.96551724137931,0
"14",NA,NA,7,0.105263157894737,0.142857142857143,0.0833333333333333,0.07121813478786,0.0833333333333333,2.21000000000004,1,206,6,11,0.0833333333333333,0.0283018867924528,0.142857142857143,0.52751572327044,0.529761904761905,0.96037296037296,0.189730600967074
"15",NA,NA,13,0,0,0,-0.0446869981468818,0,4.04999999999995,0,267,13,12,0,0.0464285714285714,0,0.476785714285714,0.5,0.955277280858676,0
"16",NA,NA,12,0,0,0,-0.0466926070038911,0,3.01999999999998,0,245,12,12,0,0.0466926070038911,0,0.476653696498054,0.5,0.953307392996109,0
"17",NA,NA,7,0,0,0,-0.0296137331263178,0,5.18999999999994,0,300,7,12,0,0.0228013029315961,0,0.488599348534202,0.5,0.969305331179321,0
