"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0,0,1,0.110000000000127
0.5,0.5,0.5,0.0900000000001455
1,1,0.5,0.0799999999999272
1,1,0,0.0899999999999181
1,1,0.5,0.0800000000001546
0,0,1,0.0699999999999363
1.5,1.5,0.5,0.0599999999999454
1.5,1.5,0.5,0.0800000000001546
0,0,1,0.1099999999999
1,1,0.5,0.0899999999999181
1.5,1.5,0.5,0.110000000000127
0.5,0.5,0.5,0.120000000000118
1,1,0.5,0.110000000000127
1,1,0.5,0.0999999999999091
0.5,0.5,0.5,0.119999999999891
1,1,0.5,0.0900000000001455
0,0,1,0.110000000000127
1,1,0.5,0.0799999999999272
1,1,0.5,0.1099999999999
0,0,1,0.180000000000064
0.5,0.5,0.5,0.0800000000001546
0.5,0.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.0899999999999181
0.5,0.5,0.5,0.0700000000001637
0.5,0.5,0.5,0.1099999999999
1.5,1.5,0.5,0.1099999999999
0.5,0.5,0.5,0.0999999999999091
0,0,1,0.1400000000001
1.5,1.5,0.5,0.160000000000082
0.5,0.5,0.5,0.130000000000109
1,1,0,0.110000000000127
1.5,1.5,0.5,0.0899999999999181
0,0,1,0.119999999999891
0.5,0.5,0.5,0.119999999999891
1,1,0.5,0.1099999999999
1,1,0.5,0.100000000000136
0,0,1,0.130000000000109
1.5,1.5,0.5,0.0899999999999181
1.5,1.5,0.5,0.0899999999999181
1,1,0.5,0.0800000000001546
1,1,0.5,0.0999999999999091
1,1,0.5,0.0999999999999091
0.5,0.5,0.5,0.100000000000136
1,1,0.5,0.110000000000127
1.5,1.5,0.5,0.0799999999999272
1.5,1.5,0.5,0.0599999999999454
0,0,1,0.1400000000001
1,1,0.5,0.0699999999999363
1,1,0.5,0.0799999999999272
1,1,0.5,0.130000000000109
1.5,1.5,0.5,0.0900000000001455
0.5,0.5,0.5,0.0799999999999272
1,1,0.5,0.0699999999999363
0,0,1,0.0799999999999272
0,0,1,0.0799999999999272
0.5,0.5,0.5,0.0800000000001546
1,1,0.5,0.0799999999999272
0.5,0.5,0.5,0.1099999999999
0.5,0.5,0.5,0.0800000000001546
1,1,0.5,0.0699999999999363
0,0,1,0.1099999999999
1,1,0.5,0.0800000000001546
0.5,0.5,0.5,0.100000000000136
1,1,0.5,0.0799999999999272
0,0,1,0.0900000000001455
0.5,0.5,0.5,0.0799999999999272
0,0,1,0.0799999999999272
0.5,0.5,0.5,0.0900000000001455
0.5,0.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.139999999999873
1.5,1.5,0.5,0.0899999999999181
1,1,0.5,0.110000000000127
1.5,1.5,0.5,0.0899999999999181
1,1,0.5,0.0799999999999272
0.5,0.5,0.5,0.110000000000127
0.5,0.5,0.5,0.0900000000001455
0.5,0.5,0.5,0.0899999999999181
1.5,1.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.0800000000001546
1,1,0.5,0.0699999999999363
0,0,1,0.1099999999999
1,1,0.5,0.0900000000001455
0.5,0.5,0.5,0.0899999999999181
1.5,1.5,0.5,0.0999999999999091
1.5,1.5,0.5,0.100000000000136
1.5,1.5,0.5,0.0699999999999363
1.5,1.5,0.5,0.0999999999999091
1,1,0.5,0.0800000000001546
0.5,0.5,0.5,0.200000000000045
1,1,0.5,0.100000000000136
1.5,1.5,0.5,0.0899999999999181
0.5,0.5,0.5,0.0999999999999091
0.5,0.5,0.5,0.100000000000136
1,1,0,0.0799999999999272
1,1,0.5,0.0999999999999091
1,1,0.5,0.0800000000001546
1.5,1.5,0.5,0.100000000000136
0,0,1,0.159999999999854
1,1,0.5,0.0799999999999272
1.5,1.5,0.5,0.0900000000001455
