"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0.5,0.5,0.5,0.110000000000014
0,0,1,0.129999999999995
0.5,0.5,0.5,0.0799999999999272
0.5,0.5,0.5,0.100000000000023
1.5,1.5,0.5,0.0999999999999091
0.5,0.5,0.5,0.0800000000000409
1.5,1.5,0.5,0.07000000000005
0,0,1,0.0799999999999272
0,0,1,0.0600000000000591
1,1,0.5,0.0600000000000591
1.5,1.5,0.5,0.0799999999999272
0,0,1,0.0599999999999454
0,0,1,0.0600000000000591
1,1,0.5,0.0800000000000409
1.5,1.5,0.5,0.0599999999999454
1,1,0.5,0.07000000000005
0,0,1,0.110000000000014
0,0,1,0.0900000000000318
1.5,1.5,0.5,0.0900000000000318
2,2,0.5,0.0899999999999181
1,1,0.5,0.0800000000000409
0.5,0.5,0.5,0.0900000000000318
0.5,0.5,0.5,0.0900000000000318
0,0,1,0.07000000000005
0,0,1,0.0699999999999363
0,0,1,0.0600000000000591
0.5,0.5,0.5,0.0800000000000409
0,0,1,0.0600000000000591
0.5,0.5,0.5,0.0799999999999272
0.5,0.5,0.5,0.110000000000014
0.5,0.5,0.5,0.0599999999999454
0,0,1,0.139999999999986
0.5,0.5,0.5,0.120000000000005
1,1,0,0.0800000000000409
1.5,1.5,0.5,0.100000000000023
0,0,1,0.139999999999986
1,1,0.5,0.07000000000005
1.5,1.5,0.5,0.0799999999999272
0,0,1,0.0800000000000409
0,0,1,0.0800000000000409
0.5,0.5,0.5,0.120000000000005
1,1,0.5,0.0600000000000591
0.5,0.5,0.5,0.0799999999999272
0,0,1,0.07000000000005
1,1,0.5,0.0900000000000318
0.5,0.5,0.5,0.0799999999999272
0,0,1,0.149999999999977
0,0,1,0.0900000000000318
1,1,0.5,0.0799999999999272
1.5,1.5,0.5,0.07000000000005
0,0,1,0.0900000000000318
0,0,1,0.0599999999999454
1.5,1.5,0.5,0.0800000000000409
0,0,1,0.139999999999986
0,0,1,0.0800000000000409
0.5,0.5,0.5,0.129999999999995
0.5,0.5,0.5,0.110000000000014
1,1,0.5,0.07000000000005
0,0,1,0.120000000000005
0,0,1,0.110000000000014
0,0,1,0.120000000000005
0,0,1,0.120000000000005
0,0,1,0.0800000000000409
1,1,0.5,0.120000000000005
0.5,0.5,0.5,0.139999999999986
0.5,0.5,0.5,0.07000000000005
0,0,1,0.110000000000014
2,2,0.5,0.0600000000000591
0.5,0.5,0.5,0.0799999999999272
0,0,1,0.159999999999968
0,0,1,0.0599999999999454
0,0,1,0.0600000000000591
0,0,1,0.149999999999977
1.5,1.5,0.5,0.0800000000000409
0,0,1,0.100000000000023
0,0,1,0.0800000000000409
1,1,0.5,0.0600000000000591
1.5,1.5,0.5,0.220000000000027
1,1,0,0.110000000000014
0,0,1,0.0900000000000318
0,0,1,0.0900000000000318
1,1,0.5,0.0899999999999181
0,0,1,0.100000000000023
0.5,0.5,0.5,0.0599999999999454
1.5,1.5,0.5,0.07000000000005
0,0,1,0.0600000000000591
2,2,0.5,0.0699999999999363
0.5,0.5,0.5,0.0799999999999272
1.5,1.5,0.5,0.0800000000000409
1.5,1.5,0.5,0.0799999999999272
0.5,0.5,0.5,0.0599999999999454
0.5,0.5,0.5,0.0600000000000591
0,0,1,0.0900000000000318
0,0,1,0.120000000000005
0,0,1,0.0900000000000318
2,2,0.5,0.0799999999999272
0,0,1,0.139999999999986
0,0,1,0.110000000000014
0,0,1,0.0800000000000409
0.5,0.5,0.5,0.110000000000014
