"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0.8,0.8,0.2,0.0300000000002001
1.6,1.6,0.2,0.0500000000001819
1,1,0.4,0.0499999999997272
0.8,0.8,0.4,0.0299999999997453
0.8,0.8,0.2,0.0299999999997453
0.4,0.4,0.6,0.0399999999999636
1,1,0.2,0.0399999999999636
0.6,0.6,0.6,0.0499999999997272
1,1,0.4,0.0300000000002001
1,1,0.4,0.0300000000002001
1,1,0.2,0.0500000000001819
1.4,1.4,0.2,0.0299999999997453
1.2,1.2,0,0.0500000000001819
1,1,0.4,0.0399999999999636
1,1,0.2,0.0499999999997272
1,1,0.2,0.0399999999999636
1.2,1.2,0.2,0.0499999999997272
0.8,0.8,0.6,0.0399999999999636
0.8,0.8,0.2,0.0399999999999636
0.6,0.6,0.4,0.0500000000001819
0.6,0.6,0.6,0.0500000000001819
0.8,0.8,0.4,0.0500000000001819
1.2,1.2,0.2,0.0499999999997272
1,1,0.2,0.0499999999997272
1,1,0.4,0.0300000000002001
0.8,0.8,0.2,0.0299999999997453
1,1,0.4,0.0500000000001819
1.8,1.8,0.2,0.0500000000001819
0.8,0.8,0.4,0.0300000000002001
1,1,0.4,0.0300000000002001
0.6,0.6,0.4,0.0500000000001819
1.4,1.4,0.2,0.0599999999999454
0.4,0.4,0.8,0.0300000000002001
1,1,0.2,0.0300000000002001
0.4,0.4,0.6,0.0299999999997453
1,1,0.2,0.0399999999999636
1.2,1.2,0.2,0.0299999999997453
1.2,1.2,0.4,0.0399999999999636
1,1,0.4,0.0499999999997272
1,1,0.2,0.0399999999999636
0.8,0.8,0.6,0.0299999999997453
0.6,0.6,0.4,0.0500000000001819
0.6,0.6,0.6,0.0300000000002001
0.8,0.8,0.6,0.0499999999997272
0.6,0.6,0.4,0.0299999999997453
1,1,0.4,0.0499999999997272
1.2,1.2,0.4,0.0500000000001819
1.6,1.6,0,0.0799999999999272
1,1,0.4,0.0500000000001819
1,1,0.2,0.0500000000001819
0.8,0.8,0.2,0.0399999999999636
1.4,1.4,0,0.0299999999997453
1.2,1.2,0.2,0.0299999999997453
1,1,0.4,0.0299999999997453
1,1,0.2,0.0399999999999636
1.2,1.2,0.2,0.0299999999997453
0.8,0.8,0.4,0.0299999999997453
0.6,0.6,0.6,0.0300000000002001
1,1,0.4,0.0300000000002001
1,1,0.4,0.0399999999999636
1,1,0.2,0.0300000000002001
0.6,0.6,0.6,0.0300000000002001
0.6,0.6,0.6,0.0299999999997453
0.6,0.6,0.6,0.0399999999999636
1,1,0.4,0.0299999999997453
1.6,1.6,0,0.0399999999999636
1.4,1.4,0.2,0.0499999999997272
1,1,0.2,0.0499999999997272
0.6,0.6,0.4,0.0399999999999636
0.8,0.8,0.4,0.0299999999997453
1.6,1.6,0,0.0300000000002001
0.8,0.8,0.4,0.0300000000002001
0.8,0.8,0.4,0.0399999999999636
0.8,0.8,0.2,0.0299999999997453
1,1,0.2,0.0500000000001819
0.8,0.8,0.4,0.0299999999997453
1,1,0.4,0.0300000000002001
1.4,1.4,0.2,0.0300000000002001
0.8,0.8,0.4,0.0399999999999636
1,1,0.2,0.0300000000002001
0.8,0.8,0.6,0.0399999999999636
1,1,0.2,0.0300000000002001
0.8,0.8,0.2,0.0499999999997272
1.4,1.4,0.2,0.0499999999997272
0.8,0.8,0.4,0.0299999999997453
0.8,0.8,0.2,0.0300000000002001
0.8,0.8,0.4,0.0300000000002001
1.2,1.2,0.4,0.0500000000001819
0.6,0.6,0.4,0.0500000000001819
2.2,2.2,0,0.0300000000002001
1,1,0.6,0.0399999999999636
0.8,0.8,0.4,0.0499999999997272
0.8,0.8,0.4,0.0299999999997453
0.6,0.6,0.4,0.0300000000002001
0.8,0.8,0.4,0.0500000000001819
0.4,0.4,0.8,0.0499999999997272
1,1,0.2,0.0300000000002001
0.8,0.8,0.4,0.0499999999997272
1,1,0.4,0.0500000000001819
0.8,0.8,0.6,0.0499999999997272
