"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
0.5,0.5,0.5,0.0199999999999818
1,1,0.5,0.0199999999999818
0,0,1,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0199999999999818
1,1,0,0.0299999999997453
1,1,0.5,0.0100000000002183
1.5,1.5,0.5,0.0399999999999636
0,0,1,0.00999999999976353
0.5,0.5,0.5,0.0300000000002001
1,1,0.5,0.0199999999999818
1,1,0.5,0.0299999999997453
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0199999999999818
1,1,0.5,0.0299999999997453
1,1,0.5,0.0199999999999818
0.5,0.5,0.5,0.0299999999997453
1,1,0.5,0.0199999999999818
0.5,0.5,0.5,0.0299999999997453
0.5,0.5,0.5,0.00999999999976353
0.5,0.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.00999999999976353
0.5,0.5,0.5,0.0299999999997453
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0300000000002001
1.5,1.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.0399999999999636
0,0,1,0.0100000000002183
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
1,1,0,0.0199999999999818
0.5,0.5,0.5,0.0299999999997453
1,1,0,0.0300000000002001
0.5,0.5,0.5,0.0299999999997453
0.5,0.5,0.5,0.0199999999999818
1,1,0.5,0.00999999999976353
0.5,0.5,0.5,0.0299999999997453
1.5,1.5,0.5,0.0100000000002183
1,1,0.5,0.0199999999999818
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0199999999999818
1.5,1.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.0100000000002183
0,0,1,0.0500000000001819
0,0,1,0.0199999999999818
0,0,1,0.0299999999997453
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0299999999997453
1,1,0.5,0.0199999999999818
1,1,0.5,0.0199999999999818
0,0,1,0.00999999999976353
0,0,1,0.0199999999999818
0.5,0.5,0.5,0.0299999999997453
1,1,0.5,0.00999999999976353
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.00999999999976353
0.5,0.5,0.5,0.0299999999997453
0,0,1,0.0300000000002001
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0199999999999818
1,1,0.5,0.0199999999999818
1,1,0.5,0.0199999999999818
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0399999999999636
1.5,1.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.0300000000002001
1.5,1.5,0.5,0.0199999999999818
0,0,1,0.0300000000002001
0.5,0.5,0.5,0.0299999999997453
1,1,0.5,0.0100000000002183
0.5,0.5,0.5,0.0199999999999818
1,1,0.5,0.00999999999976353
0.5,0.5,0.5,0.0300000000002001
1,1,0.5,0.0199999999999818
1,1,0,0.0299999999997453
0.5,0.5,0.5,0.0299999999997453
1,1,0.5,0.00999999999976353
0.5,0.5,0.5,0.0100000000002183
1.5,1.5,0.5,0.00999999999976353
1.5,1.5,0.5,0.0199999999999818
1.5,1.5,0.5,0.0100000000002183
0.5,0.5,0.5,0.0199999999999818
0.5,0.5,0.5,0.0300000000002001
0.5,0.5,0.5,0.0199999999999818
1.5,1.5,0.5,0.0300000000002001
1,1,0.5,0.0100000000002183
0.5,0.5,0.5,0.0399999999999636
1,1,0,0.0100000000002183
1,1,0.5,0.0199999999999818
1,1,0.5,0.0199999999999818
1,1,0.5,0.0300000000002001
0.5,0.5,0.5,0.0299999999997453
0.5,0.5,0.5,0.0100000000002183
1,1,0.5,0.0399999999999636
