"","outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
"1",NA,NA,0,155.74
"2",NA,NA,0.1875,46.3999999999996
"3",NA,NA,0.125,51.6700000000001
"4",NA,NA,0.375,66.3299999999999
"5",NA,NA,0,53.9599999999991
"6",NA,NA,0.25,24.0100000000002
"7",NA,NA,0.0625,131.51
"8",NA,NA,0.3125,38.6099999999988
"9",NA,NA,0.3125,36.9899999999998
"10",NA,NA,0.125,28.6900000000005
"11",NA,NA,0.0625,148.450000000001
"12",NA,NA,0,128.879999999999
"13",NA,NA,0.375,61.3899999999994
"14",NA,NA,0.4375,21.9600000000009
"15",NA,NA,0.25,42.4099999999999
"16",NA,NA,0.125,27.1900000000005
"17",NA,NA,0.1875,61.9700000000012
"18",NA,NA,0.0625,136.059999999999
"19",NA,NA,0.0625,91
"20",NA,NA,0.0625,131.619999999999
"21",NA,NA,0.0625,70.6100000000006
"22",NA,NA,0.3125,42.3500000000004
"23",NA,NA,0.1875,64.4400000000005
"24",NA,NA,0,96.25
"25",NA,NA,0.25,57.9699999999993
"26",NA,NA,0,101.17
"27",NA,NA,0.3125,53.7200000000012
"28",NA,NA,0,144.280000000001
"29",NA,NA,0.25,57.5300000000007
"30",NA,NA,0.1875,72.1499999999996
"31",NA,NA,0,51.130000000001
"32",NA,NA,0.0625,85.9200000000001
"33",NA,NA,0.25,61
"34",NA,NA,0.1875,53.6900000000005
"35",NA,NA,0.125,66.3899999999994
"36",NA,NA,0.25,31.9299999999985
"37",NA,NA,0,66.1799999999985
"38",NA,NA,0.25,15.4299999999985
"39",NA,NA,0.0625,71.4299999999985
"40",NA,NA,0.1875,65.8299999999999
"41",NA,NA,0.125,75.4300000000003
"42",NA,NA,0.625,21.5100000000002
"43",NA,NA,0.0625,86.7000000000007
"44",NA,NA,0.0625,52.8299999999999
"45",NA,NA,0.125,39.9600000000009
"46",NA,NA,0.125,79.0599999999995
"47",NA,NA,0.0625,78.5799999999999
"48",NA,NA,0.3125,52.5299999999988
"49",NA,NA,0.25,75.9699999999993
"50",NA,NA,0,94.8000000000011
"51",NA,NA,0.1875,107.030000000001
"52",NA,NA,0.1875,65.2299999999996
"53",NA,NA,0.1875,15.8199999999997
"54",NA,NA,0.1875,39.9099999999999
"55",NA,NA,0.1875,94.5799999999999
"56",NA,NA,0.125,110.33
"57",NA,NA,0.3125,39.9499999999989
"58",NA,NA,0.5,56.9400000000005
"59",NA,NA,0.1875,65.1100000000006
"60",NA,NA,0.1875,52.5500000000011
"61",NA,NA,0.1875,84.8400000000001
"62",NA,NA,0.25,73.8199999999997
"63",NA,NA,0,79.4399999999987
"64",NA,NA,0.1875,70.8599999999969
"65",NA,NA,0.125,57.4000000000015
"66",NA,NA,0.1875,72.380000000001
"67",NA,NA,0.0625,129.529999999999
"68",NA,NA,0.1875,96.0600000000013
"69",NA,NA,0.0625,97.4000000000015
"70",NA,NA,0.3125,66.6399999999994
"71",NA,NA,0.25,104.610000000001
"72",NA,NA,0.125,70.4199999999983
"73",NA,NA,0.125,58.9399999999987
"74",NA,NA,0.25,94.4399999999987
"75",NA,NA,0.25,64.4799999999996
"76",NA,NA,0.25,80.2900000000009
"77",NA,NA,0.375,42.2799999999988
"78",NA,NA,0.125,65.1899999999987
"79",NA,NA,0.375,13.3300000000017
"80",NA,NA,0.125,68.0800000000017
"81",NA,NA,0.125,75.9099999999999
"82",NA,NA,0.25,71.0900000000001
"83",NA,NA,0.0625,170.119999999999
"84",NA,NA,0.0625,151.130000000001
"85",NA,NA,0.0625,71.3600000000006
"86",NA,NA,0.0625,67.0099999999984
"87",NA,NA,0.1875,163.75
"88",NA,NA,0,125.66
"89",NA,NA,0.0625,124.799999999999
"90",NA,NA,0.0625,138.560000000001
"91",NA,NA,0.0625,62.5299999999988
"92",NA,NA,0.125,44.4300000000003
"93",NA,NA,0.1875,81.2900000000009
"94",NA,NA,0.1875,15.1500000000015
"95",NA,NA,0.0625,67.8600000000006
"96",NA,NA,0.25,131.18
"97",NA,NA,0.0625,140.84
"98",NA,NA,0.0625,130.199999999997
"99",NA,NA,0,110.830000000002
"100",NA,NA,0,120.720000000001
