"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
2,2,0,1.55
1,1,0,1.34
1.5,1.5,0,1.34
2,2,0,1.44
1.5,1.5,0,5.66
1.5,1.5,0,1.7
1,1,0,1.34
2,2,0,3.64
2,2,0,4.92
1.5,1.5,0,1.64
1.5,1.5,0,3.94
1,1,0,2.89
1.5,1.5,0,4.77
1,1,0,6.08
2,2,0,4.47
1,1,0,1.11
1,1,0,2.99
1,1,0,2.35
2,2,0,8.26000000000001
1,1,0,3.54000000000001
1,1,0,3.22
1,1,0,2.87
2,2,0,4.15000000000001
1,1,0,2.75
1.5,1.5,0,7.40000000000001
1.5,1.5,0,7.37
1,1,0,2.02999999999999
1.5,1.5,0,2.61999999999999
2,2,0,8.44
1,1,0,2.55
2,2,0,6.19
1,1,0,0.669999999999987
2,2,0,1.21000000000001
1,1,0,1.89999999999998
1.5,1.5,0,1.38
1,1,0,1.44
1,1,0,5.12
2.5,2.5,0,1.36000000000001
1,1,0,1.01999999999998
1,1,0,2.43000000000001
0.5,0.5,0.5,1.61999999999998
1,1,0,4.22999999999999
1.5,1.5,0,2.22
1.5,1.5,0,1.69999999999999
1.5,1.5,0,1.71000000000001
1,1,0,6.35999999999999
0.5,0.5,0.5,2.92000000000002
1,1,0,0.829999999999984
1.5,1.5,0,3.06
1.5,1.5,0,5.12
1,1,0,1.78
1.5,1.5,0,6.01000000000002
1,1,0,1.97
1,1,0,1.17999999999998
1.5,1.5,0,1.69
1,1,0,1.19
1,1,0,1.66999999999999
1,1,0,1.33000000000001
1,1,0,1.72
1,1,0,1.69999999999999
1.5,1.5,0,1.82999999999998
1.5,1.5,0,2.53
1,1,0,2.22
2,2,0,2.68000000000001
1,1,0,1.96000000000001
1,1,0,2.84
1,1,0,7.43000000000001
1,1,0,1.63
1,1,0,1.22
1,1,0,2.41
2,2,0,1.25
1,1,0,2.04999999999998
2,2,0,7.46000000000001
1,1,0,2.25
1.5,1.5,0,5.26999999999998
2,2,0,2.54000000000002
3,3,0,5.14000000000001
1.5,1.5,0,2.02000000000001
1.5,1.5,0,1.31999999999999
1.5,1.5,0,0.669999999999959
1.5,1.5,0,4.98000000000002
1,1,0,1.61000000000001
1.5,1.5,0,1.72000000000003
0.5,0.5,0.5,2.33000000000004
1,1,0,1.48000000000002
1,1,0,4.88
1,1,0.5,4.92000000000002
1.5,1.5,0,1.04000000000002
1,1,0,1.68000000000001
1,1,0,3.43000000000001
2,2,0,6.02999999999997
1,1,0,2.40999999999997
1.5,1.5,0,1.12
1.5,1.5,0,6.34000000000003
1.5,1.5,0,2.29999999999995
1.5,1.5,0,3.92000000000002
2,2,0,4.07999999999998
2,2,0,6.18000000000001
1,1,0,1.21999999999997
1.5,1.5,0,2.29000000000002
