"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0.2,4.2,3,0.5,0.666666667,0.4,0.388290137,0.4,0.03,2,12,1,3,0.4,0.076923077,0.666666667,0.6615384615,0.6333333335,0.857142857142857,0.631578947368421
"2",1.2,1.2,5,0.2,0.2,0.2,-0.133333333,0.2,0.03,1,8,4,4,0.2,0.333333333,0.2,0.4333333335,0.5,0.666666666666667,0.307692307692308
"3",0,9,2,0.571428571,1,0.4,0.560611911,0.4,0.03,2,11,0,3,0.4,0,1,0.7,0.8,0.88,0.692913385511687
"4",0,4,3,0.75,1,0.6,0.721110255,0.6,0.03,3,13,0,2,0.6,0,1,0.8,0.7,0.928571428571429,0.829787234042553
"5",0,4,3,0.75,1,0.6,0.721110255,0.6,0.03,3,13,0,2,0.6,0,1,0.8,0.7,0.928571428571429,0.829787234042553
"6",0,6,2,0.571428571,1,0.4,0.560611911,0.4,0.03,2,11,0,3,0.4,0,1,0.7,0.8,0.88,0.692913385511687
"7",0.2,6.2,2,0.285714286,0.5,0.2,0.164991582,0.2,0.04,1,11,1,4,0.2,0.083333333,0.5,0.5583333335,0.65,0.814814814814815,0.423076923390163
"8",0,4,3,0.75,1,0.6,0.727606875,0.6,0.03,3,15,0,2,0.6,0,1,0.8,0.7,0.9375,0.833333333333333
"9",0.2,4.2,3,0.5,0.666666667,0.4,0.388290137,0.4,0.03,2,12,1,3,0.4,0.076923077,0.666666667,0.6615384615,0.6333333335,0.857142857142857,0.631578947368421
"10",0.2,4.2,3,0.5,0.666666667,0.4,0.36705849,0.4,0.01,2,10,1,3,0.4,0.090909091,0.666666667,0.6545454545,0.6333333335,0.833333333333333,0.625
"11",0.2,6.2,3,0.5,0.666666667,0.4,0.396787697,0.4,0.05,2,13,1,3,0.4,0.071428571,0.666666667,0.6642857145,0.6333333335,0.866666666666667,0.634146341463415
"12",0.2,6.2,3,0.5,0.666666667,0.4,0.37848906,0.4,0.03,2,11,1,3,0.4,0.083333333,0.666666667,0.6583333335,0.6333333335,0.846153846153846,0.628571428571429
"13",0.2,6.2,3,0.5,0.666666667,0.4,0.37848906,0.4,0.03,2,11,1,3,0.4,0.083333333,0.666666667,0.6583333335,0.6333333335,0.846153846153846,0.628571428571429
"14",0.2,3.2,4,0.666666667,0.75,0.6,0.570922395,0.6,0.02,3,13,1,2,0.6,0.071428571,0.75,0.7642857145,0.575,0.896551724137931,0.764705882572232
"15",0,3,4,0.888888889,1,0.8,0.861891607,0.8,0.04,4,13,0,1,0.8,0,1,0.9,0.6,0.962962962962963,0.924444444504533
"16",0.2,2.2,4,0.666666667,0.75,0.6,0.563544513,0.6,0.01,3,12,1,2,0.6,0.076923077,0.75,0.7615384615,0.575,0.888888888888889,0.761904762122449
"17",0.2,2.2,4,0.666666667,0.75,0.6,0.554989027,0.6,0.02,3,11,1,2,0.6,0.083333333,0.75,0.7583333335,0.575,0.88,0.758620689870987
"18",0.2,2.2,4,0.666666667,0.75,0.6,0.544949261,0.6,0.03,3,10,1,2,0.6,0.090909091,0.75,0.7545454545,0.575,0.869565217391304,0.754716981345675
"19",0,0,5,1,1,1,1,1,0.03,5,12,0,0,1,0,1,1,0.5,1,1
"20",0,6,2,0.571428571,1,0.4,0.577350269,0.4,0.03,2,15,0,3,0.4,0,1,0.7,0.8,0.909090909090909,0.701754385641736
"21",0.2,4.2,3,0.5,0.666666667,0.4,0.421856567,0.4,0.03,2,17,1,3,0.4,0.055555556,0.666666667,0.672222222,0.6333333335,0.894736842105263,0.641509433962264
"22",0,6,2,0.571428571,1,0.4,0.570087713,0.4,0.03,2,13,0,3,0.4,0,1,0.7,0.8,0.896551724137931,0.697986576861493
"23",0.2,6.2,3,0.5,0.666666667,0.4,0.388290137,0.4,0.04,2,12,1,3,0.4,0.076923077,0.666666667,0.6615384615,0.6333333335,0.857142857142857,0.631578947368421
"24",0,6,2,0.571428571,1,0.4,0.573944043,0.4,0.04,2,14,0,3,0.4,0,1,0.7,0.8,0.903225806451613,0.699999999678438
"25",0.2,6.2,3,0.5,0.666666667,0.4,0.37848906,0.4,0.03,2,11,1,3,0.4,0.083333333,0.666666667,0.6583333335,0.6333333335,0.846153846153846,0.628571428571429
"26",0,6,2,0.571428571,1,0.4,0.570087713,0.4,0.03,2,13,0,3,0.4,0,1,0.7,0.8,0.896551724137931,0.697986576861493
"27",0,3,4,0.888888889,1,0.8,0.859337849,0.8,0.04,4,12,0,1,0.8,0,1,0.9,0.6,0.96,0.923076923136834
"28",0.2,3.2,4,0.666666667,0.75,0.6,0.570922395,0.6,0.04,3,13,1,2,0.6,0.071428571,0.75,0.7642857145,0.575,0.896551724137931,0.764705882572232
"29",0,6,2,0.571428571,1,0.4,0.573944043,0.4,0.03,2,14,0,3,0.4,0,1,0.7,0.8,0.903225806451613,0.699999999678438
"30",0.2,6.2,3,0.5,0.666666667,0.4,0.36705849,0.4,0.03,2,10,1,3,0.4,0.090909091,0.666666667,0.6545454545,0.6333333335,0.833333333333333,0.625
"31",0.2,4.2,3,0.5,0.666666667,0.4,0.410791918,0.4,0.03,2,15,1,3,0.4,0.0625,0.666666667,0.66875,0.6333333335,0.882352941176471,0.638297872340426
"32",0.2,6.2,3,0.5,0.666666667,0.4,0.410791918,0.4,0.02,2,15,1,3,0.4,0.0625,0.666666667,0.66875,0.6333333335,0.882352941176471,0.638297872340426
"33",0,6,2,0.571428571,1,0.4,0.560611911,0.4,0.03,2,11,0,3,0.4,0,1,0.7,0.8,0.88,0.692913385511687
"34",0,8,1,0.333333333,1,0.2,0.387298335,0.2,0.03,1,12,0,4,0.2,0,1,0.6,0.9,0.857142857142857,0.4799999996544
"35",0.2,6.2,3,0.5,0.666666667,0.4,0.36705849,0.4,0.05,2,10,1,3,0.4,0.090909091,0.666666667,0.6545454545,0.6333333335,0.833333333333333,0.625
"36",0.2,2.2,4,0.666666667,0.75,0.6,0.563544513,0.6,0.03,3,12,1,2,0.6,0.076923077,0.75,0.7615384615,0.575,0.888888888888889,0.761904762122449
"37",0,4,3,0.75,1,0.6,0.717137166,0.6,0.03,3,12,0,2,0.6,0,1,0.8,0.7,0.923076923076923,0.827586206896552
"38",0,6,2,0.571428571,1,0.4,0.580381,0.4,0.03,2,16,0,3,0.4,0,1,0.7,0.8,0.914285714285714,0.703296702972105
"39",0.2,9.2,2,0.285714286,0.5,0.2,0.184482014,0.2,0.02,1,13,1,4,0.2,0.071428571,0.5,0.5642857145,0.65,0.838709677419355,0.426229508514647
"40",0.2,6.2,2,0.285714286,0.5,0.2,0.175411604,0.2,0.05,1,12,1,4,0.2,0.076923077,0.5,0.5615384615,0.65,0.827586206896552,0.424778761377712
"41",0,4,3,0.75,1,0.6,0.712525303,0.6,0.03,3,11,0,2,0.6,0,1,0.8,0.7,0.916666666666667,0.825
"42",0.2,6.2,2,0.285714286,0.5,0.2,0.175411604,0.2,0.05,1,12,1,4,0.2,0.076923077,0.5,0.5615384615,0.65,0.827586206896552,0.424778761377712
"43",0.4,4.4,3,0.25,0.333333333,0.2,0.080845208,0.2,0.03,1,13,2,4,0.2,0.133333333,0.333333333,0.5333333335,0.5666666665,0.8125,0.382352941176471
