"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.316227766,0.333333333,0.03,1,14,1,2,0.333333333,0.066666667,0.5,0.633333333,0.5833333335,0.903225806451613,0.554455445544555
"2",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.04,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"3",0,2,2,0.8,1,0.666666667,0.790569415,0.666666667,0.03,2,15,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.967741935483871,0.875912408759124
"4",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.321797951,0.333333333,0.03,1,15,1,2,0.333333333,0.0625,0.5,0.6354166665,0.5833333335,0.909090909090909,0.555555555555556
"5",0.666666667,2.666666667,4,0.285714286,0.25,0.333333333,0.119522861,0.333333333,0.04,1,12,3,2,0.333333333,0.2,0.25,0.5666666665,0.4583333335,0.827586206896552,0.424778761377712
"6",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.03,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"7",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.04,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"8",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.03,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"9",0,0,3,1,1,1,1,1,0.04,3,13,0,0,1,0,1,1,0.5,1,1
"10",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.03,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"11",0,2,2,0.8,1,0.666666667,0.792118034,0.666666667,0.04,2,16,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96969696969697,0.876712328767123
"12",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.03,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"13",0,3,2,0.8,1,0.666666667,0.795822426,0.666666667,0.05,2,19,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.974358974358974,0.878612716763006
"14",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.01,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"15",0.666666667,4.666666667,5,0.25,0.2,0.333333333,0.039840954,0.333333333,0.02,1,10,4,2,0.333333333,0.285714286,0.2,0.5238095235,0.4333333335,0.769230769230769,0.377358490566038
"16",0.666666667,2.666666667,2,0,0,0,-0.158113883,0,0.03,0,13,2,3,0,0.133333333,0,0.4333333335,0.5,0.838709677419355,0
"17",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.02,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"18",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"19",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.03,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"20",0,4,1,0.5,1,0.333333333,0.542326145,0.333333333,0.03,1,15,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.9375,0.652173913043478
"21",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"22",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"23",0,3,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"24",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.316227766,0.333333333,0.01,1,14,1,2,0.333333333,0.066666667,0.5,0.633333333,0.5833333335,0.903225806451613,0.554455445544555
"25",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.309889893,0.333333333,0.02,1,13,1,2,0.333333333,0.071428571,0.5,0.630952381,0.5833333335,0.896551724137931,0.553191489361702
"26",0,0,3,1,1,1,1,1,0.03,3,13,0,0,1,0,1,1,0.5,1,1
"27",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.03,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"28",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"29",0,0,3,1,1,1,1,1,0.03,3,13,0,0,1,0,1,1,0.5,1,1
"30",0,4,1,0.5,1,0.333333333,0.542326145,0.333333333,0.01,1,15,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.9375,0.652173913043478
"31",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.309889893,0.333333333,0.03,1,13,1,2,0.333333333,0.071428571,0.5,0.630952381,0.5833333335,0.896551724137931,0.553191489361702
"32",0,2,2,0.8,1,0.666666667,0.792118034,0.666666667,0.03,2,16,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96969696969697,0.876712328767123
"33",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.58974359,0.666666667,0.03,2,12,1,1,0.666666667,0.076923077,0.666666667,0.794871795,0.5,0.923076923076923,0.774193548611863
"34",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.595238095,0.666666667,0.03,2,13,1,1,0.666666667,0.071428571,0.666666667,0.797619048,0.5,0.928571428571429,0.77611940321096
"35",1.666666667,1.666666667,3,0,0,0,-0.214285714,0,0.01,0,11,3,3,0,0.214285714,0,0.392857143,0.5,0.785714285714286,0
"36",1.333333333,1.333333333,3,0.333333333,0.333333333,0.333333333,0.233333333,0.333333333,0.03,1,18,2,2,0.333333333,0.1,0.333333333,0.6166666665,0.5,0.9,0.486486486131483
"37",0,2,2,0.8,1,0.666666667,0.790569415,0.666666667,0.02,2,15,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.967741935483871,0.875912408759124
"38",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.595238095,0.666666667,0.03,2,13,1,1,0.666666667,0.071428571,0.666666667,0.797619048,0.5,0.928571428571429,0.77611940321096
"39",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"40",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"41",0,2,2,0.8,1,0.666666667,0.790569415,0.666666667,0.03,2,15,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.967741935483871,0.875912408759124
"42",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.462250164,0.666666667,0.01,2,11,2,1,0.666666667,0.153846154,0.5,0.7564102565,0.4166666665,0.88,0.692913385511687
"43",0,3,2,0.8,1,0.666666667,0.794719414,0.666666667,0.03,2,18,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.972972972972973,0.878048780487805
"44",0,3,2,0.8,1,0.666666667,0.786795792,0.666666667,0.02,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"45",1,1,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.03,1,15,2,2,0.333333333,0.117647059,0.333333333,0.607843137,0.5,0.882352941176471,0.483870967390739
"46",0,2,2,0.8,1,0.666666667,0.795822426,0.666666667,0.01,2,19,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.974358974358974,0.878612716763006
"47",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.58974359,0.666666667,0.03,2,12,1,1,0.666666667,0.076923077,0.666666667,0.794871795,0.5,0.923076923076923,0.774193548611863
"48",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.04,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"49",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"50",0.666666667,2.666666667,2,0,0,0,-0.169030851,0,0.02,0,12,2,3,0,0.142857143,0,0.4285714285,0.5,0.827586206896552,0
"51",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.03,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"52",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.02,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"53",0.666666667,3.666666667,2,0,0,0,-0.18156826,0,0.03,0,11,2,3,0,0.153846154,0,0.423076923,0.5,0.814814814814815,0
"54",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.03,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"55",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"56",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.03,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"57",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.58974359,0.666666667,0.03,2,12,1,1,0.666666667,0.076923077,0.666666667,0.794871795,0.5,0.923076923076923,0.774193548611863
"58",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"59",0,4,1,0.5,1,0.333333333,0.544331054,0.333333333,0.01,1,16,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.941176470588235,0.653061224489796
"60",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.03,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"61",0,2,2,0.8,1,0.666666667,0.790569415,0.666666667,0.03,2,15,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.967741935483871,0.875912408759124
"62",0.333333333,3.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.03,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"63",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"64",0,4,1,0.5,1,0.333333333,0.542326145,0.333333333,0.02,1,15,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.9375,0.652173913043478
"65",0,4,1,0.5,1,0.333333333,0.542326145,0.333333333,0.03,1,15,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.9375,0.652173913043478
"66",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.05,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"67",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.321797951,0.333333333,0.01,1,15,1,2,0.333333333,0.0625,0.5,0.6354166665,0.5833333335,0.909090909090909,0.555555555555556
"68",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.03,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"69",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"70",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"71",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"72",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"73",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.6,0.666666667,0.03,2,14,1,1,0.666666667,0.066666667,0.666666667,0.8,0.5,0.933333333333333,0.77777777800463
"74",1.333333333,1.333333333,3,0.333333333,0.333333333,0.333333333,0.179487179,0.333333333,0.03,1,11,2,2,0.333333333,0.153846154,0.333333333,0.5897435895,0.5,0.846153846153846,0.478260869222117
"75",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.215686275,0.333333333,0.03,1,15,2,2,0.333333333,0.117647059,0.333333333,0.607843137,0.5,0.882352941176471,0.483870967390739
"76",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.02,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"77",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.309889893,0.333333333,0.02,1,13,1,2,0.333333333,0.071428571,0.5,0.630952381,0.5833333335,0.896551724137931,0.553191489361702
"78",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.595238095,0.666666667,0.04,2,13,1,1,0.666666667,0.071428571,0.666666667,0.797619048,0.5,0.928571428571429,0.77611940321096
"79",0,0,3,1,1,1,1,1,0.04,3,15,0,0,1,0,1,1,0.5,1,1
"80",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.03,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"81",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.04,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"82",0,0,3,1,1,1,1,1,0.02,3,13,0,0,1,0,1,1,0.5,1,1
"83",0,2,2,0.8,1,0.666666667,0.793492048,0.666666667,0.04,2,17,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.971428571428571,0.87741935483871
"84",0,2,2,0.8,1,0.666666667,0.790569415,0.666666667,0.03,2,15,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.967741935483871,0.875912408759124
"85",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.03,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"86",0,4,1,0.5,1,0.333333333,0.540061725,0.333333333,0.01,1,14,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.933333333333333,0.651162790697674
"87",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.316227766,0.333333333,0.05,1,14,1,2,0.333333333,0.066666667,0.5,0.633333333,0.5833333335,0.903225806451613,0.554455445544555
"88",0,2,2,0.8,1,0.666666667,0.786795792,0.666666667,0.01,2,13,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.962962962962963,0.873949579831933
"89",0.666666667,6.666666667,5,0.25,0.2,0.333333333,0.021591676,0.333333333,0.03,1,9,4,2,0.333333333,0.307692308,0.2,0.5128205125,0.4333333335,0.75,0.375
"90",0.333333333,3.333333333,2,0.4,0.5,0.333333333,0.316227766,0.333333333,0.04,1,14,1,2,0.333333333,0.066666667,0.5,0.633333333,0.5833333335,0.903225806451613,0.554455445544555
"91",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.302613766,0.333333333,0.05,1,12,1,2,0.333333333,0.076923077,0.5,0.628205128,0.5833333335,0.888888888888889,0.551724137931035
"92",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.58974359,0.666666667,0.03,2,12,1,1,0.666666667,0.076923077,0.666666667,0.794871795,0.5,0.923076923076923,0.774193548611863
"93",0.333333333,4.333333333,1,0,0,0,-0.102062073,0,0.02,0,15,1,3,0,0.0625,0,0.46875,0.5,0.882352941176471,0
"94",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"95",0,4,1,0.5,1,0.333333333,0.53748385,0.333333333,0.03,1,13,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.928571428571429,0.65
"96",1,1,3,0.333333333,0.333333333,0.333333333,0.179487179,0.333333333,0.03,1,11,2,2,0.333333333,0.153846154,0.333333333,0.5897435895,0.5,0.846153846153846,0.478260869222117
"97",0,2,2,0.8,1,0.666666667,0.788810638,0.666666667,0.02,2,14,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.96551724137931,0.875
"98",0,0,3,1,1,1,1,1,0.03,3,13,0,0,1,0,1,1,0.5,1,1
"99",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.462250164,0.666666667,0.01,2,11,2,1,0.666666667,0.153846154,0.5,0.7564102565,0.4166666665,0.88,0.692913385511687
"100",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.462250164,0.666666667,0.03,2,11,2,1,0.666666667,0.153846154,0.5,0.7564102565,0.4166666665,0.88,0.692913385511687
