"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0,6,2,0.571428571,1,0.4,0.596284794,0.4,0.08,2,24,0,3,0.4,0,1,0.7,0.8,0.941176470588235,0.711111110779259
"2",0.4,0.4,5,0.6,0.6,0.6,0.482352941,0.6,0.08,3,15,2,2,0.6,0.117647059,0.6,0.7411764705,0.5,0.882352941176471,0.714285714285714
"3",0.2,2.2,4,0.666666667,0.75,0.6,0.626173141,0.6,0.08,3,31,1,2,0.6,0.03125,0.75,0.784375,0.575,0.953846153846154,0.784810126813251
"4",0.4,6.4,3,0.25,0.333333333,0.2,0.100565994,0.2,0.08,1,15,2,4,0.2,0.117647059,0.333333333,0.5411764705,0.5666666665,0.833333333333333,0.384615384615385
"5",0,3,4,0.888888889,1,0.8,0.871779789,0.8,0.06,4,19,0,1,0.8,0,1,0.9,0.6,0.974358974358974,0.92966360862346
"6",0.2,4.2,3,0.5,0.666666667,0.4,0.410791918,0.4,0.07,2,15,1,3,0.4,0.0625,0.666666667,0.66875,0.6333333335,0.882352941176471,0.638297872340426
"7",0,2,4,0.888888889,1,0.8,0.866025404,0.8,0.06,4,15,0,1,0.8,0,1,0.9,0.6,0.967741935483871,0.926640926701301
"8",0.2,3.2,4,0.666666667,0.75,0.6,0.592472271,0.6,0.08,3,17,1,2,0.6,0.055555556,0.75,0.772222222,0.575,0.918918918918919,0.772727272951188
"9",0,0,5,1,1,1,1,1,0.06,5,19,0,0,1,0,1,1,0.5,1,1
"10",0,0,5,1,1,1,1,1,0.08,5,16,0,0,1,0,1,1,0.5,1,1
"11",0.2,4.2,3,0.5,0.666666667,0.4,0.444457799,0.4,0.06,2,23,1,3,0.4,0.041666667,0.666666667,0.6791666665,0.6333333335,0.92,0.647887323943662
"12",0.4,2.4,4,0.444444444,0.5,0.4,0.369175192,0.4,0.07,2,29,2,3,0.4,0.064516129,0.5,0.6677419355,0.55,0.920634920634921,0.599483203730064
"13",0.4,0.4,5,0.6,0.6,0.6,0.466666667,0.6,0.08,3,13,2,2,0.6,0.133333333,0.6,0.7333333335,0.5,0.866666666666667,0.709090909090909
