"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"1",0.25,3.25,3,0.571428571,0.666666667,0.5,0.470756542,0.5,0.01,2,12,1,2,0.5,0.076923077,0.666666667,0.7115384615,0.5833333335,0.888888888888889,0.695652173595463
"2",0,2,3,0.857142857,1,0.75,0.841625412,0.75,0.03,3,17,0,1,0.75,0,1,0.875,0.625,0.971428571428571,0.91071428563365
"3",0.25,6.25,2,0.333333333,0.5,0.25,0.243544094,0.25,0.04,1,14,1,3,0.25,0.066666667,0.5,0.5916666665,0.625,0.875,0.482758620340071
"4",0.25,6.25,1,0,0,0,-0.121716124,0,0.02,0,14,1,4,0,0.066666667,0,0.4666666665,0.5,0.848484848484849,0
"5",0,6,1,0.4,1,0.25,0.450693909,0.25,0.03,1,13,0,3,0.25,0,1,0.625,0.875,0.896551724137931,0.553191489361702
"6",0.25,0.25,4,0.75,0.75,0.75,0.666666667,0.75,0.03,3,11,1,1,0.75,0.083333333,0.75,0.8333333335,0.5,0.916666666666667,0.825
"7",0,3,3,0.857142857,1,0.75,0.836660027,0.75,0.04,3,14,0,1,0.75,0,1,0.875,0.625,0.96551724137931,0.908108108027933
"8",0,4,2,0.666666667,1,0.5,0.661437828,0.5,0.03,2,14,0,2,0.5,0,1,0.75,0.75,0.933333333333333,0.77777777800463
"9",0,4,2,0.666666667,1,0.5,0.666666667,0.5,0.05,2,16,0,2,0.5,0,1,0.75,0.75,0.941176470588235,0.780487805106484
"10",0,6,2,0.666666667,1,0.5,0.654653671,0.5,0.04,2,12,0,2,0.5,0,1,0.75,0.75,0.923076923076923,0.774193548611863
"11",0,6,1,0.4,1,0.25,0.450693909,0.25,0.03,1,13,0,3,0.25,0,1,0.625,0.875,0.896551724137931,0.553191489361702
