"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"19",0.25,0.25,4,0.75,0.75,0.75,0.6875,0.75,0.06,3,15,1,1,0.75,0.0625,0.75,0.84375,0.5,0.9375,0.833333333333333
"20",0.25,2.25,3,0.571428571,0.666666667,0.5,0.499512433,0.5,0.1,2,17,1,2,0.5,0.055555556,0.666666667,0.722222222,0.5833333335,0.918918918918919,0.704663212109372
"21",0,0,4,1,1,1,1,1,0.07,4,18,0,0,1,0,1,1,0.5,1,1
"22",0.25,4.25,2,0.333333333,0.5,0.25,0.260874597,0.25,0.06,1,17,1,3,0.25,0.055555556,0.5,0.597222222,0.625,0.894736842105263,0.485714285360408
"23",0,4,2,0.666666667,1,0.5,0.670820393,0.5,0.07,2,18,0,2,0.5,0,1,0.75,0.75,0.947368421052632,0.782608695881852
"24",0.25,0.25,4,0.75,0.75,0.75,0.702380952,0.75,0.06,3,20,1,1,0.75,0.047619048,0.75,0.851190476,0.5,0.952380952380952,0.839160839160839
"25",0.5,2.5,3,0.285714286,0.333333333,0.25,0.196116135,0.25,0.08,1,24,2,3,0.25,0.076923077,0.333333333,0.5865384615,0.5416666665,0.905660377358491,0.434389140601708
"26",0.25,4.25,2,0.333333333,0.5,0.25,0.28827833,0.25,0.06,1,25,1,3,0.25,0.038461538,0.5,0.605769231,0.625,0.925925925925926,0.490196078070934
"27",0.25,3.25,3,0.571428571,0.666666667,0.5,0.530097712,0.5,0.09,2,29,1,2,0.5,0.033333333,0.666666667,0.7333333335,0.5833333335,0.950819672131148,0.713846153511745
"28",0,2,3,0.857142857,1,0.75,0.848528137,0.75,0.07,3,24,0,1,0.75,0,1,0.875,0.625,0.979591836734694,0.914285714204444
"29",0,4,2,0.666666667,1,0.5,0.67936622,0.5,0.08,2,24,0,2,0.5,0,1,0.75,0.75,0.96,0.786885246133835
"30",0.25,4.25,2,0.333333333,0.5,0.25,0.29845644,0.25,0.08,1,30,1,3,0.25,0.032258065,0.5,0.6088709675,0.625,0.9375,0.491803278325719
"31",0.5,0.5,4,0.5,0.5,0.5,0.394736842,0.5,0.08,2,17,2,2,0.5,0.105263158,0.5,0.697368421,0.5,0.894736842105263,0.641509433962264
"32",0.5,2.5,3,0.285714286,0.333333333,0.25,0.156097635,0.25,0.06,1,16,2,3,0.25,0.111111111,0.333333333,0.5694444445,0.5416666665,0.864864864864865,0.42953020166515
"33",0,0,4,1,1,1,1,1,0.08,4,16,0,0,1,0,1,1,0.5,1,1
"34",0.25,2.25,3,0.571428571,0.666666667,0.5,0.495073771,0.5,0.08,2,16,1,2,0.5,0.058823529,0.666666667,0.7205882355,0.5833333335,0.914285714285714,0.703296702972105
"35",0.25,2.25,3,0.571428571,0.666666667,0.5,0.516046847,0.5,0.09,2,22,1,2,0.5,0.043478261,0.666666667,0.7282608695,0.5833333335,0.936170212765957,0.709677419024324
"36",0.25,0.25,4,0.75,0.75,0.75,0.6875,0.75,0.06,3,15,1,1,0.75,0.0625,0.75,0.84375,0.5,0.9375,0.833333333333333
"37",0.25,2.25,3,0.571428571,0.666666667,0.5,0.499512433,0.5,0.07,2,17,1,2,0.5,0.055555556,0.666666667,0.722222222,0.5833333335,0.918918918918919,0.704663212109372
"38",0.5,0.5,4,0.5,0.5,0.5,0.388888889,0.5,0.06,2,16,2,2,0.5,0.111111111,0.5,0.6944444445,0.5,0.888888888888889,0.64
"39",0.25,2.25,3,0.571428571,0.666666667,0.5,0.507092553,0.5,0.04,2,19,1,2,0.5,0.05,0.666666667,0.725,0.5833333335,0.926829268292683,0.706976743858042
"40",0.5,0.5,4,0.5,0.5,0.5,0.382352941,0.5,0.08,2,15,2,2,0.5,0.117647059,0.5,0.6911764705,0.5,0.882352941176471,0.638297872340426
"41",0.25,2.25,3,0.571428571,0.666666667,0.5,0.503496546,0.5,0.07,2,18,1,2,0.5,0.052631579,0.666666667,0.7236842105,0.5833333335,0.923076923076923,0.705882352614187
"42",0.5,3.5,3,0.285714286,0.333333333,0.25,0.162895941,0.25,0.08,1,17,2,3,0.25,0.105263158,0.333333333,0.572368421,0.5416666665,0.871794871794872,0.43037974715959
"43",0,4,2,0.666666667,1,0.5,0.6770032,0.5,0.08,2,22,0,2,0.5,0,1,0.75,0.75,0.956521739130435,0.785714285945791
"44",1,3,5,0.444444444,0.4,0.5,0.327326835,0.5,0.07,2,18,3,2,0.5,0.142857143,0.4,0.6785714285,0.45,0.878048780487805,0.590163934034399
"45",0.25,6.25,2,0.333333333,0.5,0.25,0.283069259,0.25,0.06,1,23,1,3,0.25,0.041666667,0.5,0.6041666665,0.625,0.92,0.489361701768447
"46",0.25,0.25,4,0.75,0.75,0.75,0.706521739,0.75,0.07,3,22,1,1,0.75,0.043478261,0.75,0.8532608695,0.5,0.956521739130435,0.840764331210191
"47",0.75,0.75,4,0.5,0.5,0.5,0.423076923,0.5,0.08,2,24,2,2,0.5,0.076923077,0.5,0.7115384615,0.5,0.923076923076923,0.648648648648649
"48",0.5,2.5,3,0.285714286,0.333333333,0.25,0.169030851,0.25,0.06,1,18,2,3,0.25,0.1,0.333333333,0.575,0.5416666665,0.878048780487805,0.431137724876188
"49",0.5,0.5,4,0.5,0.5,0.5,0.388888889,0.5,0.08,2,16,2,2,0.5,0.111111111,0.5,0.6944444445,0.5,0.888888888888889,0.64
"50",0.25,0.25,4,0.75,0.75,0.75,0.704545455,0.75,0.08,3,21,1,1,0.75,0.045454545,0.75,0.8522727275,0.5,0.954545454545455,0.84
"51",0.5,2.5,3,0.285714286,0.333333333,0.25,0.192487096,0.25,0.06,1,23,2,3,0.25,0.08,0.333333333,0.585,0.5416666665,0.901960784313726,0.433962264480509
"52",0.5,2.5,5,0.444444444,0.4,0.5,0.346890953,0.5,0.07,2,22,3,2,0.5,0.12,0.4,0.69,0.45,0.897959183673469,0.594594594196859
"53",0,0,4,1,1,1,1,1,0.06,4,16,0,0,1,0,1,1,0.5,1,1
"54",0.5,2.5,3,0.285714286,0.333333333,0.25,0.169030851,0.25,0.06,1,18,2,3,0.25,0.1,0.333333333,0.575,0.5416666665,0.878048780487805,0.431137724876188
"55",0,4,2,0.666666667,1,0.5,0.681385144,0.5,0.06,2,26,0,2,0.5,0,1,0.75,0.75,0.962962962962963,0.78787878811157
"56",0.75,2.75,3,0.285714286,0.333333333,0.25,0.169030851,0.25,0.06,1,18,2,3,0.25,0.1,0.333333333,0.575,0.5416666665,0.878048780487805,0.431137724876188
"57",0.25,0.25,4,0.75,0.75,0.75,0.6875,0.75,0.08,3,15,1,1,0.75,0.0625,0.75,0.84375,0.5,0.9375,0.833333333333333
"58",0,2,3,0.857142857,1,0.75,0.84292723,0.75,0.07,3,18,0,1,0.75,0,1,0.875,0.625,0.972972972972973,0.911392404982535
"59",0,4,2,0.666666667,1,0.5,0.672592709,0.5,0.07,2,19,0,2,0.5,0,1,0.75,0.75,0.95,0.78350515486938
"60",0,6,1,0.4,1,0.25,0.466252404,0.25,0.06,1,20,0,3,0.25,0,1,0.625,0.875,0.930232558139535,0.559440559440559
"61",0.25,0.25,4,0.75,0.75,0.75,0.694444444,0.75,0.07,3,17,1,1,0.75,0.055555556,0.75,0.847222222,0.5,0.944444444444444,0.836065573770492
"62",0.25,4.25,2,0.333333333,0.5,0.25,0.276955855,0.25,0.08,1,21,1,3,0.25,0.045454545,0.5,0.6022727275,0.625,0.91304347826087,0.488372092665495
"63",0.25,6.25,1,0,0,0,-0.1028689,0,0.05,0,17,1,4,0,0.055555556,0,0.472222222,0.5,0.871794871794872,0
"64",0,4,2,0.666666667,1,0.5,0.666666667,0.5,0.08,2,16,0,2,0.5,0,1,0.75,0.75,0.941176470588235,0.780487805106484
"65",0.25,4.25,2,0.333333333,0.5,0.25,0.285773803,0.25,0.08,1,24,1,3,0.25,0.04,0.5,0.605,0.625,0.923076923076923,0.489795918007497
"66",0.25,4.25,2,0.333333333,0.5,0.25,0.255739079,0.25,0.07,1,16,1,3,0.25,0.058823529,0.5,0.5955882355,0.625,0.888888888888889,0.484848484495868
"67",0,0,4,1,1,1,1,1,0.08,4,18,0,0,1,0,1,1,0.5,1,1
"68",0,2,3,0.857142857,1,0.75,0.846989554,0.75,0.07,3,22,0,1,0.75,0,1,0.875,0.625,0.977777777777778,0.913494809607452
"69",0.5,0.5,4,0.5,0.5,0.5,0.382352941,0.5,0.08,2,15,2,2,0.5,0.117647059,0.5,0.6911764705,0.5,0.882352941176471,0.638297872340426
"70",0,4,2,0.666666667,1,0.5,0.681385144,0.5,0.06,2,26,0,2,0.5,0,1,0.75,0.75,0.962962962962963,0.78787878811157
"71",0,6,1,0.4,1,0.25,0.467707173,0.25,0.06,1,21,0,3,0.25,0,1,0.625,0.875,0.933333333333333,0.56
"72",0.25,2.25,3,0.571428571,0.666666667,0.5,0.503496546,0.5,0.06,2,18,1,2,0.5,0.052631579,0.666666667,0.7236842105,0.5833333335,0.923076923076923,0.705882352614187
"73",0,2,3,0.857142857,1,0.75,0.841625412,0.75,0.06,3,17,0,1,0.75,0,1,0.875,0.625,0.971428571428571,0.91071428563365
"74",0.5,2.5,3,0.285714286,0.333333333,0.25,0.205527077,0.25,0.08,1,27,2,3,0.25,0.068965517,0.333333333,0.5905172415,0.5416666665,0.915254237288136,0.435483871299623
"75",0.25,3.25,3,0.571428571,0.666666667,0.5,0.520847436,0.5,0.07,2,24,1,2,0.5,0.04,0.666666667,0.73,0.5833333335,0.941176470588235,0.711111110779259
"76",0.25,2.25,3,0.571428571,0.666666667,0.5,0.490098029,0.5,0.08,2,15,1,2,0.5,0.0625,0.666666667,0.71875,0.5833333335,0.909090909090909,0.701754385641736
"77",0.25,4.25,2,0.333333333,0.5,0.25,0.283069259,0.25,0.08,1,23,1,3,0.25,0.041666667,0.5,0.6041666665,0.625,0.92,0.489361701768447
"78",0.75,2.75,5,0.222222222,0.2,0.25,0.062418778,0.25,0.08,1,18,4,3,0.25,0.181818182,0.2,0.534090909,0.475,0.837209302325581,0.351219511917573
"79",0.25,0.25,4,0.75,0.75,0.75,0.6875,0.75,0.06,3,15,1,1,0.75,0.0625,0.75,0.84375,0.5,0.9375,0.833333333333333
"80",0,2,3,0.857142857,1,0.75,0.84016805,0.75,0.07,3,16,0,1,0.75,0,1,0.875,0.625,0.96969696969697,0.90995260655457
"81",0.5,0.5,4,0.5,0.5,0.5,0.382352941,0.5,0.06,2,15,2,2,0.5,0.117647059,0.5,0.6911764705,0.5,0.882352941176471,0.638297872340426
"82",0.75,2.75,3,0,0,0,-0.177704663,0,0.06,0,16,3,4,0,0.157894737,0,0.4210526315,0.5,0.82051282051282,0
"83",0.25,2.25,3,0.571428571,0.666666667,0.5,0.503496546,0.5,0.08,2,18,1,2,0.5,0.052631579,0.666666667,0.7236842105,0.5833333335,0.923076923076923,0.705882352614187
"84",0.5,0.5,4,0.5,0.5,0.5,0.4,0.5,0.06,2,18,2,2,0.5,0.1,0.5,0.7,0.5,0.9,0.642857142857143
"85",0.5,0.5,4,0.5,0.5,0.5,0.382352941,0.5,0.06,2,15,2,2,0.5,0.117647059,0.5,0.6911764705,0.5,0.882352941176471,0.638297872340426
"86",0,4,2,0.666666667,1,0.5,0.666666667,0.5,0.07,2,16,0,2,0.5,0,1,0.75,0.75,0.941176470588235,0.780487805106484
"87",0,4,2,0.666666667,1,0.5,0.672592709,0.5,0.08,2,19,0,2,0.5,0,1,0.75,0.75,0.95,0.78350515486938
"88",0.25,4.25,2,0.333333333,0.5,0.25,0.29060425,0.25,0.09,1,26,1,3,0.25,0.037037037,0.5,0.6064814815,0.625,0.928571428571429,0.490566037374867
"89",0.25,2.25,3,0.571428571,0.666666667,0.5,0.490098029,0.5,0.08,2,15,1,2,0.5,0.0625,0.666666667,0.71875,0.5833333335,0.909090909090909,0.701754385641736
"90",0.25,4.25,2,0.333333333,0.5,0.25,0.25,0.25,0.08,1,15,1,3,0.25,0.0625,0.5,0.59375,0.625,0.882352941176471,0.483870967390739
"91",0.25,4.25,2,0.333333333,0.5,0.25,0.260874597,0.25,0.06,1,17,1,3,0.25,0.055555556,0.5,0.597222222,0.625,0.894736842105263,0.485714285360408
"92",0,4,2,0.666666667,1,0.5,0.674199862,0.5,0.06,2,20,0,2,0.5,0,1,0.75,0.75,0.952380952380952,0.784313725720876
"93",0,4,2,0.666666667,1,0.5,0.668856054,0.5,0.08,2,17,0,2,0.5,0,1,0.75,0.75,0.944444444444444,0.781609195631391
"94",0.25,2.25,3,0.571428571,0.666666667,0.5,0.507092553,0.5,0.08,2,19,1,2,0.5,0.05,0.666666667,0.725,0.5833333335,0.926829268292683,0.706976743858042
"95",0,0,4,1,1,1,1,1,0.1,4,20,0,0,1,0,1,1,0.5,1,1
"96",0.25,0.25,4,0.75,0.75,0.75,0.6875,0.75,0.1,3,15,1,1,0.75,0.0625,0.75,0.84375,0.5,0.9375,0.833333333333333
"97",0.5,2.5,3,0.285714286,0.333333333,0.25,0.156097635,0.25,0.07,1,16,2,3,0.25,0.111111111,0.333333333,0.5694444445,0.5416666665,0.864864864864865,0.42953020166515
"98",0.25,2.25,3,0.571428571,0.666666667,0.5,0.495073771,0.5,0.07,2,16,1,2,0.5,0.058823529,0.666666667,0.7205882355,0.5833333335,0.914285714285714,0.703296702972105
"99",0,4,2,0.666666667,1,0.5,0.666666667,0.5,0.06,2,16,0,2,0.5,0,1,0.75,0.75,0.941176470588235,0.780487805106484
"100",0.5,4.5,2,0,0,0,-0.134839972,0,0.06,0,18,2,4,0,0.1,0,0.45,0.5,0.857142857142857,0
