"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"30",0.333333333,4.333333333,1,0,0,0,-0.078811041,0,0.1,0,20,1,3,0,0.047619048,0,0.476190476,0.5,0.909090909090909,0
"31",0,2,1,0.5,1,0.333333333,0.554700196,0.333333333,0.08,1,24,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.96,0.657534246575343
"32",0,3,2,0.8,1,0.666666667,0.79854941,0.666666667,0.1,2,22,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.977777777777778,0.88
"33",1,1,3,0.333333333,0.333333333,0.333333333,0.25,0.333333333,0.08,1,22,2,2,0.333333333,0.083333333,0.333333333,0.625,0.5,0.916666666666667,0.48888888853037
"34",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.32673202,0.333333333,0.08,1,16,1,2,0.333333333,0.058823529,0.5,0.637254902,0.5833333335,0.914285714285714,0.556521739130435
"35",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.07,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"36",0.666666667,2.666666667,2,0,0,0,-0.140028008,0,0.11,0,15,2,3,0,0.117647059,0,0.4411764705,0.5,0.857142857142857,0
"37",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.626666667,0.666666667,0.07,2,24,1,1,0.666666667,0.04,0.666666667,0.8133333335,0.5,0.96,0.786885246133835
"38",0.666666667,2.666666667,2,0,0,0,-0.104257207,0,0.15,0,21,2,3,0,0.086956522,0,0.456521739,0.5,0.893617021276596,0
"39",0,4,1,0.5,1,0.333333333,0.547722558,0.333333333,0.1,1,18,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.947368421052632,0.654545454545455
"40",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.616666667,0.666666667,0.08,2,19,1,1,0.666666667,0.05,0.666666667,0.8083333335,0.5,0.95,0.78350515486938
"41",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.347524023,0.333333333,0.07,1,22,1,2,0.333333333,0.043478261,0.5,0.644927536,0.5833333335,0.936170212765957,0.560509554140127
"42",0,2,2,0.8,1,0.666666667,0.793492048,0.666666667,0.06,2,17,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.971428571428571,0.87741935483871
"43",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.611111111,0.666666667,0.07,2,17,1,1,0.666666667,0.055555556,0.666666667,0.8055555555,0.5,0.944444444444444,0.781609195631391
