"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,9,0.761904761904762,0.888888888888889,0.666666666666667,0.761459299634669,0.666666666666667,9.63,8,274,1,4,0.666666666666667,0.00363636363636364,0.888888888888889,0.831515151515151,0.611111111111111,0.990958408679928,0.861465906857929
"2",NA,NA,5,0.588235294117647,1,0.416666666666667,0.638398060251857,0.416666666666667,9.34000000000003,5,313,0,7,0.416666666666667,0,1,0.708333333333333,0.791666666666667,0.988941548183254,0.737685599811454
"3",NA,NA,9,0.761904761904762,0.888888888888889,0.666666666666667,0.761179051138997,0.666666666666667,6.46000000000004,8,265,1,4,0.666666666666667,0.0037593984962406,0.888888888888889,0.831453634085213,0.611111111111111,0.990654205607477,0.86135093956323
"4",NA,NA,9,0.666666666666667,0.777777777777778,0.583333333333333,0.661915747754493,0.583333333333333,6.56999999999994,7,281,2,5,0.583333333333333,0.00706713780918728,0.777777777777778,0.788133097762073,0.597222222222222,0.987697715289982,0.796033994334278
"5",NA,NA,9,0.761904761904762,0.888888888888889,0.666666666666667,0.760132369354482,0.666666666666667,5.33000000000004,8,236,1,4,0.666666666666667,0.00421940928270042,0.888888888888889,0.831223628691983,0.611111111111111,0.989517819706499,0.860921112631099
"6",NA,NA,11,0.956521739130435,1,0.916666666666667,0.955562593605628,0.916666666666667,6.75,11,256,0,1,0.916666666666667,0,1,0.958333333333333,0.541666666666667,0.998050682261209,0.976845026450438
"7",NA,NA,9,0.666666666666667,0.777777777777778,0.583333333333333,0.660542527653738,0.583333333333333,5.98000000000002,7,251,2,5,0.583333333333333,0.00790513833992095,0.777777777777778,0.787714097496706,0.597222222222222,0.986247544204322,0.795562599049129
"8",NA,NA,9,0.857142857142857,1,0.75,0.860771409466438,0.75,5.78999999999996,9,245,0,3,0.75,0,1,0.875,0.625,0.993914807302231,0.920475892298059
"9",NA,NA,8,0.7,0.875,0.583333333333333,0.7052693419696,0.583333333333333,5.75,7,286,1,5,0.583333333333333,0.00348432055749129,0.875,0.789924506387921,0.645833333333333,0.98961937716263,0.819987712471841
"10",NA,NA,10,0.727272727272727,0.8,0.666666666666667,0.719194767378295,0.666666666666667,6.69999999999993,8,260,2,4,0.666666666666667,0.00763358778625954,0.8,0.829516539440204,0.566666666666667,0.988593155893536,0.838033843674456
"11",NA,NA,10,0.727272727272727,0.8,0.666666666666667,0.721682812537513,0.666666666666667,10.71,8,336,2,4,0.666666666666667,0.00591715976331361,0.8,0.830374753451676,0.566666666666667,0.991150442477876,0.838951310861423
"12",NA,NA,8,0.7,0.875,0.583333333333333,0.705970920945405,0.583333333333333,5.91000000000008,7,310,1,5,0.583333333333333,0.00321543408360129,0.875,0.790058949624866,0.645833333333333,0.990415335463259,0.82026082026082
"13",NA,NA,8,0.7,0.875,0.583333333333333,0.705575330158593,0.583333333333333,5.81000000000006,7,296,1,5,0.583333333333333,0.00336700336700337,0.875,0.789983164983165,0.645833333333333,0.989966555183946,0.820106867207599
"14",NA,NA,11,0.869565217391304,0.909090909090909,0.833333333333333,0.863294071085508,0.833333333333333,5.87,10,207,1,2,0.833333333333333,0.00480769230769231,0.909090909090909,0.914262820512821,0.537878787878788,0.992805755395683,0.927107826671145
"15",NA,NA,10,0.727272727272727,0.8,0.666666666666667,0.71960125243206,0.666666666666667,6.11000000000001,8,270,2,4,0.666666666666667,0.00735294117647059,0.8,0.829656862745098,0.566666666666667,0.989010989010989,0.838183934807916
"16",NA,NA,10,0.636363636363636,0.7,0.583333333333333,0.623313256966881,0.583333333333333,6.03000000000009,7,246,3,5,0.583333333333333,0.0120481927710843,0.7,0.785642570281125,0.558333333333333,0.984,0.772890484739677
"17",NA,NA,9,0.571428571428572,0.666666666666667,0.5,0.563183155960939,0.5,5.83000000000004,6,301,3,6,0.5,0.00986842105263158,0.666666666666667,0.745065789473684,0.583333333333333,0.985270049099836,0.723340342445179
"18",NA,NA,8,0.6,0.75,0.5,0.599404243155542,0.5,6.57999999999993,6,279,2,6,0.5,0.00711743772241993,0.75,0.74644128113879,0.625,0.985865724381625,0.745989304812834
"19",NA,NA,8,0.7,0.875,0.583333333333333,0.706641987327983,0.583333333333333,7.15999999999997,7,337,1,5,0.583333333333333,0.0029585798816568,0.875,0.790187376725838,0.645833333333333,0.991176470588235,0.820521739130435
"20",NA,NA,8,0.6,0.75,0.5,0.597516580052322,0.5,5.75,6,243,2,6,0.5,0.00816326530612245,0.75,0.745918367346939,0.625,0.983805668016194,0.745398773006135
"21",NA,NA,9,0.761904761904762,0.888888888888889,0.666666666666667,0.760445671492345,0.666666666666667,6.42999999999995,8,244,1,4,0.666666666666667,0.00408163265306122,0.888888888888889,0.831292517006803,0.611111111111111,0.989858012170385,0.86104984561094
"22",NA,NA,13,0.64,0.615384615384615,0.666666666666667,0.628144693276015,0.666666666666667,7.13,8,358,5,4,0.666666666666667,0.0137741046831956,0.615384615384615,0.826446280991735,0.474358974358974,0.987586206896552,0.776677966101695
"23",NA,NA,9,0.666666666666667,0.777777777777778,0.583333333333333,0.663288646650775,0.583333333333333,5.5,7,319,2,5,0.583333333333333,0.00623052959501558,0.777777777777778,0.788551401869159,0.597222222222222,0.989147286821705,0.796504369538078
"24",NA,NA,8,0.7,0.875,0.583333333333333,0.706549364860032,0.583333333333333,8.84000000000003,7,333,1,5,0.583333333333333,0.0029940119760479,0.875,0.790169660678643,0.645833333333333,0.991071428571429,0.820485744456177
"25",NA,NA,8,0.8,1,0.666666666666667,0.810884854079383,0.666666666666667,7.03000000000009,8,288,0,4,0.666666666666667,0,1,0.833333333333333,0.666666666666667,0.993103448275862,0.886153846153846
