"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"60",1.25,4.25,3,0,0,0,-0.019191772,0,1.11,0,177,3,4,0,0.016666667,0,0.4916666665,0.5,0.980609418282548,0
"61",1.75,4.75,5,0,0,0,-0.026076705,0,1.25,0,167,5,4,0,0.029069767,0,0.4854651165,0.5,0.973760932944606,0
"62",0.5,3.5,3,0.285714286,0.333333333,0.25,0.27338837,0.25,1.24,1,158,2,3,0.25,0.0125,0.333333333,0.61875,0.5416666665,0.984423676012461,0.442887176236744
"63",2,2,4,0,0,0,-0.023255814,0,1.07,0,168,4,4,0,0.023255814,0,0.488372093,0.5,0.976744186046512,0
"64",1,5,6,0.2,0.166666667,0.25,0.178612493,0.25,1.08,1,148,5,3,0.25,0.032679739,0.166666667,0.6086601305,0.4583333335,0.973684210526316,0.331838565022422
"65",0.75,6.75,2,0,0,0,-0.016540792,0,1.27,0,168,2,4,0,0.011764706,0,0.494117647,0.5,0.982456140350877,0
"66",0.5,8.5,6,0.4,0.333333333,0.5,0.387550219,0.5,1.1,2,135,4,2,0.5,0.028776978,0.333333333,0.735611511,0.4166666665,0.978260869565217,0.56782334384858
"67",1.25,4.25,5,0.222222222,0.2,0.25,0.202409546,0.25,1.45,1,160,4,3,0.25,0.024390244,0.2,0.612804878,0.475,0.978593272171254,0.362195811815754
"68",0.75,3.75,3,0,0,0,-0.020931223,0,1.14,0,162,3,4,0,0.018181818,0,0.490909091,0.5,0.978851963746224,0
"69",1.75,1.75,4,0,0,0,-0.024691358,0,1.08,0,158,4,4,0,0.024691358,0,0.487654321,0.5,0.975308641975309,0
"70",1.25,1.25,4,0,0,0,-0.021978022,0,1.11,0,178,4,4,0,0.021978022,0,0.489010989,0.5,0.978021978021978,0
"71",1.5,4.5,5,0,0,0,-0.025628391,0,1.27,0,170,5,4,0,0.028571429,0,0.4857142855,0.5,0.974212034383954,0
"72",0.75,6.75,2,0,0,0,-0.015890291,0,1.19,0,175,2,4,0,0.011299435,0,0.4943502825,0.5,0.98314606741573,0
"73",1.25,1.25,4,0.25,0.25,0.25,0.232142857,0.25,1.28,1,165,3,3,0.25,0.017857143,0.25,0.6160714285,0.5,0.982142857142857,0.398550724637681
"74",1.25,1.25,4,0,0,0,-0.022988506,0,1.2,0,170,4,4,0,0.022988506,0,0.488505747,0.5,0.977011494252874,0
"75",1,4,3,0,0,0,-0.019406808,0,1.18,0,175,3,4,0,0.016853933,0,0.4915730335,0.5,0.980392156862745,0
"76",0.75,3.75,3,0.285714286,0.333333333,0.25,0.270017477,0.25,1.12,1,129,2,3,0.25,0.015267176,0.333333333,0.617366412,0.5416666665,0.980988593155893,0.44253859382471
"77",1.5,1.5,4,0,0,0,-0.023529412,0,1.25,0,166,4,4,0,0.023529412,0,0.488235294,0.5,0.976470588235294,0
"78",1.25,4.25,3,0,0,0,-0.019738551,0,1.28,0,172,3,4,0,0.017142857,0,0.4914285715,0.5,0.98005698005698,0
"79",0.75,6.75,2,0,0,0,-0.016540792,0,1.23,0,168,2,4,0,0.011764706,0,0.494117647,0.5,0.982456140350877,0
"80",1.5,1.5,4,0,0,0,-0.023952096,0,1.29,0,163,4,4,0,0.023952096,0,0.488023952,0.5,0.976047904191617,0
"81",1.5,1.5,4,0,0,0,-0.023255814,0,1.17,0,168,4,4,0,0.023255814,0,0.488372093,0.5,0.976744186046512,0
"82",1,1,4,0.25,0.25,0.25,0.23255814,0.25,1.24,1,169,3,3,0.25,0.01744186,0.25,0.61627907,0.5,0.982558139534884,0.398584905660377
"83",1.25,4.25,5,0,0,0,-0.025776107,0,1.12,0,169,5,4,0,0.028735632,0,0.485632184,0.5,0.974063400576369,0
"84",0.5,6.5,2,0,0,0,-0.020060271,0,1.12,0,138,2,4,0,0.014285714,0,0.492857143,0.5,0.978723404255319,0
"85",1.25,3.25,3,0,0,0,-0.023808399,0,1.2,0,142,3,4,0,0.020689655,0,0.4896551725,0.5,0.97594501718213,0
"86",1.25,3.25,5,0,0,0,-0.026229649,0,1.29,0,166,5,4,0,0.029239766,0,0.485380117,0.5,0.973607038123167,0
"87",1,3,3,0,0,0,-0.020805509,0,1.17,0,163,3,4,0,0.018072289,0,0.4909638555,0.5,0.978978978978979,0
"88",1.5,3.5,3,0,0,0,-0.021449648,0,1.14,0,158,3,4,0,0.01863354,0,0.49068323,0.5,0.978328173374613,0
"89",1.5,4.5,3,0,0,0,-0.023017414,0,1.15,0,147,3,4,0,0.02,0,0.49,0.5,0.976744186046512,0
"90",1.5,7.5,6,0,0,0,-0.027522791,0,1.08,0,173,6,4,0,0.033519553,0,0.4832402235,0.5,0.971910112359551,0
"91",1.25,7.25,6,0.2,0.166666667,0.25,0.181708922,0.25,1.19,1,169,5,3,0.25,0.028735632,0.166666667,0.610632184,0.4583333335,0.976878612716763,0.332023575638507
"92",1.25,4.25,5,0,0,0,-0.028759865,0,1.15,0,151,5,4,0,0.032051282,0,0.483974359,0.5,0.971061093247588,0
"93",1.5,1.5,4,0,0,0,-0.023391813,0,1.16,0,167,4,4,0,0.023391813,0,0.4883040935,0.5,0.976608187134503,0
"94",1.5,3.5,5,0,0,0,-0.026076705,0,1.23,0,167,5,4,0,0.029069767,0,0.4854651165,0.5,0.973760932944606,0
"95",1.75,3.75,5,0,0,0,-0.02991412,0,1.13,0,145,5,4,0,0.033333333,0,0.4833333335,0.5,0.969899665551839,0
"96",0.25,9.25,1,0,0,0,-0.012862335,0,1.11,0,153,1,4,0,0.006493506,0,0.496753247,0.5,0.983922829581994,0
"97",1.75,1.75,4,0,0,0,-0.023668639,0,1.14,0,165,4,4,0,0.023668639,0,0.4881656805,0.5,0.976331360946746,0
"98",1.25,1.25,4,0,0,0,-0.022857143,0,1.07,0,171,4,4,0,0.022857143,0,0.4885714285,0.5,0.977142857142857,0
"99",1.25,3.25,3,0,0,0,-0.019966086,0,1.08,0,170,3,4,0,0.01734104,0,0.49132948,0.5,0.979827089337176,0
"100",1.25,4.25,3,0,0,0,-0.019966086,0,1.09,0,170,3,4,0,0.01734104,0,0.49132948,0.5,0.979827089337176,0
