"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1.5,1.5,0,0.340000000000003
1,1,0,0.390000000000001
2,2,0,0.209999999999994
1.5,1.5,0,0.299999999999997
1.25,1.25,0,0.310000000000002
1.5,1.5,0,0.239999999999995
1.5,1.5,0,0.36999999999999
1.25,1.25,0,0.310000000000002
1,1,0,0.230000000000004
1.5,1.5,0,0.319999999999993
1,1,0,0.480000000000004
1,1,0,0.439999999999998
1.5,1.5,0,0.299999999999997
1.25,1.25,0,0.450000000000003
2,2,0,0.269999999999996
1,1,0,0.870000000000005
1,1,0,0.700000000000003
1.25,1.25,0,0.460000000000008
1,1,0,0.539999999999992
1.5,1.5,0,0.560000000000002
1,1,0,0.469999999999999
1.25,1.25,0,0.570000000000007
1.25,1.25,0.25,0.959999999999994
1.5,1.5,0,0.659999999999997
1,1,0,0.450000000000003
1.25,1.25,0,0.5
1,1,0.25,0.5
1.75,1.75,0,0.340000000000003
1.25,1.25,0,0.420000000000002
1.5,1.5,0,0.609999999999999
1.75,1.75,0,0.519999999999996
1.5,1.5,0,0.550000000000011
1.25,1.25,0,0.5
1.25,1.25,0,0.440000000000012
1.5,1.5,0,0.299999999999997
2,2,0,0.430000000000007
1.25,1.25,0,0.400000000000006
1.25,1.25,0,0.530000000000001
1.25,1.25,0,0.359999999999999
1.25,1.25,0.25,0.5
1.5,1.5,0,0.469999999999999
1.5,1.5,0,0.339999999999989
1.25,1.25,0,0.429999999999993
1.25,1.25,0,0.530000000000001
1.25,1.25,0,0.360000000000014
0.75,0.75,0.25,0.400000000000006
1,1,0,0.260000000000005
1.5,1.5,0,0.469999999999999
1.25,1.25,0,0.299999999999997
1,1,0.25,0.329999999999998
1,1,0,0.370000000000005
1.5,1.5,0,0.379999999999995
1,1,0,0.489999999999995
1,1,0,0.560000000000002
1.25,1.25,0,0.400000000000006
1,1,0,0.700000000000017
1.5,1.5,0,0.5
1.25,1.25,0,0.400000000000006
1,1,0,0.319999999999993
1,1,0,0.469999999999999
1.25,1.25,0,0.409999999999997
1.75,1.75,0,0.349999999999994
1.25,1.25,0,0.419999999999987
1.75,1.75,0,0.469999999999999
1.25,1.25,0,0.719999999999999
2.25,2.25,0,0.27000000000001
1.5,1.5,0,0.420000000000016
1.5,1.5,0,0.390000000000015
1,1,0,0.420000000000016
1,1,0.25,0.650000000000006
1.5,1.5,0,0.659999999999997
1,1,0,0.519999999999982
1,1,0,0.409999999999997
1.5,1.5,0.25,0.490000000000009
1.25,1.25,0.25,0.639999999999986
1.5,1.5,0,0.219999999999999
1.25,1.25,0,0.400000000000006
1,1,0,0.439999999999998
1.25,1.25,0,0.439999999999998
1.5,1.5,0,0.379999999999995
1.25,1.25,0,0.429999999999978
2.5,2.5,0,0.489999999999981
1.25,1.25,0,0.47999999999999
1.75,1.75,0,0.280000000000001
1.75,1.75,0,0.370000000000005
1.25,1.25,0,0.539999999999992
1.25,1.25,0,0.5
0.75,0.75,0.25,0.389999999999986
1.25,1.25,0,0.340000000000003
1,1,0.25,0.469999999999999
1.5,1.5,0,0.45999999999998
1.25,1.25,0,0.340000000000003
1.25,1.25,0,0.439999999999998
1,1,0,0.449999999999989
1,1,0,0.370000000000005
1,1,0,0.370000000000005
1.25,1.25,0,0.460000000000008
1.5,1.5,0,0.599999999999994
1.5,1.5,0.25,0.510000000000019
1,1,0,0.530000000000001
