"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
2,2,0,0.22
1,1,0,0.24
1.5,1.5,0,0.19
1,1,0,0.16
2,2,0,0.46
1.5,1.5,0,0.17
1,1,0,0.13
1.5,1.5,0,0.19
2.5,2.5,0,0.26
1.5,1.5,0,0.12
1.5,1.5,0,0.2
1,1,0,0.23
1.5,1.5,0,0.24
1.5,1.5,0,0.300000000000001
1.5,1.5,0,0.24
1,1,0,0.19
1.5,1.5,0,0.300000000000001
1.5,1.5,0,0.199999999999999
2,2,0,0.460000000000001
1.5,1.5,0,0.290000000000001
1.5,1.5,0,0.359999999999999
1,1,0,0.300000000000001
2.5,2.5,0,0.25
1,1,0,0.43
1.5,1.5,0,0.450000000000001
2,2,0,0.59
1,1,0,0.200000000000001
1.5,1.5,0,0.25
2.5,2.5,0,0.68
1,1,0,0.289999999999999
2.5,2.5,0,0.460000000000001
1.5,1.5,0,0.130000000000003
2,2,0,0.140000000000001
1.5,1.5,0,0.23
1,1,0,0.23
1,1,0,0.199999999999999
1.5,1.5,0,0.32
2.5,2.5,0,0.129999999999999
1,1,0,0.120000000000001
1.5,1.5,0,0.23
1.5,1.5,0,0.150000000000002
2,2,0,0.23
1.5,1.5,0,0.169999999999998
1.5,1.5,0,0.170000000000002
1.5,1.5,0,0.18
1.5,1.5,0,0.34
1.5,1.5,0,0.18
1,1,0,0.0899999999999999
1.5,1.5,0,0.289999999999999
1.5,1.5,0,0.23
1,1,0,0.190000000000001
1.5,1.5,0,0.359999999999999
1,1,0,0.239999999999998
1,1,0,0.149999999999999
1.5,1.5,0,0.219999999999999
1.5,1.5,0,0.16
1,1,0,0.189999999999998
1,1,0,0.27
1,1,0,0.260000000000002
1.5,1.5,0,0.25
1.5,1.5,0,0.289999999999999
1.5,1.5,0,0.280000000000001
1,1,0,0.27
2,2,0,0.18
1,1,0,0.190000000000001
1,1,0,0.34
1.5,1.5,0,0.420000000000002
1.5,1.5,0,0.16
1,1,0,0.18
1,1,0,0.210000000000001
2,2,0,0.210000000000001
1,1,0,0.27
2.5,2.5,0,0.5
1.5,1.5,0,0.289999999999999
2,2,0,0.289999999999999
2,2,0,0.329999999999998
3.5,3.5,0,0.34
1.5,1.5,0,0.300000000000001
2,2,0,0.25
1.5,1.5,0,0.140000000000001
1.5,1.5,0,0.369999999999997
1,1,0,0.189999999999998
1.5,1.5,0,0.170000000000002
1.5,1.5,0,0.190000000000005
1,1,0,0.240000000000002
1,1,0.5,0.32
1,1,0,0.329999999999998
1.5,1.5,0,0.149999999999999
1,1,0,0.219999999999999
1.5,1.5,0,0.25
2.5,2.5,0,0.409999999999997
1.5,1.5,0,0.359999999999999
1,1,0,0.159999999999997
2.5,2.5,0,0.359999999999999
2,2,0,0.140000000000001
2,2,0,0.259999999999998
2,2,0,0.25
2,2,0,0.310000000000002
1.5,1.5,0,0.149999999999999
1.5,1.5,0,0.140000000000001
