"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1,1,0,0.25
1.33333333333333,1.33333333333333,0,0.359999999999999
1,1,0,0.25
1.66666666666667,1.66666666666667,0,0.399999999999999
1.33333333333333,1.33333333333333,0,0.289999999999999
1.66666666666667,1.66666666666667,0,0.359999999999999
1.33333333333333,1.33333333333333,0,0.280000000000001
1.33333333333333,1.33333333333333,0,0.25
1,1,0,0.520000000000003
1.33333333333333,1.33333333333333,0,0.109999999999999
1.33333333333333,1.33333333333333,0,0.359999999999999
1.33333333333333,1.33333333333333,0,0.379999999999995
1.33333333333333,1.33333333333333,0,0.509999999999998
1.33333333333333,1.33333333333333,0,0.280000000000001
1,1,0,0.390000000000001
2,2,0,0.210000000000001
1.66666666666667,1.66666666666667,0,0.25
1.66666666666667,1.66666666666667,0,0.310000000000002
2.33333333333333,2.33333333333333,0,0.329999999999998
1.66666666666667,1.66666666666667,0,0.189999999999998
1.66666666666667,1.66666666666667,0,0.5
2,2,0,0.18
1.33333333333333,1.33333333333333,0,0.259999999999998
1.66666666666667,1.66666666666667,0,0.229999999999997
1,1,0,0.259999999999998
1,1,0,0.469999999999999
1,1,0,0.419999999999995
1.66666666666667,1.66666666666667,0,0.310000000000002
2,2,0,0.469999999999999
1.33333333333333,1.33333333333333,0,0.25
1.66666666666667,1.66666666666667,0,0.25
1.33333333333333,1.33333333333333,0,0.310000000000002
2,2,0,0.299999999999997
1.66666666666667,1.66666666666667,0,0.170000000000002
1.66666666666667,1.66666666666667,0,0.270000000000003
1.33333333333333,1.33333333333333,0,0.329999999999998
2,2,0,0.259999999999998
1,1,0,0.310000000000002
2.66666666666667,2.66666666666667,0,0.289999999999999
1.33333333333333,1.33333333333333,0,0.310000000000002
1.33333333333333,1.33333333333333,0,0.329999999999998
2,2,0,0.190000000000005
1.33333333333333,1.33333333333333,0,0.289999999999999
1.66666666666667,1.66666666666667,0,0.300000000000004
1.66666666666667,1.66666666666667,0,0.160000000000004
1.66666666666667,1.66666666666667,0,0.280000000000001
1.33333333333333,1.33333333333333,0,0.330000000000005
2.33333333333333,2.33333333333333,0,0.269999999999996
1.33333333333333,1.33333333333333,0,0.240000000000002
2,2,0,0.130000000000003
1.33333333333333,1.33333333333333,0,0.269999999999996
1.66666666666667,1.66666666666667,0,0.18
1.33333333333333,1.33333333333333,0,0.259999999999998
1.66666666666667,1.66666666666667,0,0.25
2,2,0,0.389999999999993
1.33333333333333,1.33333333333333,0,0.280000000000001
1.33333333333333,1.33333333333333,0,0.370000000000005
1,1,0,0.310000000000002
1,1,0,0.330000000000013
1.66666666666667,1.66666666666667,0,0.330000000000013
1,1,0,0.219999999999999
1.33333333333333,1.33333333333333,0,0.269999999999996
1.66666666666667,1.66666666666667,0,0.25
1.66666666666667,1.66666666666667,0,0.309999999999988
1,1,0,0.22999999999999
1.33333333333333,1.33333333333333,0,0.300000000000011
1.66666666666667,1.66666666666667,0,0.340000000000003
1,1,0,0.219999999999999
1,1,0,0.38000000000001
1,1,0,0.530000000000001
2,2,0,0.490000000000009
1.33333333333333,1.33333333333333,0,0.200000000000003
1.33333333333333,1.33333333333333,0,0.439999999999998
1,1,0,0.240000000000009
1.33333333333333,1.33333333333333,0,0.409999999999997
1.33333333333333,1.33333333333333,0,0.219999999999999
1.66666666666667,1.66666666666667,0,0.140000000000001
1.33333333333333,1.33333333333333,0,0.140000000000001
2.33333333333333,2.33333333333333,0,0.429999999999993
1.66666666666667,1.66666666666667,0,0.310000000000002
2,2,0,0.140000000000001
0.666666666666667,0.666666666666667,0.666666666666667,0.279999999999987
1.66666666666667,1.66666666666667,0,0.350000000000009
1,1,0,0.320000000000007
0.666666666666667,0.666666666666667,0.333333333333333,0.410000000000011
1,1,0,0.289999999999992
1,1,0,0.219999999999999
1.33333333333333,1.33333333333333,0,0.310000000000002
1.66666666666667,1.66666666666667,0,0.25
1.33333333333333,1.33333333333333,0,0.209999999999994
1.66666666666667,1.66666666666667,0,0.22999999999999
1.66666666666667,1.66666666666667,0.333333333333333,0.38000000000001
1.33333333333333,1.33333333333333,0,0.349999999999994
1.33333333333333,1.33333333333333,0,0.189999999999998
1.33333333333333,1.33333333333333,0,0.189999999999998
1,1,0,0.269999999999996
0.666666666666667,0.666666666666667,0.333333333333333,0.299999999999997
2.33333333333333,2.33333333333333,0,0.150000000000006
2,2,0,0.299999999999997
1.66666666666667,1.66666666666667,0,0.210000000000008
