"outer_sum_original","outer_sum_radiusPenalty","det_rate","time_vector"
1.6,1.6,0,1.25999999999999
1.8,1.8,0,1.51999999999998
2,2,0,1.44
1.6,1.6,0,1.76999999999998
1.4,1.4,0.2,1.44
1.6,1.6,0,2.03000000000003
2,2,0,1.26999999999998
2,2,0,2.25999999999999
1.6,1.6,0,1.19
1.4,1.4,0.2,1.78000000000003
1.8,1.8,0,1.36000000000001
1.8,1.8,0,1.40999999999997
1.8,1.8,0,2.11000000000001
1.6,1.6,0,0.889999999999986
1.4,1.4,0,1.44999999999999
1.8,1.8,0,1.78000000000003
1.4,1.4,0.2,1.62
1.6,1.6,0,1.80000000000001
2,2,0,1.31
1.4,1.4,0,2.34000000000003
1.6,1.6,0,1.31
2.2,2.2,0,1.34000000000003
1.6,1.6,0,1.39999999999998
1.8,1.8,0,1.17000000000002
1.8,1.8,0,1.34999999999997
1.8,1.8,0,1.57999999999998
1.8,1.8,0,1.46999999999997
1.6,1.6,0.2,0.589999999999975
2,2,0,1.75
1.8,1.8,0,2.13999999999999
2,2,0,1.76000000000005
1.6,1.6,0,1.73999999999995
1.2,1.2,0,1.90000000000003
1.6,1.6,0,1.02999999999997
1.6,1.6,0,1.38999999999999
1.6,1.6,0,1.48000000000002
1.4,1.4,0,2.11000000000001
1.8,1.8,0,2.68999999999994
2,2,0,1.88999999999999
2.2,2.2,0,2.04000000000008
1.4,1.4,0.2,2.32000000000005
2,2,0,1.42000000000007
1,1,0.4,0.830000000000041
2,2,0,2.4899999999999
2.2,2.2,0,1.51999999999998
2,2,0,1.91999999999996
1.8,1.8,0,1.39999999999998
1.8,1.8,0,1.46999999999991
1.4,1.4,0,1.94000000000005
2,2,0,1.38
1.6,1.6,0,1.76999999999998
1.6,1.6,0,1.13
1.8,1.8,0.2,1.06000000000006
1.8,1.8,0,1.44999999999993
1.4,1.4,0.2,1.38999999999999
2,2,0,1.25
1.6,1.6,0,1.75
1.8,1.8,0,1.36000000000001
1.4,1.4,0,1.30999999999995
1.8,1.8,0,1.27999999999997
1.8,1.8,0,1.42000000000007
2.2,2.2,0,1
1.6,1.6,0,1.23000000000002
1.8,1.8,0,1.13
1.8,1.8,0,1.37
1.8,1.8,0,1.05999999999995
1.4,1.4,0,3.32999999999993
1.6,1.6,0.2,1.79999999999995
1.8,1.8,0,1.5
1.4,1.4,0,1.3900000000001
1.2,1.2,0,1.37
2,2,0,1.88
1.4,1.4,0.2,1.43999999999994
1.4,1.4,0.2,1.51999999999998
1.6,1.6,0,1.27999999999997
1.8,1.8,0,1.90999999999997
1.6,1.6,0,0.940000000000055
1.6,1.6,0,1.42000000000007
1.4,1.4,0.2,2.36000000000001
1.4,1.4,0.2,1.34000000000003
1.4,1.4,0.2,2.59000000000003
1.6,1.6,0,0.769999999999982
1.6,1.6,0,2.21999999999991
1.6,1.6,0,1.95999999999992
1.8,1.8,0,2.37
1.8,1.8,0,1.72000000000003
2,2,0,2
1.4,1.4,0,2.01999999999998
1.8,1.8,0,1.33000000000004
1.8,1.8,0,1.58000000000004
1.6,1.6,0,1.5
1.8,1.8,0,1.94000000000005
1.4,1.4,0,1.64999999999998
2,2,0,1.23000000000002
1.8,1.8,0,1.38999999999999
1.6,1.6,0,0.970000000000027
1.8,1.8,0,1.34000000000003
1.6,1.6,0,1.14999999999998
2,2,0,1.63
1.6,1.6,0,1.96999999999991
