"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0,2,3,0.8,0.666666666666667,1,0.795822425754221,1,0.0999999999999091,2,19,1,0,1,0.05,0.666666666666667,0.975,0.333333333333333,0.974358974358974,0.878612716763006
"2",0,2,1,0.666666666666667,1,0.5,0.690849279707757,0.5,0.0899999999996908,1,21,0,1,0.5,0,1,0.75,0.75,0.976744186046512,0.79245283018868
"3",1,2,3,0.4,0.333333333333333,0.5,0.326732019606536,0.5,0.080000000000382,1,16,2,1,0.5,0.111111111111111,0.333333333333333,0.694444444444444,0.416666666666667,0.914285714285714,0.556521739130435
"4",0.5,2.5,1,0,0,0,-0.0690065559342354,0,0.0999999999999091,0,19,1,2,0,0.05,0,0.475,0.5,0.926829268292683,0
"5",0,2,1,0.666666666666667,1,0.5,0.690065559342354,0.5,0.069999999999709,1,20,0,1,0.5,0,1,0.75,0.75,0.975609756097561,0.792079207920792
"6",0,2,1,0.666666666666667,1,0.5,0.690065559342354,0.5,0.0300000000002001,1,20,0,1,0.5,0,1,0.75,0.75,0.975609756097561,0.792079207920792
"7",0,2,1,0.666666666666667,1,0.5,0.688247201611685,0.5,0.0599999999999454,1,18,0,1,0.5,0,1,0.75,0.75,0.972972972972973,0.791208791208792
"8",0,2,1,0.666666666666667,1,0.5,0.690065559342354,0.5,0.080000000000382,1,20,0,1,0.5,0,1,0.75,0.75,0.975609756097561,0.792079207920792
"9",0,2,1,0.666666666666667,1,0.5,0.693375245281536,0.5,0.150000000000091,1,25,0,1,0.5,0,1,0.75,0.75,0.980392156862745,0.793650793650794
"10",1,1,2,0.5,0.5,0.5,0.452380952380952,0.5,0.139999999999873,1,20,1,1,0.5,0.0476190476190476,0.5,0.726190476190476,0.5,0.952380952380952,0.655737704918033
"11",0.5,2.5,3,0.4,0.333333333333333,0.5,0.341881729378914,0.5,0.140000000000327,1,20,2,1,0.5,0.0909090909090909,0.333333333333333,0.704545454545455,0.416666666666667,0.930232558139535,0.559440559440559
"12",0.5,2.5,3,0.4,0.333333333333333,0.5,0.335083126633356,0.5,0.190000000000055,1,18,2,1,0.5,0.1,0.333333333333333,0.7,0.416666666666667,0.923076923076923,0.558139534883721
"13",0,1,1,0.666666666666667,1,0.5,0.690065559342354,0.5,0.110000000000127,1,20,0,1,0.5,0,1,0.75,0.75,0.975609756097561,0.792079207920792
"14",0,1,1,0.666666666666667,1,0.5,0.688247201611685,0.5,0.0799999999999272,1,18,0,1,0.5,0,1,0.75,0.75,0.972972972972973,0.791208791208792
"15",0,2,1,0.666666666666667,1,0.5,0.689202437604511,0.5,0.0799999999999272,1,19,0,1,0.5,0,1,0.75,0.75,0.974358974358974,0.791666666666667
"16",0,1,1,0.666666666666667,1,0.5,0.691564074808125,0.5,0.0999999999999091,1,22,0,1,0.5,0,1,0.75,0.75,0.977777777777778,0.792792792792793
"17",0,2,3,0.8,0.666666666666667,1,0.8,1,0.110000000000127,2,24,1,0,1,0.04,0.666666666666667,0.98,0.333333333333333,0.979591836734694,0.880733944954128
"18",1,1,2,0.5,0.5,0.5,0.45,0.5,0.080000000000382,1,19,1,1,0.5,0.05,0.5,0.725,0.5,0.95,0.655172413793103
"19",0,2,1,0.666666666666667,1,0.5,0.692820323027551,0.5,0.0899999999996908,1,24,0,1,0.5,0,1,0.75,0.75,0.979591836734694,0.793388429752066
"20",0,0,2,1,1,1,1,1,0.139999999999873,2,24,0,0,1,0,1,1,0.5,1,1
"21",0.5,0.5,2,0.5,0.5,0.5,0.45,0.5,0.0799999999999272,1,19,1,1,0.5,0.05,0.5,0.725,0.5,0.95,0.655172413793103
"22",0,2,1,0.666666666666667,1,0.5,0.689202437604511,0.5,0.0599999999999454,1,19,0,1,0.5,0,1,0.75,0.75,0.974358974358974,0.791666666666667
"23",0,2,1,0.666666666666667,1,0.5,0.691564074808125,0.5,0.0799999999999272,1,22,0,1,0.5,0,1,0.75,0.75,0.977777777777778,0.792792792792793
"24",0.5,2.5,3,0.4,0.333333333333333,0.5,0.35,0.5,0.110000000000127,1,23,2,1,0.5,0.08,0.333333333333333,0.71,0.416666666666667,0.938775510204082,0.560975609756098
"25",0.5,0.5,2,0.5,0.5,0.5,0.456521739130435,0.5,0.0999999999999091,1,22,1,1,0.5,0.0434782608695652,0.5,0.728260869565217,0.5,0.956521739130435,0.656716417910448
"26",1.5,3.5,3,0.4,0.333333333333333,0.5,0.331133089266261,0.5,0.0599999999999454,1,17,2,1,0.5,0.105263157894737,0.333333333333333,0.697368421052632,0.416666666666667,0.918918918918919,0.557377049180328
"27",0,2,1,0.666666666666667,1,0.5,0.688247201611685,0.5,0.080000000000382,1,18,0,1,0.5,0,1,0.75,0.75,0.972972972972973,0.791208791208792
"28",0,2,1,0.666666666666667,1,0.5,0.688247201611685,0.5,0.0799999999999272,1,18,0,1,0.5,0,1,0.75,0.75,0.972972972972973,0.791208791208792
"29",0,2,1,0.666666666666667,1,0.5,0.690065559342354,0.5,0.109999999999673,1,20,0,1,0.5,0,1,0.75,0.75,0.975609756097561,0.792079207920792
"30",0,2,1,0.666666666666667,1,0.5,0.690849279707757,0.5,0.0900000000001455,1,21,0,1,0.5,0,1,0.75,0.75,0.976744186046512,0.79245283018868
"31",1,3,3,0,0,0,-0.140028008402801,0,0.0799999999999272,0,15,3,2,0,0.166666666666667,0,0.416666666666667,0.5,0.857142857142857,0
"32",0,2,1,0.666666666666667,1,0.5,0.690849279707757,0.5,0.0999999999999091,1,21,0,1,0.5,0,1,0.75,0.75,0.976744186046512,0.79245283018868
"33",0,2,3,0.8,0.666666666666667,1,0.797724035217466,1,0.139999999999873,2,21,1,0,1,0.0454545454545455,0.666666666666667,0.977272727272727,0.333333333333333,0.976744186046512,0.879581151832461
"34",0.5,2.5,3,0.4,0.333333333333333,0.5,0.347524023428458,0.5,0.0999999999999091,1,22,2,1,0.5,0.0833333333333333,0.333333333333333,0.708333333333333,0.416666666666667,0.936170212765957,0.560509554140127
"35",1,1,2,0.5,0.5,0.5,0.46,0.5,0.159999999999854,1,24,1,1,0.5,0.04,0.5,0.73,0.5,0.96,0.657534246575342
"36",1,1,2,0.5,0.5,0.5,0.444444444444444,0.5,0.0599999999999454,1,17,1,1,0.5,0.0555555555555556,0.5,0.722222222222222,0.5,0.944444444444444,0.653846153846154
"37",0,2,1,0.666666666666667,1,0.5,0.693375245281536,0.5,0.160000000000309,1,25,0,1,0.5,0,1,0.75,0.75,0.980392156862745,0.793650793650794
"38",1.5,1.5,2,0.5,0.5,0.5,0.45,0.5,0.139999999999873,1,19,1,1,0.5,0.05,0.5,0.725,0.5,0.95,0.655172413793103
"39",0,2,1,0.666666666666667,1,0.5,0.690849279707757,0.5,0.0799999999999272,1,21,0,1,0.5,0,1,0.75,0.75,0.976744186046512,0.79245283018868
"40",1,2,3,0.4,0.333333333333333,0.5,0.326732019606536,0.5,0.109999999999673,1,16,2,1,0.5,0.111111111111111,0.333333333333333,0.694444444444444,0.416666666666667,0.914285714285714,0.556521739130435
"41",0,1,1,0.666666666666667,1,0.5,0.692218655243173,0.5,0.0900000000001455,1,23,0,1,0.5,0,1,0.75,0.75,0.978723404255319,0.793103448275862
"42",0.5,2.5,3,0.4,0.333333333333333,0.5,0.326732019606536,0.5,0.110000000000127,1,16,2,1,0.5,0.111111111111111,0.333333333333333,0.694444444444444,0.416666666666667,0.914285714285714,0.556521739130435
"43",0,2,1,0.666666666666667,1,0.5,0.692218655243173,0.5,0.0900000000001455,1,23,0,1,0.5,0,1,0.75,0.75,0.978723404255319,0.793103448275862
"44",1,2,3,0.4,0.333333333333333,0.5,0.35,0.5,0.0999999999999091,1,23,2,1,0.5,0.08,0.333333333333333,0.71,0.416666666666667,0.938775510204082,0.560975609756098
"45",1.5,1.5,2,0.5,0.5,0.5,0.45,0.5,0.080000000000382,1,19,1,1,0.5,0.05,0.5,0.725,0.5,0.95,0.655172413793103
