"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0,2,1,0.666666666666667,1,0.5,0.684653196881458,0.5,0.0499999999997272,1,15,0,1,0.5,0.0714285714285714,0.5,0.75,0.75,0.967741935483871,0.789473684210527
"2",0,0,2,1,1,1,1,1,0.0999999999999091,2,19,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"3",0,2,1,0.666666666666667,1,0.5,0.683130051063973,0.5,0.0399999999999636,1,14,0,1,0.5,0.0714285714285714,0.5,0.75,0.75,0.96551724137931,0.788732394366197
"4",0.5,0.5,2,0.5,0.5,0.5,0.4375,0.5,0.0599999999999454,1,15,1,1,0.5,0.0714285714285714,0.5,0.71875,0.5,0.9375,0.652173913043478
"5",1.5,1.5,2,0.5,0.5,0.5,0.441176470588235,0.5,0.0599999999999454,1,16,1,1,0.5,0.0714285714285714,0.5,0.720588235294118,0.5,0.941176470588235,0.653061224489796
"6",0.5,2.5,3,0.4,0.333333333333333,0.5,0.302613766334401,0.5,0.0399999999999636,1,12,2,1,0.5,0.0714285714285714,0.5,0.678571428571429,0.416666666666667,0.888888888888889,0.551724137931035
"7",1.5,1.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0599999999999454,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"8",0,0,2,1,1,1,1,1,0.0599999999999454,2,18,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"9",0,2,1,0.666666666666667,1,0.5,0.684653196881458,0.5,0.0599999999999454,1,15,0,1,0.5,0.0714285714285714,0.5,0.75,0.75,0.967741935483871,0.789473684210527
"10",1,1,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0500000000001819,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"11",1.5,1.5,2,0.5,0.5,0.5,0.441176470588235,0.5,0.0599999999999454,1,16,1,1,0.5,0.0714285714285714,0.5,0.720588235294118,0.5,0.941176470588235,0.653061224489796
"12",0,2,3,0.8,0.666666666666667,1,0.786795792469443,1,0.0599999999999454,2,13,1,0,0.5,0.0714285714285714,0.5,0.964285714285714,0.333333333333333,0.962962962962963,0.873949579831933
"13",0,0,2,1,1,1,1,1,0.0700000000001637,2,14,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"14",1,1,2,0.5,0.5,0.5,0.4375,0.5,0.069999999999709,1,15,1,1,0.5,0.0714285714285714,0.5,0.71875,0.5,0.9375,0.652173913043478
"15",1.5,1.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0700000000001637,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"16",1,1,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0499999999997272,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"17",0,0,2,1,1,1,1,1,0.0999999999999091,2,15,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"18",0,0,2,1,1,1,1,1,0.0599999999999454,2,16,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"19",1.5,1.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0599999999999454,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"20",2,2,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0499999999997272,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"21",1,1,2,0.5,0.5,0.5,0.433333333333333,0.5,0.0399999999999636,1,14,1,1,0.5,0.0714285714285714,0.5,0.716666666666667,0.5,0.933333333333333,0.651162790697674
"22",0.5,0.5,2,0.5,0.5,0.5,0.4375,0.5,0.0599999999999454,1,15,1,1,0.5,0.0714285714285714,0.5,0.71875,0.5,0.9375,0.652173913043478
"23",0.5,0.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.069999999999709,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"24",0,0,2,1,1,1,1,1,0.0700000000001637,2,15,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"25",0,0,2,1,1,1,1,1,0.0599999999999454,2,15,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"26",0,0,2,1,1,1,1,1,0.0500000000001819,2,14,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"27",0.5,0.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0499999999997272,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"28",0,0,2,1,1,1,1,1,0.0500000000001819,2,14,0,0,0.5,0.0714285714285714,0.5,1,0.5,1,1
"29",0.5,0.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0599999999999454,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"30",0.5,0.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.080000000000382,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
"31",0.5,0.5,2,0.5,0.5,0.5,0.428571428571429,0.5,0.0499999999997272,1,13,1,1,0.5,0.0714285714285714,0.5,0.714285714285714,0.5,0.928571428571429,0.65
