"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,16,0.125,0.125,0.125,0.0902605459057072,0.125,9.75999999999999,2,389,14,14,0.125,0.0347394540942928,0.125,0.545130272952854,0.5,0.965260545905707,0.221337126600285
"2",NA,NA,11,0.0740740740740741,0.0909090909090909,0.0625,0.0361825192084723,0.0625,6.31999999999994,1,300,10,15,0.0625,0.032258064516129,0.0909090909090909,0.515120967741935,0.514204545454545,0.96,0.137535816618911
"3",NA,NA,17,0.121212121212121,0.117647058823529,0.125,0.0760526052351701,0.125,7.03999999999996,2,306,15,14,0.125,0.0467289719626168,0.117647058823529,0.539135514018692,0.496323529411765,0.954758190327613,0.215114235500878
"4",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0266878347733509,0.0625,7.82999999999993,1,334,13,15,0.0625,0.037463976945245,0.0714285714285714,0.512518011527378,0.504464285714286,0.959770114942529,0.124673385591639
"5",NA,NA,13,0,0,0,-0.0478354348039431,0,4.62000000000035,0,287,13,16,0,0.0433333333333333,0,0.478333333333333,0.5,0.951907131011609,0
"6",NA,NA,10,0.0769230769230769,0.1,0.0625,0.0356958556399147,0.0625,4.72000000000025,1,256,9,15,0.0625,0.0339622641509434,0.1,0.514268867924528,0.51875,0.955223880597015,0.14238042269188
"7",NA,NA,11,0.148148148148148,0.181818181818182,0.125,0.120768249515707,0.125,9.09000000000015,2,363,9,14,0.125,0.0241935483870968,0.181818181818182,0.550403225806452,0.528409090909091,0.969292389853138,0.257013895034959
"8",NA,NA,14,0.133333333333333,0.142857142857143,0.125,0.0904238892033724,0.125,5.79999999999973,2,287,12,14,0.125,0.040133779264214,0.142857142857143,0.542433110367893,0.508928571428571,0.956666666666667,0.234046890927624
"9",NA,NA,10,0.153846153846154,0.2,0.125,0.121964541926818,0.125,5.81999999999971,2,282,8,14,0.125,0.0275862068965517,0.2,0.548706896551724,0.5375,0.962457337883959,0.265286923800565
"10",NA,NA,17,0.242424242424242,0.235294117647059,0.25,0.191239992523861,0.25,3.2199999999998,4,231,13,12,0.25,0.0532786885245902,0.235294117647059,0.598360655737705,0.492647058823529,0.948665297741273,0.386166544770661
"11",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0305442449664005,0.0625,9.11999999999989,1,371,13,15,0.0625,0.0338541666666667,0.0714285714285714,0.514322916666667,0.504464285714286,0.963636363636364,0.124705882352941
"12",NA,NA,15,0.129032258064516,0.133333333333333,0.125,0.0916768090866219,0.125,8.2199999999998,2,347,13,14,0.125,0.0361111111111111,0.133333333333333,0.544444444444444,0.504166666666667,0.9625520110957,0.22755963603574
"13",NA,NA,16,0,0,0,-0.0444444444444444,0,7.15999999999985,0,344,16,16,0,0.0444444444444444,0,0.477777777777778,0.5,0.955555555555556,0
"14",NA,NA,16,0.125,0.125,0.125,0.071360153256705,0.125,3.31999999999971,2,247,14,14,0.125,0.053639846743295,0.125,0.535680076628352,0.5,0.946360153256705,0.220831470719714
"15",NA,NA,11,0,0,0,-0.0437131771451389,0,6.01999999999998,0,290,11,16,0,0.0365448504983389,0,0.481727574750831,0.5,0.955518945634267,0
