"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.8,6.8,3,0,0,0,-0.021881611068708,0,0.689999999999998,0,173,3,5,0,0.0170454545454545,0,0.491477272727273,0.5,0.977401129943503,0
"2",1.2,7.2,3,0,0,0,-0.0211641594109905,0,1.19999999999999,0,179,3,5,0,0.0164835164835165,0,0.491758241758242,0.5,0.978142076502732,0
"3",1,7,3,0,0,0,-0.0209353509656777,0,0.600000000000023,0,181,3,5,0,0.016304347826087,0,0.491847826086957,0.5,0.978378378378378,0
"4",0.8,6.8,3,0,0,0,-0.0217586767784735,0,0.860000000000014,0,174,3,5,0,0.0169491525423729,0,0.491525423728814,0.5,0.97752808988764,0
"5",0.6,6.6,3,0.25,0.333333333333333,0.2,0.240340826910803,0.2,1.02999999999997,1,156,2,4,0.2,0.0126582278481013,0.333333333333333,0.593670886075949,0.566666666666667,0.981132075471698,0.398467432950192
"6",1.2,4.2,4,0,0,0,-0.0262296491788211,0,1.08000000000004,0,166,4,5,0,0.0235294117647059,0,0.488235294117647,0.5,0.973607038123167,0
"7",2,2,5,0,0,0,-0.029940119760479,0,0.799999999999955,0,162,5,5,0,0.029940119760479,0,0.48502994011976,0.5,0.970059880239521,0
"8",2,2,5,0,0,0,-0.0285714285714286,0,1.53999999999996,0,170,5,5,0,0.0285714285714286,0,0.485714285714286,0.5,0.971428571428571,0
"9",1,5,3,0,0,0,-0.0230538807116392,0,1.06999999999999,0,164,3,5,0,0.0179640718562874,0,0.491017964071856,0.5,0.976190476190476,0
"10",1.4,1.4,5,0.2,0.2,0.2,0.177142857142857,0.2,1.76999999999998,1,171,4,4,0.2,0.0228571428571429,0.2,0.588571428571429,0.5,0.977142857142857,0.332038834951456
"11",1,7,3,0,0,0,-0.0242066187039351,0,1.59000000000003,0,156,3,5,0,0.0188679245283019,0,0.490566037735849,0.5,0.975,0
"12",1.4,4.4,4,0,0,0,-0.0291345907511354,0,1.03000000000003,0,149,4,5,0,0.0261437908496732,0,0.486928104575163,0.5,0.970684039087948,0
"13",1.4,4.4,4,0,0,0,-0.0270220928367482,0,0.819999999999993,0,161,4,5,0,0.0242424242424242,0,0.487878787878788,0.5,0.972809667673716,0
"14",1.6,1.6,5,0,0,0,-0.0284090909090909,0,0.590000000000032,0,171,5,5,0,0.0284090909090909,0,0.485795454545455,0.5,0.971590909090909,0
"15",1,7,3,0,0,0,-0.0216371161203958,0,0.909999999999968,0,175,3,5,0,0.0168539325842697,0,0.491573033707865,0.5,0.977653631284916,0
"16",1.2,7.2,3,0,0,0,-0.0229174624257053,0,0.560000000000002,0,165,3,5,0,0.0178571428571429,0,0.491071428571429,0.5,0.976331360946746,0
"17",1.4,1.4,5,0.2,0.2,0.2,0.178142076502732,0.2,0.919999999999959,1,179,4,4,0.2,0.0218579234972678,0.2,0.589071038251366,0.5,0.978142076502732,0.332096474953618
"18",1.2,7.2,3,0,0,0,-0.0223875609865976,0,1.17000000000002,0,169,3,5,0,0.0174418604651163,0,0.491279069767442,0.5,0.976878612716763,0
"19",1.2,7.2,3,0,0,0,-0.0220059424067831,0,1.61000000000001,0,172,3,5,0,0.0171428571428571,0,0.491428571428571,0.5,0.977272727272727,0
"20",0.8,6.8,3,0,0,0,-0.021881611068708,0,1.19,0,173,3,5,0,0.0170454545454545,0,0.491477272727273,0.5,0.977401129943503,0
"21",1,7,3,0,0,0,-0.0231919328368535,0,0.53000000000003,0,163,3,5,0,0.0180722891566265,0,0.490963855421687,0.5,0.976047904191617,0
"22",2.2,2.2,5,0,0,0,-0.0297619047619048,0,0.859999999999957,0,163,5,5,0,0.0297619047619048,0,0.485119047619048,0.5,0.970238095238095,0
"23",1.6,1.6,5,0,0,0,-0.0284090909090909,0,0.920000000000016,0,171,5,5,0,0.0284090909090909,0,0.485795454545455,0.5,0.971590909090909,0
"24",1.2,7.2,3,0,0,0,-0.0226494127083426,0,1.01999999999998,0,167,3,5,0,0.0176470588235294,0,0.491176470588235,0.5,0.976608187134503,0
"25",1.8,1.8,5,0,0,0,-0.0279329608938547,0,0.829999999999984,0,174,5,5,0,0.0279329608938547,0,0.486033519553073,0.5,0.972067039106145,0
"26",1,7,3,0,0,0,-0.0207114370308942,0,0.639999999999986,0,183,3,5,0,0.0161290322580645,0,0.491935483870968,0.5,0.978609625668449,0
"27",1,7,3,0,0,0,-0.0213980246255456,0,1,0,177,3,5,0,0.0166666666666667,0,0.491666666666667,0.5,0.977900552486188,0
"28",0.8,6.8,3,0.25,0.333333333333333,0.2,0.238617062436968,0.2,0.71999999999997,1,142,2,4,0.2,0.0138888888888889,0.333333333333333,0.593055555555556,0.566666666666667,0.979310344827586,0.398316970546985
"29",2,2,5,0,0,0,-0.0276243093922652,0,1.32999999999998,0,176,5,5,0,0.0276243093922652,0,0.486187845303867,0.5,0.972375690607735,0
"30",1.2,7.2,3,0,0,0,-0.022131694743641,0,0.909999999999968,0,171,3,5,0,0.0172413793103448,0,0.491379310344828,0.5,0.977142857142857,0
"31",1.2,7.2,3,0,0,0,-0.0208227920530074,0,1.67000000000002,0,182,3,5,0,0.0162162162162162,0,0.491891891891892,0.5,0.978494623655914,0
"32",0.8,6.8,3,0,0,0,-0.0220059424067831,0,0.949999999999989,0,172,3,5,0,0.0171428571428571,0,0.491428571428571,0.5,0.977272727272727,0
"33",0.6,6.6,3,0,0,0,-0.0230538807116392,0,1.11000000000001,0,164,3,5,0,0.0179640718562874,0,0.491017964071856,0.5,0.976190476190476,0
"34",1.6,1.6,5,0,0,0,-0.0285714285714286,0,0.660000000000025,0,170,5,5,0,0.0285714285714286,0,0.485714285714286,0.5,0.971428571428571,0
"35",1,7,3,0,0,0,-0.0225177256120074,0,0.579999999999984,0,168,3,5,0,0.0175438596491228,0,0.491228070175439,0.5,0.976744186046512,0
"36",1.6,1.6,5,0,0,0,-0.0282485875706215,0,0.980000000000018,0,172,5,5,0,0.0282485875706215,0,0.485875706214689,0.5,0.971751412429379,0
"37",0.8,6.8,3,0,0,0,-0.021881611068708,0,1.32999999999998,0,173,3,5,0,0.0170454545454545,0,0.491477272727273,0.5,0.977401129943503,0
"38",1,7,3,0,0,0,-0.0216371161203958,0,0.71999999999997,0,175,3,5,0,0.0168539325842697,0,0.491573033707865,0.5,0.977653631284916,0
"39",1.2,7.2,3,0,0,0,-0.0227826491445805,0,0.560000000000002,0,166,3,5,0,0.0177514792899408,0,0.49112426035503,0.5,0.976470588235294,0
"40",2.2,2.2,5,0,0,0,-0.0276243093922652,0,1.35000000000002,0,176,5,5,0,0.0276243093922652,0,0.486187845303867,0.5,0.972375690607735,0
"41",0.6,6.6,3,0.25,0.333333333333333,0.2,0.241196101503276,0.2,1.12,1,164,2,4,0.2,0.0120481927710843,0.333333333333333,0.593975903614458,0.566666666666667,0.982035928143713,0.398541919805589
"42",2,2,5,0,0,0,-0.028735632183908,0,0.919999999999959,0,169,5,5,0,0.028735632183908,0,0.485632183908046,0.5,0.971264367816092,0
"43",0.2,6.2,3,0.5,0.666666666666667,0.4,0.50489596890212,0.4,0.5,2,155,1,3,0.4,0.00641025641025641,0.666666666666667,0.696794871794872,0.633333333333333,0.987261146496815,0.663811563169165
"44",1.2,7.2,3,0,0,0,-0.021881611068708,0,1.28999999999996,0,173,3,5,0,0.0170454545454545,0,0.491477272727273,0.5,0.977401129943503,0
"45",1,7,3,0,0,0,-0.0216371161203958,0,1,0,175,3,5,0,0.0168539325842697,0,0.491573033707865,0.5,0.977653631284916,0
"46",1.2,7.2,3,0,0,0,-0.0216371161203958,0,1.09999999999997,0,175,3,5,0,0.0168539325842697,0,0.491573033707865,0.5,0.977653631284916,0
"47",1.2,7.2,3,0,0,0,-0.0227826491445805,0,0.689999999999998,0,166,3,5,0,0.0177514792899408,0,0.49112426035503,0.5,0.976470588235294,0
"48",1.8,1.8,5,0,0,0,-0.028735632183908,0,1.07999999999998,0,169,5,5,0,0.028735632183908,0,0.485632183908046,0.5,0.971264367816092,0
"49",0.8,4.8,3,0,0,0,-0.0223875609865976,0,1.03999999999996,0,169,3,5,0,0.0174418604651163,0,0.491279069767442,0.5,0.976878612716763,0
"50",2,2,5,0,0,0,-0.0301204819277108,0,0.850000000000023,0,161,5,5,0,0.0301204819277108,0,0.484939759036145,0.5,0.969879518072289,0
"51",1.6,1.6,5,0,0,0,-0.0284090909090909,0,1.39999999999998,0,171,5,5,0,0.0284090909090909,0,0.485795454545455,0.5,0.971590909090909,0
"52",1,7,3,0,0,0,-0.0236161911430453,0,0.890000000000043,0,160,3,5,0,0.0184049079754601,0,0.49079754601227,0.5,0.975609756097561,0
"53",0.8,6.8,3,0.25,0.333333333333333,0.2,0.238481113929024,0.2,0.579999999999984,1,141,2,4,0.2,0.013986013986014,0.333333333333333,0.593006993006993,0.566666666666667,0.979166666666667,0.398305084745763
"54",1.8,1.8,5,0,0,0,-0.028735632183908,0,1.05000000000001,0,169,5,5,0,0.028735632183908,0,0.485632183908046,0.5,0.971264367816092,0
"55",1,7,3,0,0,0,-0.021881611068708,0,0.979999999999961,0,173,3,5,0,0.0170454545454545,0,0.491477272727273,0.5,0.977401129943503,0
"56",1.2,7.2,3,0,0,0,-0.022131694743641,0,0.590000000000032,0,171,3,5,0,0.0172413793103448,0,0.491379310344828,0.5,0.977142857142857,0
"57",1,5,3,0,0,0,-0.0223875609865976,0,1.02999999999997,0,169,3,5,0,0.0174418604651163,0,0.491279069767442,0.5,0.976878612716763,0
"58",1.2,7.2,3,0,0,0,-0.0210491333987057,0,1.72000000000003,0,180,3,5,0,0.0163934426229508,0,0.491803278688525,0.5,0.978260869565217,0
"59",1,7,3,0,0,0,-0.0222588925808655,0,0.810000000000002,0,170,3,5,0,0.0173410404624277,0,0.491329479768786,0.5,0.977011494252873,0
"60",1.2,7.2,3,0,0,0,-0.0225177256120074,0,0.590000000000032,0,168,3,5,0,0.0175438596491228,0,0.491228070175439,0.5,0.976744186046512,0
"61",1.8,1.8,5,0,0,0,-0.0279329608938547,0,1.51999999999998,0,174,5,5,0,0.0279329608938547,0,0.486033519553073,0.5,0.972067039106145,0
"62",1.2,5.2,3,0,0,0,-0.0263474351317724,0,0.75,0,143,3,5,0,0.0205479452054795,0,0.48972602739726,0.5,0.972789115646258,0
"63",1.6,1.6,5,0,0,0,-0.029940119760479,0,1.03000000000003,0,162,5,5,0,0.029940119760479,0,0.48502994011976,0.5,0.970059880239521,0
"64",1.8,1.8,5,0,0,0,-0.03125,0,1.13999999999999,0,155,5,5,0,0.03125,0,0.484375,0.5,0.96875,0
"65",1,5,3,0,0,0,-0.022131694743641,0,1.07999999999998,0,171,3,5,0,0.0172413793103448,0,0.491379310344828,0.5,0.977142857142857,0
"66",1,7,3,0,0,0,-0.0213980246255456,0,0.830000000000041,0,177,3,5,0,0.0166666666666667,0,0.491666666666667,0.5,0.977900552486188,0
"67",0.8,6.8,3,0,0,0,-0.0216371161203958,0,2.18000000000001,0,175,3,5,0,0.0168539325842697,0,0.491573033707865,0.5,0.977653631284916,0
"68",0.8,6.8,3,0.25,0.333333333333333,0.2,0.239640689489993,0.2,1.02999999999997,1,150,2,4,0.2,0.0131578947368421,0.333333333333333,0.593421052631579,0.566666666666667,0.980392156862745,0.398406374501992
"69",1.8,1.8,5,0,0,0,-0.0303030303030303,0,1.16000000000003,0,160,5,5,0,0.0303030303030303,0,0.484848484848485,0.5,0.96969696969697,0
