"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.2,6.2,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.0300000000000296,1,12,1,4,0,0.0714285714285714,0,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"2",0.4,9.4,2,0,0,0,-0.235702260395516,0,0.0500000000000114,0,10,2,5,0,0.0714285714285714,0,0.416666666666667,0.5,0.740740740740741,0
"3",0.2,9.2,2,0.285714285714286,0.5,0.2,0.152894157431288,0.2,0.0200000000000387,1,10,1,4,0,0.0714285714285714,0,0.554545454545455,0.65,0.8,0.421052631578948
"4",0.4,6.4,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.0300000000000296,1,12,1,4,0,0.0714285714285714,0,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"5",0.4,6.4,2,0,0,0,-0.219264504826757,0,0.0300000000000296,0,11,2,5,0,0.0714285714285714,0,0.423076923076923,0.5,0.758620689655172,0
"6",0.2,6.2,2,0.285714285714286,0.5,0.2,0.152894157431288,0.2,0.0500000000000114,1,10,1,4,0,0.0714285714285714,0,0.554545454545455,0.65,0.8,0.421052631578948
"7",0.2,6.2,2,0.285714285714286,0.5,0.2,0.164991582276861,0.2,0.0300000000000296,1,11,1,4,0,0.0714285714285714,0,0.558333333333333,0.65,0.814814814814815,0.423076923076923
"8",0.2,6.2,2,0.285714285714286,0.5,0.2,0.192450089729875,0.2,0.0400000000000205,1,14,1,4,0,0.0714285714285714,0,0.566666666666667,0.65,0.848484848484849,0.427480916030535
"9",0.2,8.2,1,0,0,0,-0.150414209399047,0,0.0299999999999727,0,12,1,5,0,0.0714285714285714,0,0.461538461538462,0.5,0.8,0
"10",0.4,6.4,2,0.285714285714286,0.5,0.2,0.152894157431288,0.2,0.0300000000000296,1,10,1,4,0,0.0714285714285714,0,0.554545454545455,0.65,0.8,0.421052631578948
"11",0.2,9.2,2,0.285714285714286,0.5,0.2,0.184482013880427,0.2,0.0300000000000296,1,13,1,4,0,0.0714285714285714,0,0.564285714285714,0.65,0.838709677419355,0.426229508196722
"12",0.4,6.4,3,0.5,0.666666666666667,0.4,0.378489059622558,0.4,0.0300000000000296,2,11,1,3,0,0.0714285714285714,0,0.658333333333333,0.633333333333333,0.846153846153846,0.628571428571429
"13",0.4,9.4,2,0.285714285714286,0.5,0.2,0.164991582276861,0.2,0.0299999999999727,1,11,1,4,0,0.0714285714285714,0,0.558333333333333,0.65,0.814814814814815,0.423076923076923
"14",0.4,9.4,2,0,0,0,-0.204980015422697,0,0.0299999999999727,0,12,2,5,0,0.0714285714285714,0,0.428571428571429,0.5,0.774193548387097,0
"15",0.4,6.4,3,0.25,0.333333333333333,0.2,0.0554700196225229,0.2,0.0400000000000205,1,11,2,4,0,0.0714285714285714,0,0.523076923076923,0.566666666666667,0.785714285714286,0.379310344827586
"16",0.4,6.4,2,0,0,0,-0.219264504826757,0,0.0300000000000296,0,11,2,5,0,0.0714285714285714,0,0.423076923076923,0.5,0.758620689655172,0
"17",0.4,6.4,2,0,0,0,-0.235702260395516,0,0.0300000000000296,0,10,2,5,0,0.0714285714285714,0,0.416666666666667,0.5,0.740740740740741,0
"18",0,6,2,0.571428571428572,1,0.4,0.560611910581388,0.4,0.0199999999999818,2,11,0,3,0,0.0714285714285714,0,0.7,0.8,0.88,0.692913385826772
"19",0.4,6.4,2,0,0,0,-0.235702260395516,0,0.0299999999999727,0,10,2,5,0,0.0714285714285714,0,0.416666666666667,0.5,0.740740740740741,0
"20",0.4,6.4,2,0,0,0,-0.192450089729875,0,0.0299999999999727,0,13,2,5,0,0.0714285714285714,0,0.433333333333333,0.5,0.787878787878788,0
"21",0,8,1,0.333333333333333,1,0.2,0.404519917477945,0.2,0.0500000000000114,1,18,0,4,0,0.0714285714285714,0,0.6,0.9,0.9,0.486486486486486
"22",0.4,4.4,3,0.25,0.333333333333333,0.2,0.0554700196225229,0.2,0.0499999999999545,1,11,2,4,0,0.0714285714285714,0,0.523076923076923,0.566666666666667,0.785714285714286,0.379310344827586
"23",0.2,9.2,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.00999999999999091,1,12,1,4,0,0.0714285714285714,0,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"24",0.4,6.4,2,0.285714285714286,0.5,0.2,0.184482013880427,0.2,0.0299999999999727,1,13,1,4,0,0.0714285714285714,0,0.564285714285714,0.65,0.838709677419355,0.426229508196722
"25",0.4,6.4,3,0.25,0.333333333333333,0.2,0.0398409536444798,0.2,0.0299999999999727,1,10,2,4,0,0.0714285714285714,0,0.516666666666667,0.566666666666667,0.769230769230769,0.377358490566038
"26",0.2,6.2,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.0300000000000296,1,12,1,4,0,0.0714285714285714,0,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"27",0.4,9.4,2,0,0,0,-0.235702260395516,0,0.0300000000000296,0,10,2,5,0,0.0714285714285714,0,0.416666666666667,0.5,0.740740740740741,0
"28",0.2,9.2,2,0.285714285714286,0.5,0.2,0.184482013880427,0.2,0.0299999999999727,1,13,1,4,0,0.0714285714285714,0,0.564285714285714,0.65,0.838709677419355,0.426229508196722
"29",0.4,4.4,3,0.25,0.333333333333333,0.2,0.0690065559342354,0.2,0.0500000000000114,1,12,2,4,0,0.0714285714285714,0,0.528571428571429,0.566666666666667,0.8,0.380952380952381
"30",0.4,6.4,3,0.5,0.666666666666667,0.4,0.367058489524401,0.4,0.0300000000000296,2,10,1,3,0,0.0714285714285714,0,0.654545454545455,0.633333333333333,0.833333333333333,0.625
"31",0.4,6.4,2,0.285714285714286,0.5,0.2,0.199505968780253,0.2,0.0300000000000296,1,15,1,4,0,0.0714285714285714,0,0.56875,0.65,0.857142857142857,0.428571428571429
"32",0,12,1,0.333333333333333,1,0.2,0.4,0.2,0.0500000000000114,1,16,0,4,0,0.0714285714285714,0,0.6,0.9,0.888888888888889,0.484848484848485
"33",0,8,1,0.333333333333333,1,0.2,0.382970843102535,0.2,0.0300000000000296,1,11,0,4,0,0.0714285714285714,0,0.6,0.9,0.846153846153846,0.478260869565217
"34",0.4,6.4,2,0,0,0,-0.235702260395516,0,0.0499999999999545,0,10,2,5,0,0.0714285714285714,0,0.416666666666667,0.5,0.740740740740741,0
"35",0.4,9.4,2,0,0,0,-0.254823595718813,0,0.00999999999999091,0,9,2,5,0,0.0714285714285714,0,0.409090909090909,0.5,0.72,0
"36",0.2,6.2,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.0199999999999818,1,12,1,4,0,0.0714285714285714,0,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"37",0.2,6.2,2,0.285714285714286,0.5,0.2,0.164991582276861,0.2,0.0300000000000296,1,11,1,4,0,0.0714285714285714,0,0.558333333333333,0.65,0.814814814814815,0.423076923076923
"38",0.6,6.6,2,0.285714285714286,0.5,0.2,0.199505968780253,0.2,0.0500000000000114,1,15,1,4,0,0.0714285714285714,0,0.56875,0.65,0.857142857142857,0.428571428571429
"39",0,12,1,0.333333333333333,1,0.2,0.394405318873308,0.2,0.0299999999999727,1,14,0,4,0,0.0714285714285714,0,0.6,0.9,0.875,0.482758620689655
"40",0.6,4.6,3,0,0,0,-0.277350098112615,0,0.0600000000000023,0,10,3,5,0,0.0714285714285714,0,0.384615384615385,0.5,0.714285714285714,0
"41",0.4,6.4,2,0.285714285714286,0.5,0.2,0.152894157431288,0.2,0.0300000000000296,1,10,1,4,0,0.0714285714285714,0,0.554545454545455,0.65,0.8,0.421052631578948
"42",0.4,6.4,2,0,0,0,-0.219264504826757,0,0.0400000000000205,0,11,2,5,0,0.0714285714285714,0,0.423076923076923,0.5,0.758620689655172,0
"43",0.2,6.2,2,0.285714285714286,0.5,0.2,0.192450089729875,0.2,0.0299999999999727,1,14,1,4,0,0.0714285714285714,0,0.566666666666667,0.65,0.848484848484849,0.427480916030535
"44",0,8,1,0.333333333333333,1,0.2,0.394405318873308,0.2,0.0300000000000296,1,14,0,4,0,0.0714285714285714,0,0.6,0.9,0.875,0.482758620689655
"45",0.2,4.2,3,0.5,0.666666666666667,0.4,0.367058489524401,0.4,0.0400000000000205,2,10,1,3,0,0.0714285714285714,0,0.654545454545455,0.633333333333333,0.833333333333333,0.625
"46",0.2,6.2,2,0.285714285714286,0.5,0.2,0.192450089729875,0.2,0.0400000000000205,1,14,1,4,0,0.0714285714285714,0,0.566666666666667,0.65,0.848484848484849,0.427480916030535
"47",0.2,12.2,1,0,0,0,-0.161374306091976,0,0.0300000000000296,0,11,1,5,0,0.0714285714285714,0,0.458333333333333,0.5,0.785714285714286,0
