"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,16,0,0,0,-0.0395061728395062,0,6.21000000000004,0,389,16,16,0,0.0395061728395062,0,0.480246913580247,0.5,0.960493827160494,0
"2",NA,NA,11,0.148148148148148,0.181818181818182,0.125,0.114703836506153,0.125,3.23000000000002,2,300,9,14,0.125,0.029126213592233,0.181818181818182,0.547936893203884,0.528409090909091,0.963081861958267,0.256794350524288
"3",NA,NA,17,0.121212121212121,0.117647058823529,0.125,0.0763330093880413,0.125,3.42999999999995,2,308,15,14,0.125,0.0464396284829721,0.117647058823529,0.539280185758514,0.496323529411765,0.955038759689922,0.215121354985158
"4",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0266878347733509,0.0625,4.17000000000007,1,334,13,15,0.0625,0.037463976945245,0.0714285714285714,0.512518011527378,0.504464285714286,0.959770114942529,0.124673385591639
"5",NA,NA,13,0.0689655172413793,0.0769230769230769,0.0625,0.0248376296097397,0.0625,4.7399999999999,1,288,12,15,0.0625,0.04,0.0769230769230769,0.51125,0.507211538461538,0.955223880597015,0.128643216080402
"6",NA,NA,10,0,0,0,-0.0472011314246805,0,2.10000000000002,0,255,10,16,0,0.0377358490566038,0,0.481132075471698,0.5,0.951492537313433,0
"7",NA,NA,11,0,0,0,-0.0353310071842766,0,10.61,0,362,11,16,0,0.0294906166219839,0,0.485254691689008,0.5,0.96404793608522,0
"8",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0207282950169716,0.0625,3.09000000000015,1,289,13,15,0.0625,0.043046357615894,0.0714285714285714,0.509726821192053,0.504464285714286,0.953795379537954,0.124622682190599
"9",NA,NA,10,0.0769230769230769,0.1,0.0625,0.0393956263745915,0.0625,2.55999999999995,1,281,9,15,0.0625,0.0310344827586207,0.1,0.51573275862069,0.51875,0.959044368600683,0.142422706538267
"10",NA,NA,17,0.181818181818182,0.176470588235294,0.1875,0.126497286721512,0.1875,1.62999999999988,3,230,14,13,0.1875,0.0573770491803279,0.176470588235294,0.565061475409836,0.494485294117647,0.944558521560575,0.304938680808751
"11",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0305442449664005,0.0625,5.15999999999985,1,371,13,15,0.0625,0.0338541666666667,0.0714285714285714,0.514322916666667,0.504464285714286,0.963636363636364,0.124705882352941
"12",NA,NA,15,0,0,0,-0.042973504259354,0,5.36999999999989,0,345,15,16,0,0.0416666666666667,0,0.479166666666667,0.5,0.957004160887656,0
"13",NA,NA,16,0,0,0,-0.0443213296398892,0,3.33999999999992,0,345,16,16,0,0.0443213296398892,0,0.477839335180055,0.5,0.955678670360111,0
"14",NA,NA,16,0.1875,0.1875,0.1875,0.137691570881226,0.1875,1.67000000000007,3,248,13,13,0.1875,0.0498084291187739,0.1875,0.568845785440613,0.5,0.950191570881226,0.31319722163755
"15",NA,NA,11,0.0740740740740741,0.0909090909090909,0.0625,0.0344812131452114,0.0625,3.1099999999999,1,287,10,15,0.0625,0.0336700336700337,0.0909090909090909,0.514414983164983,0.514204545454545,0.958263772954925,0.137517968375659
"16",NA,NA,10,0,0,0,-0.0466785452746017,0,2.10000000000014,0,258,10,16,0,0.0373134328358209,0,0.48134328358209,0.5,0.952029520295203,0
"17",NA,NA,15,0.0645161290322581,0.0666666666666667,0.0625,0.0221151555489548,0.0625,3.96000000000004,1,327,14,15,0.0625,0.0410557184750733,0.0666666666666667,0.510722140762463,0.502083333333333,0.957540263543192,0.120887245841035
"18",NA,NA,14,0,0,0,-0.0405601206143894,0,5.2199999999998,0,354,14,16,0,0.0380434782608696,0,0.480978260869565,0.5,0.959349593495935,0
"19",NA,NA,14,0,0,0,-0.0442801628711202,0,3.47000000000003,0,323,14,16,0,0.0415430267062315,0,0.479228486646884,0.5,0.955621301775148,0
"20",NA,NA,14,0.133333333333333,0.142857142857143,0.125,0.0995199912583992,0.125,9.27999999999997,2,367,12,14,0.125,0.0316622691292876,0.142857142857143,0.546668865435356,0.508928571428571,0.965789473684211,0.234317637669592
"21",NA,NA,17,0.121212121212121,0.117647058823529,0.125,0.0745964000700359,0.125,2.99000000000001,2,296,15,14,0.125,0.0482315112540193,0.117647058823529,0.53838424437299,0.496323529411765,0.953301127214171,0.215077202543142
"22",NA,NA,17,0.121212121212121,0.117647058823529,0.125,0.0733621157215505,0.125,3.32999999999993,2,288,15,14,0.125,0.0495049504950495,0.117647058823529,0.537747524752475,0.496323529411765,0.952066115702479,0.215045734552921
"23",NA,NA,10,0,0,0,-0.0365594974982786,0,3.94000000000005,0,333,10,16,0,0.0291545189504373,0,0.485422740524781,0.5,0.96242774566474,0
"24",NA,NA,16,0.0625,0.0625,0.0625,0.0163461538461538,0.0625,4.07999999999993,1,310,15,15,0.0625,0.0461538461538462,0.0625,0.508173076923077,0.5,0.953846153846154,0.117313150425733
"25",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0227636890744389,0.0625,4.45000000000005,1,303,13,15,0.0625,0.0411392405063291,0.0714285714285714,0.510680379746835,0.504464285714286,0.95583596214511,0.124640065816536
"26",NA,NA,13,0,0,0,-0.0415031351515096,0,4.1400000000001,0,333,13,16,0,0.0375722543352601,0,0.48121387283237,0.5,0.958273381294964,0
"27",NA,NA,16,0,0,0,-0.048048048048048,0,3.97000000000003,0,317,16,16,0,0.048048048048048,0,0.475975975975976,0.5,0.951951951951952,0
"28",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0293773466442397,0.0625,6.2199999999998,1,359,13,15,0.0625,0.0349462365591398,0.0714285714285714,0.51377688172043,0.504464285714286,0.962466487935657,0.124696075026051
"29",NA,NA,14,0,0,0,-0.0450804139742153,0,4.3599999999999,0,317,14,16,0,0.0422960725075529,0,0.478851963746224,0.5,0.954819277108434,0
"30",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0252547083696844,0.0625,6.06999999999994,1,322,13,15,0.0625,0.0388059701492537,0.0714285714285714,0.511847014925373,0.504464285714286,0.958333333333333,0.124661246612466
"31",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0227636890744389,0.0625,2.6099999999999,1,303,13,15,0.0625,0.0411392405063291,0.0714285714285714,0.510680379746835,0.504464285714286,0.95583596214511,0.124640065816536
"32",NA,NA,15,0,0,0,-0.0440738237789954,0,3.74000000000001,0,336,15,16,0,0.0427350427350427,0,0.478632478632479,0.5,0.955903271692745,0
"33",NA,NA,16,0.0625,0.0625,0.0625,0.0182522123893805,0.0625,4.29999999999995,1,324,15,15,0.0625,0.0442477876106195,0.0625,0.50912610619469,0.5,0.955752212389381,0.117327539380771
"34",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0231766739897228,0.0625,3.92000000000007,1,306,13,15,0.0625,0.0407523510971787,0.0714285714285714,0.510873824451411,0.504464285714286,0.95625,0.124643584521385
"35",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0257436574442163,0.0625,4.02999999999997,1,326,13,15,0.0625,0.0383480825958702,0.0714285714285714,0.512075958702065,0.504464285714286,0.958823529411765,0.124665391969407
"36",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0128988047303689,0.0625,2.53999999999996,1,245,13,15,0.0625,0.0503875968992248,0.0714285714285714,0.506056201550388,0.504464285714286,0.945945945945946,0.124555160142349
"37",NA,NA,10,0,0,0,-0.0420257107894841,0,2.90999999999985,0,288,10,16,0,0.0335570469798658,0,0.483221476510067,0.5,0.956810631229236,0
"38",NA,NA,10,0,0,0,-0.0552410314834278,0,1.3599999999999,0,216,10,16,0,0.0442477876106195,0,0.47787610619469,0.5,0.943231441048035,0
"39",NA,NA,15,0,0,0,-0.0468742847606332,0,4.83999999999992,0,315,15,16,0,0.0454545454545455,0,0.477272727272727,0.5,0.953101361573374,0
"40",NA,NA,14,0.2,0.214285714285714,0.1875,0.165476052337796,0.1875,4.43999999999983,3,330,11,13,0.1875,0.032258064516129,0.214285714285714,0.577620967741935,0.513392857142857,0.964912280701754,0.331325301204819
"41",NA,NA,14,0,0,0,-0.0435078278643932,0,4.52999999999997,0,329,14,16,0,0.0408163265306122,0,0.479591836734694,0.5,0.956395348837209,0
"42",NA,NA,16,0.0625,0.0625,0.0625,0.00524809160305344,0.0625,1.76999999999998,1,247,15,15,0.0625,0.0572519083969466,0.0625,0.502624045801527,0.5,0.942748091603053,0.117228286663503
"43",NA,NA,11,0,0,0,-0.0360021831076565,0,7.21000000000004,0,355,11,16,0,0.0300546448087432,0,0.484972677595628,0.5,0.96336499321574,0
"44",NA,NA,16,0.0625,0.0625,0.0625,0.0114795918367347,0.0625,4.09999999999991,1,279,15,15,0.0625,0.0510204081632653,0.0625,0.505739795918367,0.5,0.948979591836735,0.117276166456494
"45",NA,NA,16,0,0,0,-0.0540540540540541,0,2.84999999999991,0,280,16,16,0,0.0540540540540541,0,0.472972972972973,0.5,0.945945945945946,0
"46",NA,NA,10,0,0,0,-0.0346562682656181,0,6.02999999999997,0,352,10,16,0,0.0276243093922652,0,0.486187845303867,0.5,0.964383561643836,0
"47",NA,NA,16,0.125,0.125,0.125,0.0790983606557377,0.125,4.13999999999987,2,291,14,14,0.125,0.0459016393442623,0.125,0.539549180327869,0.5,0.954098360655738,0.22104063805545
"48",NA,NA,10,0,0,0,-0.0391630224993979,0,4.26999999999998,0,310,10,16,0,0.03125,0,0.484375,0.5,0.959752321981424,0
"49",NA,NA,14,0,0,0,-0.0427619732450104,0,5.63000000000011,0,335,14,16,0,0.0401146131805158,0,0.479942693409742,0.5,0.957142857142857,0
"50",NA,NA,16,0,0,0,-0.0454545454545455,0,7.86000000000013,0,336,16,16,0,0.0454545454545455,0,0.477272727272727,0.5,0.954545454545455,0
"51",NA,NA,16,0,0,0,-0.0399002493765586,0,5.28999999999996,0,385,16,16,0,0.0399002493765586,0,0.480049875311721,0.5,0.960099750623441,0
"52",NA,NA,11,0.0740740740740741,0.0909090909090909,0.0625,0.0390858762563062,0.0625,4.10000000000014,1,325,10,15,0.0625,0.0298507462686567,0.0909090909090909,0.516324626865672,0.514204545454545,0.962962962962963,0.137566137566138
"53",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.00764419312841519,0.0625,1.5,1,222,13,15,0.0625,0.0553191489361702,0.0714285714285714,0.503590425531915,0.504464285714286,0.940677966101695,0.124509254066181
"54",NA,NA,16,0.0625,0.0625,0.0625,0.0128311258278146,0.0625,2.77999999999997,1,287,15,15,0.0625,0.0496688741721854,0.0625,0.506415562913907,0.5,0.950331125827815,0.11728647323253
"55",NA,NA,10,0.153846153846154,0.2,0.125,0.129331142137922,0.125,5.36000000000013,2,357,8,14,0.125,0.0219178082191781,0.2,0.551541095890411,0.5375,0.970108695652174,0.265575599776827
"56",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.026102885291546,0.0625,4.49000000000001,1,329,13,15,0.0625,0.0380116959064327,0.0714285714285714,0.512244152046784,0.504464285714286,0.959183673469388,0.124668435013263
"57",NA,NA,16,0.0625,0.0625,0.0625,0.0144230769230769,0.0625,3.13999999999987,1,297,15,15,0.0625,0.0480769230769231,0.0625,0.507211538461538,0.5,0.951923076923077,0.117298578199052
"58",NA,NA,17,0.0606060606060606,0.0588235294117647,0.0625,0.0137596011301645,0.0625,3.8599999999999,1,315,16,15,0.0625,0.0483383685800604,0.0588235294117647,0.50708081570997,0.498161764705882,0.953101361573374,0.113965267727931
"59",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0268028133709449,0.0625,3.92000000000007,1,335,13,15,0.0625,0.0373563218390805,0.0714285714285714,0.51257183908046,0.504464285714286,0.959885386819484,0.124674358020097
"60",NA,NA,16,0,0,0,-0.0496894409937888,0,3.38999999999987,0,306,16,16,0,0.0496894409937888,0,0.475155279503106,0.5,0.950310559006211,0
"61",NA,NA,13,0,0,0,-0.0412656307060115,0,5.22999999999979,0,335,13,16,0,0.0373563218390805,0,0.48132183908046,0.5,0.958512160228898,0
"62",NA,NA,16,0,0,0,-0.0454545454545455,0,4.69000000000005,0,336,16,16,0,0.0454545454545455,0,0.477272727272727,0.5,0.954545454545455,0
"63",NA,NA,13,0.0689655172413793,0.0769230769230769,0.0625,0.0270801543159974,0.0625,3.32999999999993,1,304,12,15,0.0625,0.0379746835443038,0.0769230769230769,0.512262658227848,0.507211538461538,0.95748031496063,0.128663633477939
"64",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0271438294176785,0.0625,4.20000000000005,1,338,13,15,0.0625,0.037037037037037,0.0714285714285714,0.512731481481482,0.504464285714286,0.960227272727273,0.124677240870528
"65",NA,NA,13,0,0,0,-0.0460043706228236,0,4.15000000000009,0,299,13,16,0,0.0416666666666667,0,0.479166666666667,0.5,0.953748006379585,0
"66",NA,NA,13,0,0,0,-0.0421090318740364,0,4.73000000000002,0,328,13,16,0,0.0381231671554252,0,0.480938416422287,0.5,0.957664233576642,0
"67",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0288686782332578,0.0625,4.47000000000003,1,354,13,15,0.0625,0.0354223433242507,0.0714285714285714,0.513538828337875,0.504464285714286,0.961956521739131,0.124691792884819
"68",NA,NA,16,0,0,0,-0.0423280423280423,0,5.91999999999985,0,362,16,16,0,0.0423280423280423,0,0.478835978835979,0.5,0.957671957671958,0
"69",NA,NA,14,0.133333333333333,0.142857142857143,0.125,0.0948221530427285,0.125,7.69000000000005,2,321,12,14,0.125,0.036036036036036,0.142857142857143,0.544481981981982,0.508928571428571,0.961077844311377,0.234178369505744
"70",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.025378033810533,0.0625,4.30999999999995,1,323,13,15,0.0625,0.0386904761904762,0.0714285714285714,0.511904761904762,0.504464285714286,0.958456973293769,0.124662292551139
"71",NA,NA,14,0,0,0,-0.0380831501247306,0,6.34999999999991,0,378,14,16,0,0.0357142857142857,0,0.482142857142857,0.5,0.961832061068702,0
"72",NA,NA,15,0,0,0,-0.0445811494135903,0,4.52999999999997,0,332,15,16,0,0.0432276657060519,0,0.478386167146974,0.5,0.955395683453237,0
"73",NA,NA,16,0.0625,0.0625,0.0625,0.0190217391304348,0.0625,3.34000000000015,1,330,15,15,0.0625,0.0434782608695652,0.0625,0.509510869565217,0.5,0.956521739130435,0.117333333333333
"74",NA,NA,16,0.0625,0.0625,0.0625,0.0231299212598425,0.0625,4.98000000000002,1,366,15,15,0.0625,0.0393700787401575,0.0625,0.511564960629921,0.5,0.960629921259842,0.117364117364117
"75",NA,NA,15,0,0,0,-0.0443260350163441,0,3.72000000000003,0,334,15,16,0,0.0429799426934097,0,0.478510028653295,0.5,0.955650929899857,0
"76",NA,NA,16,0,0,0,-0.0469208211143695,0,4.34999999999991,0,325,16,16,0,0.0469208211143695,0,0.476539589442815,0.5,0.953079178885631,0
"77",NA,NA,16,0,0,0,-0.0517799352750809,0,2.60000000000014,0,293,16,16,0,0.0517799352750809,0,0.47411003236246,0.5,0.948220064724919,0
"78",NA,NA,17,0.0606060606060606,0.0588235294117647,0.0625,0.0143201313775492,0.0625,4.86000000000013,1,319,16,15,0.0625,0.0477611940298507,0.0588235294117647,0.507369402985075,0.498161764705882,0.953662182361734,0.113969274740979
"79",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.00713845305609878,0.0625,1.36000000000013,1,220,13,15,0.0625,0.055793991416309,0.0714285714285714,0.503353004291845,0.504464285714286,0.94017094017094,0.12450481041313
"80",NA,NA,16,0,0,0,-0.0486322188449848,0,4.1400000000001,0,313,16,16,0,0.0486322188449848,0,0.475683890577508,0.5,0.951367781155015,0
"81",NA,NA,14,0,0,0,-0.0431316763591192,0,4.57999999999993,0,332,14,16,0,0.0404624277456647,0,0.479768786127168,0.5,0.956772334293948,0
"82",NA,NA,13,0,0,0,-0.042481136589518,0,4.24000000000001,0,325,13,16,0,0.0384615384615385,0,0.480769230769231,0.5,0.957290132547865,0
"83",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0312825876024573,0.0625,4.92000000000007,1,379,13,15,0.0625,0.0331632653061225,0.0714285714285714,0.514668367346939,0.504464285714286,0.964376590330789,0.124712076340902
"84",NA,NA,15,0,0,0,-0.039979216209952,0,4.5,0,372,15,16,0,0.0387596899224806,0,0.48062015503876,0.5,0.96,0
"85",NA,NA,15,0.0645161290322581,0.0666666666666667,0.0625,0.0264645608256273,0.0625,5.23000000000002,1,366,14,15,0.0625,0.0368421052631579,0.0666666666666667,0.512828947368421,0.502083333333333,0.961892247043364,0.120921780787974
"86",NA,NA,14,0.133333333333333,0.142857142857143,0.125,0.0899874602212545,0.125,3.01999999999998,2,284,12,14,0.125,0.0405405405405405,0.142857142857143,0.54222972972973,0.508928571428571,0.956228956228956,0.234033786567779
"87",NA,NA,10,0.0769230769230769,0.1,0.0625,0.047734053614247,0.0625,5.1400000000001,1,359,9,15,0.0625,0.0244565217391304,0.1,0.519021739130435,0.51875,0.967654986522911,0.142516871774514
"88",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0294774482281048,0.0625,3.80999999999995,1,360,13,15,0.0625,0.0348525469168901,0.0714285714285714,0.513823726541555,0.504464285714286,0.962566844919786,0.124696917215102
"89",NA,NA,14,0.0666666666666667,0.0714285714285714,0.0625,0.0284516818850571,0.0625,4.56999999999994,1,350,13,15,0.0625,0.0358126721763085,0.0714285714285714,0.513343663911846,0.504464285714286,0.961538461538461,0.124688279301746
"90",NA,NA,16,0.125,0.125,0.125,0.087059620596206,0.125,4.42999999999984,2,355,14,14,0.125,0.037940379403794,0.125,0.543529810298103,0.5,0.962059620596206,0.221252726706139
"91",NA,NA,14,0,0,0,-0.0505632262101168,0,3.73000000000002,0,281,14,16,0,0.0474576271186441,0,0.476271186440678,0.5,0.949324324324324,0
"92",NA,NA,16,0.1875,0.1875,0.1875,0.145292207792208,0.1875,2.97000000000003,3,295,13,13,0.1875,0.0422077922077922,0.1875,0.572646103896104,0.5,0.957792207792208,0.313607370659107
"93",NA,NA,10,0,0,0,-0.0364541308288245,0,5.26999999999998,0,334,10,16,0,0.0290697674418605,0,0.48546511627907,0.5,0.962536023054755,0
"94",NA,NA,13,0.0689655172413793,0.0769230769230769,0.0625,0.0130828105482083,0.0625,1.46000000000004,1,225,12,15,0.0625,0.0506329113924051,0.0769230769230769,0.505933544303797,0.507211538461538,0.943396226415094,0.12853470437018
"95",NA,NA,16,0.0625,0.0625,0.0625,0.0147292993630573,0.0625,2.80999999999995,1,299,15,15,0.0625,0.0477707006369427,0.0625,0.507364649681529,0.5,0.952229299363057,0.117300902314633
"96",NA,NA,17,0,0,0,-0.0415950456889485,0,6.95999999999981,0,380,17,16,0,0.0428211586901763,0,0.478589420654912,0.5,0.958385876418663,0
"97",NA,NA,11,0,0,0,-0.034236839400873,0,7.63999999999987,0,374,11,16,0,0.0285714285714286,0,0.485714285714286,0.5,0.965161290322581,0
"98",NA,NA,15,0,0,0,-0.0423856303162956,0,6.12999999999988,0,350,15,16,0,0.0410958904109589,0,0.479452054794521,0.5,0.957592339261286,0
"99",NA,NA,14,0.133333333333333,0.142857142857143,0.125,0.0957299476334355,0.125,3.61999999999989,2,329,12,14,0.125,0.0351906158357771,0.142857142857143,0.544904692082111,0.508928571428571,0.961988304093567,0.234205374621818
"100",NA,NA,16,0,0,0,-0.0414507772020725,0,7.14999999999986,0,370,16,16,0,0.0414507772020725,0,0.479274611398964,0.5,0.958549222797927,0
