"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.75,2.75,3,0,0,0,-0.161164592805076,0,0.0399999999999636,0,18,3,4,0,0.142857142857143,0,0.428571428571429,0.5,0.837209302325581,0
"2",0.75,2.75,3,0,0,0,-0.198029508595335,0,0.0800000000000409,0,14,3,4,0,0.176470588235294,0,0.411764705882353,0.5,0.8,0
"3",0.25,6.25,1,0,0,0,-0.0817860820109531,0,0.0600000000000023,0,22,1,4,0,0.0434782608695652,0,0.478260869565217,0.5,0.897959183673469,0
"4",0.25,4.25,2,0.333333333333333,0.5,0.25,0.269679944985297,0.25,0.0900000000000318,1,19,1,3,0.25,0.05,0.5,0.6,0.625,0.904761904761905,0.487179487179487
"5",0.25,2.25,3,0.571428571428572,0.666666666666667,0.5,0.503496546095228,0.5,0.0499999999999545,2,18,1,2,0.5,0.0526315789473684,0.666666666666667,0.723684210526316,0.583333333333333,0.923076923076923,0.705882352941177
"6",0.5,2.5,3,0.285714285714286,0.333333333333333,0.25,0.169030850945703,0.25,0.0400000000000773,1,18,2,3,0.25,0.1,0.333333333333333,0.575,0.541666666666667,0.878048780487805,0.431137724550898
"7",1.25,3.25,3,0,0,0,-0.161164592805076,0,0.120000000000005,0,18,3,4,0,0.142857142857143,0,0.428571428571429,0.5,0.837209302325581,0
"8",1,3,3,0,0,0,-0.169030850945703,0,0.0800000000000409,0,17,3,4,0,0.15,0,0.425,0.5,0.829268292682927,0
"9",0.5,2.5,3,0.285714285714286,0.333333333333333,0.25,0.156097635263616,0.25,0.0900000000000318,1,16,2,3,0.25,0.111111111111111,0.333333333333333,0.569444444444444,0.541666666666667,0.864864864864865,0.429530201342282
"10",0.25,6.25,1,0,0,0,-0.0978231976089037,0,0.0600000000000591,0,18,1,4,0,0.0526315789473684,0,0.473684210526316,0.5,0.878048780487805,0
"11",0.75,2.75,3,0,0,0,-0.125988157669742,0,0.0599999999999454,0,24,3,4,0,0.111111111111111,0,0.444444444444444,0.5,0.872727272727273,0
"12",0.5,4.5,2,0,0,0,-0.141598465080958,0,0.0800000000000409,0,17,2,4,0,0.105263157894737,0,0.447368421052632,0.5,0.85,0
"13",0.75,3.75,3,0,0,0,-0.210042012604201,0,0.0499999999999545,0,13,3,4,0,0.1875,0,0.40625,0.5,0.787878787878788,0
"14",0,9,1,0.4,1,0.25,0.462910049886276,0.25,0.0300000000000864,1,18,0,3,0.25,0,1,0.625,0.875,0.923076923076923,0.558139534883721
"15",0.25,6.25,1,0,0,0,-0.0852802865422442,0,0.0500000000000682,0,21,1,4,0,0.0454545454545455,0,0.477272727272727,0.5,0.893617021276596,0
"16",0.25,4.25,2,0.333333333333333,0.5,0.25,0.285773803324704,0.25,0.0900000000000318,1,24,1,3,0.25,0.04,0.5,0.605,0.625,0.923076923076923,0.489795918367347
