"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",NA,NA,2,0.111111111111111,0.5,0.0625,0.166637553646379,0.0625,9.71000000000004,1,392,1,15,0.0625,0.00254452926208651,0.5,0.529977735368957,0.71875,0.98,0.19959266802444
"2",NA,NA,3,0,0,0,-0.0221750477621592,0,9.32999999999993,0,303,3,16,0,0.00980392156862745,0,0.495098039215686,0.5,0.9696,0
"3",NA,NA,2,0.111111111111111,0.5,0.0625,0.164070546565898,0.0625,6.76999999999998,1,311,1,15,0.0625,0.00320512820512821,0.5,0.529647435897436,0.71875,0.974921630094044,0.199486850545221
"4",NA,NA,4,0,0,0,-0.0231919133460244,0,15.6800000000003,0,335,4,16,0,0.0117994100294985,0,0.494100294985251,0.5,0.971014492753623,0
"5",NA,NA,2,0,0,0,-0.0189879716661936,0,4.51999999999998,0,289,2,16,0,0.00687285223367698,0,0.496563573883162,0.5,0.969798657718121,0
"6",NA,NA,3,0,0,0,-0.026004746299339,0,5.7199999999998,0,257,3,16,0,0.0115384615384615,0,0.494230769230769,0.5,0.964352720450281,0
"7",NA,NA,2,0.111111111111111,0.5,0.0625,0.165876323322832,0.0625,9.13999999999987,1,364,1,15,0.0625,0.00273972602739726,0.5,0.529880136986301,0.71875,0.978494623655914,0.199561403508772
"8",NA,NA,5,0.285714285714286,0.6,0.1875,0.317176524764847,0.1875,13.0900000000001,3,289,2,13,0.1875,0.00687285223367698,0.6,0.590313573883162,0.70625,0.974704890387858,0.441896024464832
"9",NA,NA,3,0,0,0,-0.0236920154925852,0,7.68000000000029,0,283,3,16,0,0.0104895104895105,0,0.494755244755245,0.5,0.967521367521368,0
"10",NA,NA,2,0.111111111111111,0.5,0.0625,0.160042571560233,0.0625,3.25,1,234,1,15,0.0625,0.00425531914893617,0.5,0.529122340425532,0.71875,0.966942148760331,0.199318568994889
"11",NA,NA,3,0,0,0,-0.0181155654972613,0,15.0299999999997,0,373,3,16,0,0.00797872340425532,0,0.496010638297872,0.5,0.97516339869281,0
"12",NA,NA,3,0.105263157894737,0.333333333333333,0.0625,0.128901068784676,0.0625,13.8499999999999,1,351,2,15,0.0625,0.0056657223796034,0.333333333333333,0.528417138810198,0.635416666666667,0.976356050069541,0.190037899296156
"13",NA,NA,5,0,0,0,-0.0250921081075783,0,16.5799999999999,0,346,5,16,0,0.0142450142450142,0,0.492877492877493,0.5,0.97054698457223,0
"14",NA,NA,3,0.105263157894737,0.333333333333333,0.0625,0.122961903074147,0.0625,5.0300000000002,1,251,2,15,0.0625,0.00790513833992095,0.333333333333333,0.52729743083004,0.635416666666667,0.967244701348748,0.189863842662633
"15",NA,NA,3,0.105263157894737,0.333333333333333,0.0625,0.125750981624179,0.0625,9.02999999999975,1,290,2,15,0.0625,0.00684931506849315,0.333333333333333,0.527825342465753,0.635416666666667,0.971524288107203,0.189945963648273
"16",NA,NA,3,0.105263157894737,0.333333333333333,0.0625,0.12352254492186,0.0625,6.21000000000004,1,258,2,15,0.0625,0.00769230769230769,0.333333333333333,0.527403846153846,0.635416666666667,0.968105065666041,0.189880404783809
"17",NA,NA,3,0,0,0,-0.0204711400426652,0,11.5300000000002,0,329,3,16,0,0.00903614457831325,0,0.495481927710843,0.5,0.971935007385524,0
"18",NA,NA,3,0,0,0,-0.0188552031797852,0,14.46,0,358,3,16,0,0.00831024930747922,0,0.49584487534626,0.5,0.974149659863946,0
"19",NA,NA,3,0,0,0,-0.0206542589051488,0,10.5299999999997,0,326,3,16,0,0.00911854103343465,0,0.495440729483283,0.5,0.971684053651267,0
"20",NA,NA,3,0,0,0,-0.0183070675490505,0,13.4699999999998,0,369,3,16,0,0.00806451612903226,0,0.495967741935484,0.5,0.974900924702774,0
"21",NA,NA,2,0,0,0,-0.0183711551303014,0,5.80999999999995,0,299,2,16,0,0.00664451827242525,0,0.496677740863787,0.5,0.970779220779221,0
"22",NA,NA,3,0.105263157894737,0.333333333333333,0.0625,0.12568859140033,0.0625,8.88999999999987,1,289,2,15,0.0625,0.00687285223367698,0.333333333333333,0.527813573883162,0.635416666666667,0.971428571428572,0.189944134078213
"23",NA,NA,3,0.210526315789474,0.666666666666667,0.125,0.276503649942177,0.125,11.6500000000001,2,335,1,14,0.125,0.00297619047619048,0.666666666666667,0.561011904761905,0.770833333333333,0.978102189781022,0.346477052359406
