"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.25,2.25,3,0.571428571428572,0.666666666666667,0.5,0.510354543882741,0.5,0.299999999999955,2,20,1,2,0.5,0.0476190476190476,0.666666666666667,0.726190476190476,0.583333333333333,0.930232558139535,0.707964601769912
"2",0,4,2,0.666666666666667,1,0.5,0.668856054059939,0.5,0.160000000000082,2,17,0,2,0.5,0,1,0.75,0.75,0.944444444444444,0.781609195402299
"3",0.25,4.25,2,0.333333333333333,0.5,0.25,0.280139716694305,0.25,0.200000000000045,1,22,1,3,0.25,0.0434782608695652,0.5,0.603260869565217,0.625,0.916666666666667,0.488888888888889
"4",0.5,4.5,2,0,0,0,-0.134839972492648,0,0.160000000000082,0,18,2,4,0,0.1,0,0.45,0.5,0.857142857142857,0
"5",0,4,2,0.666666666666667,1,0.5,0.672592709134549,0.5,0.150000000000091,2,19,0,2,0.5,0,1,0.75,0.75,0.95,0.783505154639175
"6",0.25,4.25,2,0.333333333333333,0.5,0.25,0.269679944985297,0.25,0.150000000000091,1,19,1,3,0.25,0.05,0.5,0.6,0.625,0.904761904761905,0.487179487179487
"7",0.25,4.25,2,0.333333333333333,0.5,0.25,0.273483017137309,0.25,0.150000000000091,1,20,1,3,0.25,0.0476190476190476,0.5,0.601190476190476,0.625,0.909090909090909,0.48780487804878
"8",0.5,4.5,2,0,0,0,-0.134839972492648,0,0.129999999999882,0,18,2,4,0,0.1,0,0.45,0.5,0.857142857142857,0
"9",0.5,2.5,3,0.285714285714286,0.333333333333333,0.25,0.156097635263616,0.25,0.2199999999998,1,16,2,3,0.25,0.111111111111111,0.333333333333333,0.569444444444444,0.541666666666667,0.864864864864865,0.429530201342282
"10",0,4,2,0.666666666666667,1,0.5,0.672592709134549,0.5,0.1400000000001,2,19,0,2,0.5,0,1,0.75,0.75,0.95,0.783505154639175
"11",0,4,2,0.666666666666667,1,0.5,0.682288239221013,0.5,0.299999999999955,2,27,0,2,0.5,0,1,0.75,0.75,0.964285714285714,0.788321167883212
"12",0.25,4.25,2,0.333333333333333,0.5,0.25,0.265497122026796,0.25,0.160000000000082,1,18,1,3,0.25,0.0526315789473684,0.5,0.598684210526316,0.625,0.9,0.486486486486486
"13",0.75,3.75,3,0.285714285714286,0.333333333333333,0.25,0.140028008402801,0.25,0.210000000000036,1,14,2,3,0.25,0.125,0.333333333333333,0.5625,0.541666666666667,0.848484848484849,0.427480916030535
"14",1,1,4,0.25,0.25,0.25,0.0833333333333333,0.25,0.329999999999927,1,15,3,3,0.25,0.166666666666667,0.25,0.541666666666667,0.5,0.833333333333333,0.384615384615385
"15",0.5,2.5,3,0.571428571428572,0.666666666666667,0.5,0.513327002339345,0.5,0.269999999999982,2,21,1,2,0.5,0.0454545454545455,0.666666666666667,0.727272727272727,0.583333333333333,0.933333333333333,0.708860759493671
"16",0.25,4.25,2,0.333333333333333,0.5,0.25,0.285773803324704,0.25,0.210000000000036,1,24,1,3,0.25,0.04,0.5,0.605,0.625,0.923076923076923,0.489795918367347
"17",0.5,2.5,3,0.285714285714286,0.333333333333333,0.25,0.156097635263616,0.25,0.299999999999955,1,16,2,3,0.25,0.111111111111111,0.333333333333333,0.569444444444444,0.541666666666667,0.864864864864865,0.429530201342282
"18",0.75,2.75,3,0.285714285714286,0.333333333333333,0.25,0.16289594138375,0.25,0.230000000000018,1,17,2,3,0.25,0.105263157894737,0.333333333333333,0.572368421052632,0.541666666666667,0.871794871794872,0.430379746835443
"19",0.5,2.5,3,0.285714285714286,0.333333333333333,0.25,0.140028008402801,0.25,0.220000000000027,1,14,2,3,0.25,0.125,0.333333333333333,0.5625,0.541666666666667,0.848484848484849,0.427480916030535
"20",0.25,4.25,2,0.333333333333333,0.5,0.25,0.260874597374975,0.25,0.139999999999873,1,17,1,3,0.25,0.0555555555555556,0.5,0.597222222222222,0.625,0.894736842105263,0.485714285714285
"21",0.5,4.5,2,0,0,0,-0.149071198499986,0,0.139999999999873,0,16,2,4,0,0.111111111111111,0,0.444444444444444,0.5,0.842105263157895,0
