"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","PPV","aucroc","aucpr","negf1","AR"
"1",0.4,4.4,3,0.25,0.333333333333333,0.2,0.0554700196225229,0.2,0.25,1,11,2,4,0.2,0.0714285714285714,0.5,0.523076923076923,0.566666666666667,0.785714285714286,0.379310344827586
"2",0.2,6.2,3,0.5,0.666666666666667,0.4,0.378489059622558,0.4,0.170000000000073,2,11,1,3,0.2,0.0714285714285714,0.5,0.658333333333333,0.633333333333333,0.846153846153846,0.628571428571429
"3",0.2,9.2,2,0.285714285714286,0.5,0.2,0.152894157431288,0.2,0.129999999999882,1,10,1,4,0.2,0.0714285714285714,0.5,0.554545454545455,0.65,0.8,0.421052631578948
"4",0.2,6.2,2,0.285714285714286,0.5,0.2,0.175411603861406,0.2,0.139999999999873,1,12,1,4,0.2,0.0714285714285714,0.5,0.561538461538462,0.65,0.827586206896552,0.424778761061947
"5",0.4,4.4,3,0.25,0.333333333333333,0.2,0.0554700196225229,0.2,0.170000000000073,1,11,2,4,0.2,0.0714285714285714,0.5,0.523076923076923,0.566666666666667,0.785714285714286,0.379310344827586
"6",0.6,2.6,4,0.444444444444444,0.5,0.4,0.233549683248457,0.4,0.200000000000045,2,9,2,3,0.2,0.0714285714285714,0.5,0.609090909090909,0.55,0.782608695652174,0.566929133858267
"7",0.2,6.2,2,0.285714285714286,0.5,0.2,0.164991582276861,0.2,0.1099999999999,1,11,1,4,0.2,0.0714285714285714,0.5,0.558333333333333,0.65,0.814814814814815,0.423076923076923
"8",0.4,4.4,3,0.25,0.333333333333333,0.2,0.0808452083454443,0.2,0.200000000000045,1,13,2,4,0.2,0.0714285714285714,0.5,0.533333333333333,0.566666666666667,0.8125,0.382352941176471
"9",0.2,4.2,3,0.5,0.666666666666667,0.4,0.38829013735766,0.4,0.179999999999836,2,12,1,3,0.2,0.0714285714285714,0.5,0.661538461538462,0.633333333333333,0.857142857142857,0.631578947368421
"10",0.2,4.2,3,0.5,0.666666666666667,0.4,0.367058489524401,0.4,0.230000000000018,2,10,1,3,0.2,0.0714285714285714,0.5,0.654545454545455,0.633333333333333,0.833333333333333,0.625
"11",0.4,9.4,2,0,0,0,-0.204980015422697,0,0.110000000000127,0,12,2,5,0.2,0.0714285714285714,0.5,0.428571428571429,0.5,0.774193548387097,0
"12",0.2,6.2,3,0.5,0.666666666666667,0.4,0.378489059622558,0.4,0.160000000000082,2,11,1,3,0.2,0.0714285714285714,0.5,0.658333333333333,0.633333333333333,0.846153846153846,0.628571428571429
"13",0.6,9.6,2,0,0,0,-0.235702260395516,0,0.110000000000127,0,10,2,5,0.2,0.0714285714285714,0.5,0.416666666666667,0.5,0.740740740740741,0
"14",0.4,3.4,4,0.444444444444444,0.5,0.4,0.277746029931765,0.4,0.330000000000155,2,12,2,3,0.2,0.0714285714285714,0.5,0.628571428571429,0.55,0.827586206896552,0.578313253012048
"15",0.6,6.6,3,0.25,0.333333333333333,0.2,0.0554700196225229,0.2,0.2199999999998,1,11,2,4,0.2,0.0714285714285714,0.5,0.523076923076923,0.566666666666667,0.785714285714286,0.379310344827586
